'sample interval','ECG1','ECG2'
219,-0.155,-0.165
220,-0.175,-0.155
221,-0.145,-0.175
222,-0.185,-0.165
223,-0.175,-0.175
224,-0.165,-0.175
225,-0.155,-0.175
226,-0.185,-0.145
227,-0.185,-0.105
228,0.055,-0.155
229,0.875,-0.585
230,1.955,-1.175
231,0.875,-1.285
232,-0.755,-0.715
233,-0.835,-0.195
234,-0.395,-0.065
235,-0.195,-0.065
236,-0.175,-0.075
237,-0.175,-0.075
238,-0.185,-0.085
239,-0.165,-0.085
240,-0.165,-0.065
241,-0.185,-0.065
242,-0.165,-0.055
243,-0.145,-0.045
244,-0.165,-0.025
245,-0.155,-0.025
246,-0.125,-0.015
247,-0.115,-0.005
248,-0.115,0.015
249,-0.115,0.025
250,-0.105,0.055
251,-0.085,0.065
252,-0.095,0.085
253,-0.095,0.105
254,-0.085,0.115
255,-0.075,0.125
256,-0.085,0.135
257,-0.115,0.115
258,-0.125,0.085
259,-0.145,0.085
260,-0.165,0.055
261,-0.165,0.045
262,-0.145,0.025
263,-0.105,0.025
264,-0.085,0.005
265,-0.075,-0.035
266,-0.075,-0.075
267,-0.085,-0.095
268,-0.115,-0.095
269,-0.115,-0.115
270,-0.115,-0.125
271,-0.095,-0.125
272,-0.095,-0.105
273,-0.115,-0.115
274,-0.095,-0.105
275,-0.095,-0.115
276,-0.105,-0.105
277,-0.085,-0.115
278,-0.095,-0.105
279,-0.085,-0.115
280,-0.085,-0.115
281,-0.095,-0.105
282,-0.085,-0.105
283,-0.095,-0.115
284,-0.095,-0.115
285,-0.105,-0.135
286,-0.105,-0.135
287,-0.105,-0.135
288,-0.105,-0.125
289,-0.105,-0.105
290,-0.055,-0.075
291,-0.045,-0.055
292,-0.015,-0.055
293,0.015,-0.065
294,0.025,-0.085
295,0.045,-0.075
296,0.075,-0.075
297,0.055,-0.135
298,-0.055,-0.125
299,-0.065,-0.135
300,-0.105,-0.185
301,-0.145,-0.185
302,-0.165,-0.195
303,-0.155,-0.175
304,-0.165,-0.185
305,-0.165,-0.185
306,-0.165,-0.185
307,-0.135,-0.155
308,-0.215,-0.125
309,-0.105,-0.055
310,0.375,-0.315
311,1.365,-0.715
312,1.885,-1.335
313,-0.015,-1.055
314,-1.005,-0.445
315,-0.705,-0.135
316,-0.305,-0.055
317,-0.195,-0.075
318,-0.175,-0.085
319,-0.175,-0.085
320,-0.175,-0.065
321,-0.175,-0.075
322,-0.165,-0.065
323,-0.155,-0.055
324,-0.155,-0.045
325,-0.155,-0.045
326,-0.145,-0.045
327,-0.125,-0.035
328,-0.105,-0.025
329,-0.125,-0.015
330,-0.125,-0.005
331,-0.105,0.005
332,-0.105,0.025
333,-0.085,0.055
334,-0.075,0.055
335,-0.065,0.075
336,-0.095,0.085
337,-0.105,0.095
338,-0.115,0.095
339,-0.135,0.085
340,-0.145,0.065
341,-0.185,0.045
342,-0.175,0.025
343,-0.175,0.015
344,-0.155,0.005
345,-0.115,0.015
346,-0.085,-0.015
347,-0.065,-0.035
348,-0.075,-0.075
349,-0.085,-0.095
350,-0.095,-0.115
351,-0.115,-0.115
352,-0.105,-0.115
353,-0.095,-0.115
354,-0.095,-0.125
355,-0.095,-0.115
356,-0.105,-0.115
357,-0.095,-0.105
358,-0.065,-0.105
359,-0.085,-0.105
360,-0.095,-0.095
361,-0.075,-0.115
362,-0.075,-0.115
363,-0.075,-0.125
364,-0.105,-0.115
365,-0.105,-0.125
366,-0.105,-0.125
367,-0.105,-0.125
368,-0.105,-0.125
369,-0.115,-0.135
370,-0.125,-0.125
371,-0.125,-0.105
372,-0.085,-0.075
373,-0.075,-0.075
374,-0.055,-0.055
375,-0.035,-0.045
376,-0.015,-0.035
377,0.035,-0.075
378,0.045,-0.065
379,0.085,-0.095
380,-0.015,-0.125
381,-0.075,-0.135
382,-0.115,-0.165
383,-0.155,-0.165
384,-0.165,-0.165
385,-0.175,-0.165
386,-0.175,-0.175
387,-0.175,-0.155
388,-0.165,-0.165
389,-0.175,-0.165
390,-0.195,-0.135
391,-0.185,-0.065
392,0.155,-0.155
393,1.065,-0.635
394,1.805,-1.245
395,-0.025,-1.055
396,-1.065,-0.505
397,-0.765,-0.175
398,-0.335,-0.085
399,-0.215,-0.075
400,-0.195,-0.075
401,-0.175,-0.085
402,-0.185,-0.095
403,-0.175,-0.075
404,-0.185,-0.065
405,-0.165,-0.055
406,-0.175,-0.045
407,-0.165,-0.045
408,-0.135,-0.035
409,-0.135,-0.035
410,-0.155,-0.015
411,-0.125,0.005
412,-0.125,0.005
413,-0.115,0.025
414,-0.105,0.055
415,-0.095,0.085
416,-0.065,0.085
417,-0.095,0.095
418,-0.115,0.105
419,-0.125,0.115
420,-0.145,0.085
421,-0.175,0.075
422,-0.195,0.045
423,-0.215,0.045
424,-0.215,0.015
425,-0.205,0.015
426,-0.165,0.005
427,-0.115,0.015
428,-0.115,-0.015
429,-0.095,-0.035
430,-0.105,-0.065
431,-0.115,-0.075
432,-0.115,-0.085
433,-0.135,-0.105
434,-0.145,-0.095
435,-0.125,-0.095
436,-0.135,-0.085
437,-0.115,-0.085
438,-0.115,-0.075
439,-0.095,-0.075
440,-0.085,-0.075
441,-0.105,-0.085
442,-0.105,-0.075
443,-0.095,-0.075
444,-0.095,-0.075
445,-0.095,-0.085
446,-0.105,-0.085
447,-0.115,-0.085
448,-0.105,-0.095
449,-0.115,-0.105
450,-0.115,-0.115
451,-0.135,-0.105
452,-0.145,-0.105
453,-0.135,-0.075
454,-0.105,-0.055
455,-0.075,-0.035
456,-0.045,-0.015
457,-0.045,-0.025
458,-0.005,-0.055
459,0.005,-0.035
460,0.015,-0.045
461,0.045,-0.075
462,-0.015,-0.125
463,-0.055,-0.105
464,-0.115,-0.135
465,-0.155,-0.155
466,-0.185,-0.165
467,-0.185,-0.145
468,-0.195,-0.145
469,-0.185,-0.165
470,-0.185,-0.145
471,-0.185,-0.145
472,-0.175,-0.095
473,-0.205,-0.085
474,0.015,-0.105
475,0.645,-0.515
476,1.675,-1.025
477,1.225,-1.305
478,-0.565,-0.715
479,-0.885,-0.205
480,-0.495,-0.015
481,-0.255,-0.025
482,-0.185,-0.045
483,-0.195,-0.035
484,-0.185,-0.025
485,-0.185,-0.025
486,-0.175,-0.035
487,-0.165,-0.015
488,-0.155,-0.015
489,-0.155,0.005
490,-0.145,-0.005
491,-0.145,0.015
492,-0.145,0.015
493,-0.135,0.045
494,-0.125,0.055
495,-0.115,0.075
496,-0.105,0.075
497,-0.105,0.105
498,-0.105,0.125
499,-0.095,0.155
500,-0.085,0.165
501,-0.095,0.175
502,-0.095,0.175
503,-0.115,0.155
504,-0.135,0.155
505,-0.145,0.115
506,-0.165,0.105
507,-0.165,0.115
508,-0.145,0.095
509,-0.145,0.065
510,-0.115,0.045
511,-0.095,0.025
512,-0.095,-0.025
513,-0.095,-0.065
514,-0.115,-0.085
515,-0.135,-0.085
516,-0.145,-0.095
517,-0.145,-0.095
518,-0.145,-0.095
519,-0.125,-0.075
520,-0.135,-0.075
521,-0.115,-0.075
522,-0.135,-0.075
523,-0.135,-0.075
524,-0.125,-0.055
525,-0.115,-0.065
526,-0.115,-0.075
527,-0.125,-0.075
528,-0.115,-0.065
529,-0.125,-0.075
530,-0.125,-0.085
531,-0.125,-0.085
532,-0.135,-0.075
533,-0.155,-0.075
534,-0.135,-0.085
535,-0.135,-0.085
536,-0.155,-0.085
537,-0.155,-0.055
538,-0.125,-0.025
539,-0.075,-0.015
540,-0.055,0.005
541,-0.025,0.005
542,-0.015,-0.015
543,-0.005,-0.015
544,0.015,-0.015
545,0.055,-0.025
546,0.015,-0.075
547,-0.075,-0.065
548,-0.125,-0.095
549,-0.155,-0.115
550,-0.175,-0.115
551,-0.185,-0.115
552,-0.205,-0.105
553,-0.175,-0.115
554,-0.185,-0.115
555,-0.165,-0.115
556,-0.175,-0.055
557,-0.195,-0.025
558,0.055,-0.065
559,0.915,-0.505
560,2.015,-1.065
561,0.625,-1.045
562,-0.955,-0.415
563,-0.785,-0.075
564,-0.375,0.025
565,-0.215,0.005
566,-0.195,0.005
567,-0.205,0.005
568,-0.195,0.005
569,-0.195,0.005
570,-0.185,0.005
571,-0.165,0.015
572,-0.175,0.025
573,-0.165,0.025
574,-0.165,0.045
575,-0.135,0.045
576,-0.115,0.065
577,-0.115,0.075
578,-0.115,0.095
579,-0.105,0.105
580,-0.095,0.125
581,-0.085,0.145
582,-0.065,0.165
583,-0.075,0.195
584,-0.085,0.195
585,-0.085,0.185
586,-0.095,0.175
587,-0.115,0.175
588,-0.145,0.155
589,-0.145,0.135
590,-0.145,0.115
591,-0.135,0.115
592,-0.105,0.095
593,-0.085,0.075
594,-0.055,0.035
595,-0.055,-0.005
596,-0.095,-0.025
597,-0.095,-0.035
598,-0.115,-0.055
599,-0.095,-0.055
600,-0.095,-0.055
601,-0.115,-0.055
602,-0.115,-0.045
603,-0.105,-0.055
604,-0.095,-0.055
605,-0.085,-0.055
606,-0.105,-0.045
607,-0.085,-0.035
608,-0.075,-0.055
609,-0.085,-0.055
610,-0.085,-0.065
611,-0.095,-0.055
612,-0.105,-0.065
613,-0.105,-0.075
614,-0.095,-0.075
615,-0.095,-0.075
616,-0.115,-0.085
617,-0.115,-0.095
618,-0.115,-0.095
619,-0.115,-0.095
620,-0.115,-0.075
621,-0.115,-0.095
622,-0.105,-0.075
623,-0.095,-0.045
624,-0.075,-0.015
625,-0.035,-0.025
626,-0.015,-0.025
627,0.005,-0.035
628,0.015,-0.035
629,0.025,-0.035
630,0.065,-0.035
631,0.085,-0.115
632,-0.025,-0.095
633,-0.065,-0.125
634,-0.095,-0.155
635,-0.135,-0.155
636,-0.135,-0.155
637,-0.165,-0.155
638,-0.145,-0.165
639,-0.145,-0.155
640,-0.145,-0.155
641,-0.125,-0.135
642,-0.165,-0.095
643,-0.055,-0.005
644,0.395,-0.285
645,1.305,-0.775
646,1.915,-1.345
647,0.075,-1.035
648,-0.995,-0.415
649,-0.685,-0.085
650,-0.295,-0.035
651,-0.165,-0.035
652,-0.155,-0.045
653,-0.175,-0.045
654,-0.165,-0.045
655,-0.145,-0.035
656,-0.145,-0.035
657,-0.135,-0.025
658,-0.135,-0.015
659,-0.115,-0.005
660,-0.115,-0.005
661,-0.095,0.005
662,-0.095,0.015
663,-0.075,0.045
664,-0.075,0.065
665,-0.065,0.065
666,-0.055,0.095
667,-0.055,0.115
668,-0.055,0.125
669,-0.045,0.135
670,-0.045,0.145
671,-0.055,0.155
672,-0.065,0.135
673,-0.085,0.105
674,-0.105,0.065
675,-0.115,0.095
676,-0.135,0.065
677,-0.115,0.055
678,-0.065,0.035
679,-0.045,0.035
680,-0.045,0.005
681,-0.025,-0.025
682,-0.035,-0.055
683,-0.055,-0.075
684,-0.075,-0.075
685,-0.085,-0.095
686,-0.075,-0.085
687,-0.055,-0.085
688,-0.075,-0.075
689,-0.075,-0.075
690,-0.055,-0.055
691,-0.045,-0.065
692,-0.045,-0.065
693,-0.065,-0.075
694,-0.055,-0.065
695,-0.035,-0.075
696,-0.045,-0.075
697,-0.055,-0.075
698,-0.045,-0.075
699,-0.045,-0.065
700,-0.035,-0.085
701,-0.085,-0.085
702,-0.065,-0.085
703,-0.065,-0.075
704,-0.065,-0.085
705,-0.075,-0.075
706,-0.095,-0.065
707,-0.065,-0.015
708,-0.005,-0.025
709,-0.015,0.015
710,0.025,0.005
711,0.045,0.015
712,0.085,0.005
713,0.125,0.005
714,0.135,-0.035
715,0.045,-0.055
716,-0.005,-0.055
717,-0.055,-0.085
718,-0.105,-0.105
719,-0.105,-0.105
720,-0.125,-0.095
721,-0.115,-0.095
722,-0.135,-0.105
723,-0.125,-0.105
724,-0.125,-0.095
725,-0.125,-0.075
726,-0.155,-0.055
727,-0.015,0.015
728,0.525,-0.225
729,1.625,-0.675
730,1.435,-1.015
731,-0.595,-0.675
732,-1.035,-0.255
733,-0.575,-0.065
734,-0.205,-0.025
735,-0.145,-0.015
736,-0.125,-0.025
737,-0.115,-0.025
738,-0.115,-0.015
739,-0.135,-0.005
740,-0.125,-0.005
741,-0.115,0.005
742,-0.095,-0.005
743,-0.095,-0.005
744,-0.095,0.015
745,-0.075,0.015
746,-0.065,0.025
747,-0.055,0.045
748,-0.035,0.055
749,-0.025,0.065
750,-0.035,0.075
751,-0.025,0.105
752,-0.015,0.105
753,-0.025,0.105
754,-0.035,0.095
755,-0.055,0.105
756,-0.085,0.085
757,-0.105,0.045
758,-0.115,0.025
759,-0.125,0.025
760,-0.105,0.025
761,-0.065,0.015
762,-0.045,-0.005
763,-0.025,-0.025
764,-0.025,-0.035
765,-0.025,-0.065
766,-0.035,-0.085
767,-0.045,-0.105
768,-0.045,-0.105
769,-0.045,-0.105
770,-0.055,-0.105
771,-0.035,-0.095
772,-0.025,-0.105
773,-0.025,-0.105
774,-0.015,-0.095
775,-0.015,-0.085
776,-0.025,-0.085
777,-0.005,-0.085
778,-0.015,-0.095
779,-0.025,-0.085
780,-0.025,-0.085
781,-0.035,-0.095
782,-0.015,-0.095
783,-0.025,-0.095
784,-0.045,-0.105
785,-0.045,-0.115
786,-0.045,-0.105
787,-0.055,-0.095
788,-0.065,-0.095
789,-0.055,-0.095
790,-0.055,-0.065
791,-0.015,-0.035
792,-0.025,-0.015
793,0.035,-0.025
794,0.065,-0.045
795,0.075,-0.055
796,0.105,-0.035
797,0.095,-0.035
798,0.145,-0.085
799,0.035,-0.095
800,-0.025,-0.115
801,-0.065,-0.135
802,-0.105,-0.145
803,-0.105,-0.135
804,-0.125,-0.155
805,-0.145,-0.145
806,-0.135,-0.155
807,-0.125,-0.145
808,-0.115,-0.145
809,-0.125,-0.085
810,-0.115,-0.055
811,0.225,-0.165
812,1.015,-0.615
813,2.135,-1.225
814,0.785,-1.225
815,-0.935,-0.585
816,-0.825,-0.155
817,-0.335,-0.035
818,-0.145,-0.055
819,-0.125,-0.065
820,-0.135,-0.065
821,-0.155,-0.065
822,-0.135,-0.055
823,-0.105,-0.055
824,-0.125,-0.035
825,-0.105,-0.045
826,-0.105,-0.025
827,-0.095,-0.025
828,-0.095,-0.015
829,-0.085,-0.005
830,-0.065,0.015
831,-0.065,0.045
832,-0.045,0.055
833,-0.035,0.075
834,-0.025,0.115
835,-0.025,0.155
836,-0.005,0.155
837,-0.015,0.175
838,-0.015,0.175
839,-0.035,0.185
840,-0.045,0.165
841,-0.065,0.145
842,-0.075,0.115
843,-0.085,0.115
844,-0.085,0.095
845,-0.065,0.085
846,-0.045,0.045
847,-0.015,0.015
848,-0.005,-0.025
849,-0.015,-0.055
850,-0.035,-0.075
851,-0.025,-0.065
852,-0.055,-0.095
853,-0.045,-0.085
854,-0.045,-0.085
855,-0.045,-0.075
856,-0.035,-0.075
857,-0.025,-0.075
858,-0.035,-0.065
859,-0.035,-0.065
860,-0.035,-0.075
861,-0.025,-0.075
862,-0.035,-0.075
863,-0.045,-0.075
864,-0.045,-0.065
865,-0.045,-0.095
866,-0.045,-0.095
867,-0.065,-0.095
868,-0.055,-0.095
869,-0.055,-0.085
870,-0.065,-0.105
871,-0.075,-0.095
872,-0.075,-0.095
873,-0.065,-0.075
874,-0.055,-0.045
875,-0.025,-0.035
876,0.015,-0.015
877,0.045,-0.025
878,0.065,-0.045
879,0.075,-0.045
880,0.095,-0.025
881,0.105,-0.035
882,0.145,-0.085
883,0.035,-0.095
884,-0.005,-0.115
885,-0.065,-0.155
886,-0.105,-0.145
887,-0.105,-0.135
888,-0.095,-0.135
889,-0.105,-0.165
890,-0.105,-0.145
891,-0.095,-0.135
892,-0.075,-0.125
893,-0.125,-0.085
894,-0.065,0.015
895,0.435,-0.235
896,1.335,-0.735
897,2.065,-1.345
898,0.325,-1.085
899,-0.925,-0.425
900,-0.685,-0.075
901,-0.285,-0.015
902,-0.125,-0.045
903,-0.105,-0.035
904,-0.125,-0.035
905,-0.115,-0.025
906,-0.095,-0.025
907,-0.095,-0.015
908,-0.105,-0.015
909,-0.095,-0.005
910,-0.075,-0.005
911,-0.065,0.015
912,-0.055,0.015
913,-0.075,0.025
914,-0.055,0.025
915,-0.035,0.065
916,-0.025,0.075
917,-0.035,0.085
918,-0.015,0.105
919,0.005,0.135
920,0.015,0.155
921,0.015,0.145
922,-0.005,0.155
923,-0.005,0.155
924,-0.035,0.155
925,-0.045,0.115
926,-0.055,0.085
927,-0.065,0.095
928,-0.055,0.085
929,-0.025,0.065
930,0.005,0.035
931,0.015,0.005
932,0.015,-0.035
933,0.005,-0.065
934,-0.025,-0.075
935,-0.015,-0.085
936,-0.015,-0.085
937,-0.015,-0.095
938,-0.015,-0.085
939,-0.015,-0.065
940,0.005,-0.075
941,-0.005,-0.075
942,-0.005,-0.075
943,-0.005,-0.055
944,0.005,-0.065
945,0.005,-0.075
946,0.005,-0.085
947,0.005,-0.065
948,-0.005,-0.075
949,-0.005,-0.085
950,-0.005,-0.085
951,-0.005,-0.085
952,-0.015,-0.085
953,-0.015,-0.085
954,-0.025,-0.085
955,-0.025,-0.065
956,-0.025,-0.025
957,0.015,-0.005
958,0.025,0.005
959,0.065,0.005
960,0.095,-0.005
961,0.115,-0.005
962,0.145,-0.005
963,0.185,-0.045
964,0.105,-0.085
965,0.025,-0.085
966,-0.015,-0.115
967,-0.055,-0.105
968,-0.065,-0.115
969,-0.085,-0.115
970,-0.095,-0.125
971,-0.095,-0.115
972,-0.095,-0.115
973,-0.085,-0.125
974,-0.075,-0.105
975,-0.125,-0.065
976,-0.035,-0.005
977,0.435,-0.245
978,1.425,-0.705
979,1.795,-1.185
980,-0.115,-0.875
981,-0.985,-0.355
982,-0.625,-0.105
983,-0.235,-0.045
984,-0.115,-0.035
985,-0.105,-0.035
986,-0.105,-0.025
987,-0.095,-0.025
988,-0.085,-0.015
989,-0.095,-0.015
990,-0.095,-0.005
991,-0.075,0.015
992,-0.055,0.005
993,-0.045,0.025
994,-0.045,0.035
995,-0.045,0.045
996,-0.025,0.055
997,-0.015,0.075
998,-0.005,0.085
999,0.005,0.115
1000,-0.005,0.125
1001,0.025,0.135
1002,0.015,0.155
1003,0.015,0.175
1004,-0.005,0.175
1005,-0.015,0.165
1006,-0.055,0.145
1007,-0.065,0.135
1008,-0.075,0.125
1009,-0.085,0.095
1010,-0.075,0.095
1011,-0.035,0.085
1012,-0.015,0.065
1013,-0.005,0.055
1014,0.005,0.025
1015,-0.005,0.005
1016,-0.035,-0.015
1017,-0.035,-0.015
1018,-0.035,-0.025
1019,-0.025,-0.015
1020,-0.025,-0.015
1021,-0.025,-0.025
1022,-0.015,-0.015
1023,-0.015,-0.005
1024,0.005,-0.005
1025,-0.005,-0.015
1026,-0.005,-0.005
1027,0.005,-0.005
1028,-0.005,-0.015
1029,-0.005,-0.015
1030,-0.005,-0.025
1031,0.005,-0.025
1032,-0.015,-0.035
1033,-0.015,-0.045
1034,-0.025,-0.055
1035,-0.035,-0.045
1036,-0.045,-0.045
1037,-0.055,-0.055
1038,-0.045,-0.055
1039,-0.035,-0.025
1040,0.005,0.005
1041,0.025,0.025
1042,0.055,0.015
1043,0.075,0.005
1044,0.085,-0.025
1045,0.105,-0.015
1046,0.105,-0.005
1047,0.145,-0.055
1048,0.055,-0.075
1049,-0.005,-0.075
1050,-0.035,-0.105
1051,-0.075,-0.125
1052,-0.085,-0.125
1053,-0.105,-0.125
1054,-0.105,-0.135
1055,-0.115,-0.125
1056,-0.095,-0.125
1057,-0.085,-0.125
1058,-0.075,-0.085
1059,-0.125,-0.045
1060,0.075,-0.025
1061,0.645,-0.505
1062,1.725,-0.965
1063,1.695,-1.385
1064,-0.495,-0.825
1065,-0.955,-0.215
1066,-0.465,-0.015
1067,-0.175,-0.005
1068,-0.115,-0.025
1069,-0.125,-0.025
1070,-0.125,-0.015
1071,-0.125,-0.015
1072,-0.115,0.005
1073,-0.115,-0.005
1074,-0.115,0.005
1075,-0.095,0.005
1076,-0.085,0.025
1077,-0.085,0.035
1078,-0.075,0.045
1079,-0.065,0.065
1080,-0.055,0.070
1081,-0.045,0.080
1082,-0.045,0.120
1083,-0.035,0.140
1084,-0.015,0.160
1085,-0.015,0.170
1086,-0.005,0.180
1087,-0.035,0.200
1088,-0.045,0.210
1089,-0.055,0.190
1090,-0.065,0.170
1091,-0.075,0.160
1092,-0.115,0.140
1093,-0.115,0.140
1094,-0.095,0.110
1095,-0.055,0.090
1096,-0.035,0.040
1097,-0.035,0.010
1098,-0.035,-0.020
1099,-0.065,-0.040
1100,-0.075,-0.050
1101,-0.075,-0.060
1102,-0.065,-0.060
1103,-0.065,-0.060
1104,-0.065,-0.045
1105,-0.055,-0.045
1106,-0.055,-0.055
1107,-0.065,-0.055
1108,-0.065,-0.055
1109,-0.055,-0.045
1110,-0.055,-0.055
1111,-0.055,-0.065
1112,-0.065,-0.065
1113,-0.075,-0.065
1114,-0.065,-0.065
1115,-0.055,-0.065
1116,-0.085,-0.075
1117,-0.065,-0.065
1118,-0.075,-0.075
1119,-0.065,-0.075
1120,-0.075,-0.075
1121,-0.085,-0.085
1122,-0.075,-0.025
1123,-0.055,-0.005
1124,-0.025,-0.005
1125,0.025,-0.005
1126,0.045,-0.025
1127,0.045,-0.025
1128,0.085,-0.015
1129,0.075,-0.015
1130,0.105,-0.075
1131,0.005,-0.085
1132,-0.035,-0.085
1133,-0.075,-0.125
1134,-0.115,-0.135
1135,-0.145,-0.125
1136,-0.145,-0.125
1137,-0.145,-0.125
1138,-0.145,-0.145
1139,-0.135,-0.125
1140,-0.145,-0.125
1141,-0.155,-0.095
1142,-0.135,-0.045
1143,0.145,-0.125
1144,0.895,-0.555
1145,1.955,-1.115
1146,0.875,-1.225
1147,-0.755,-0.625
1148,-0.815,-0.135
1149,-0.395,-0.005
1150,-0.195,-0.015
1151,-0.155,-0.025
1152,-0.145,-0.035
1153,-0.155,-0.025
1154,-0.145,-0.015
1155,-0.145,-0.015
1156,-0.135,-0.015
1157,-0.125,-0.015
1158,-0.125,-0.005
1159,-0.115,0.025
1160,-0.105,0.025
1161,-0.105,0.025
1162,-0.105,0.025
1163,-0.065,0.065
1164,-0.085,0.085
1165,-0.055,0.085
1166,-0.045,0.095
1167,-0.035,0.125
1168,-0.035,0.145
1169,-0.045,0.155
1170,-0.055,0.155
1171,-0.055,0.155
1172,-0.075,0.145
1173,-0.095,0.135
1174,-0.115,0.115
1175,-0.125,0.105
1176,-0.095,0.095
1177,-0.085,0.075
1178,-0.075,0.065
1179,-0.045,0.045
1180,-0.065,0.005
1181,-0.065,-0.025
1182,-0.065,-0.055
1183,-0.105,-0.055
1184,-0.085,-0.075
1185,-0.085,-0.085
1186,-0.095,-0.075
1187,-0.095,-0.065
