'sample interval','ECG1','ECG2'
546,-0.245,0.055
547,-0.245,0.065
548,-0.235,0.095
549,-0.185,0.105
550,-0.175,0.115
551,-0.155,0.145
552,-0.095,0.145
553,-0.045,0.165
554,-0.035,0.175
555,-0.005,0.175
556,0.015,0.185
557,0.075,0.175
558,0.085,0.155
559,0.085,0.145
560,0.095,0.135
561,0.045,0.115
562,-0.015,0.085
563,-0.095,0.055
564,-0.155,0.025
565,-0.205,0.015
566,-0.225,-0.005
567,-0.245,-0.005
568,-0.245,-0.015
569,-0.275,0.015
570,-0.265,-0.005
571,-0.285,-0.005
572,-0.275,0.005
573,-0.275,0.005
574,-0.275,0.005
575,-0.285,0.025
576,-0.255,0.045
577,-0.235,0.065
578,-0.205,0.065
579,-0.195,0.085
580,-0.175,0.085
581,-0.085,0.055
582,-0.075,0.045
583,-0.065,0.045
584,-0.075,0.025
585,-0.115,0.015
586,-0.155,-0.005
587,-0.245,-0.025
588,-0.315,-0.055
589,-0.355,-0.065
590,-0.365,-0.065
591,-0.365,-0.055
592,-0.365,-0.055
593,-0.395,0.025
594,-0.595,0.105
595,-0.765,0.175
596,-0.585,0.165
597,0.065,-0.055
598,0.605,-0.625
599,0.355,-0.605
600,-0.175,-0.465
601,-0.505,-0.245
602,-0.555,-0.055
603,-0.535,-0.005
604,-0.425,-0.015
605,-0.395,-0.015
606,-0.395,-0.005
607,-0.375,-0.005
608,-0.365,-0.005
609,-0.365,0.005
610,-0.345,0.015
611,-0.355,0.015
612,-0.345,0.015
613,-0.325,0.025
614,-0.325,0.045
615,-0.285,0.055
616,-0.255,0.085
617,-0.255,0.085
618,-0.225,0.115
619,-0.195,0.125
620,-0.145,0.125
621,-0.095,0.145
622,-0.055,0.155
623,0.005,0.145
624,0.025,0.125
625,0.055,0.135
626,0.085,0.135
627,0.065,0.125
628,0.045,0.105
629,-0.005,0.105
630,-0.055,0.065
631,-0.125,0.055
632,-0.175,0.055
633,-0.215,0.045
634,-0.225,0.025
635,-0.265,0.025
636,-0.265,0.025
637,-0.265,0.035
638,-0.265,0.035
639,-0.255,0.035
640,-0.255,0.035
641,-0.255,0.045
642,-0.265,0.055
643,-0.255,0.065
644,-0.225,0.095
645,-0.185,0.105
646,-0.175,0.105
647,-0.115,0.115
648,-0.095,0.105
649,-0.035,0.085
650,-0.035,0.085
651,-0.025,0.065
652,-0.045,0.065
653,-0.065,0.045
654,-0.105,0.045
655,-0.165,0.005
656,-0.225,-0.015
657,-0.285,-0.025
658,-0.295,-0.025
659,-0.325,-0.025
660,-0.325,-0.025
661,-0.335,0.015
662,-0.515,0.065
663,-0.775,0.215
664,-0.615,0.205
665,0.045,-0.015
666,0.635,-0.645
667,0.385,-0.735
668,-0.195,-0.525
669,-0.485,-0.205
670,-0.465,0.025
671,-0.405,0.055
672,-0.325,0.025
673,-0.305,0.035
674,-0.325,0.035
675,-0.325,0.045
676,-0.335,0.045
677,-0.295,0.055
678,-0.305,0.055
679,-0.295,0.055
680,-0.265,0.065
681,-0.265,0.085
682,-0.245,0.095
683,-0.235,0.105
684,-0.245,0.105
685,-0.205,0.135
686,-0.185,0.155
687,-0.165,0.165
688,-0.105,0.185
689,-0.055,0.215
690,-0.025,0.215
691,0.035,0.215
692,0.065,0.225
693,0.105,0.205
694,0.105,0.195
695,0.115,0.185
696,0.115,0.165
697,0.065,0.145
698,0.015,0.115
699,-0.045,0.075
700,-0.105,0.055
701,-0.145,0.035
702,-0.175,0.025
703,-0.195,0.025
704,-0.185,0.005
705,-0.185,0.025
706,-0.215,0.025
707,-0.205,0.025
708,-0.225,0.025
709,-0.185,0.045
710,-0.175,0.035
711,-0.185,0.045
712,-0.165,0.075
713,-0.135,0.095
714,-0.115,0.105
715,-0.085,0.105
716,-0.075,0.125
717,-0.005,0.115
718,0.045,0.075
719,0.015,0.075
720,0.045,0.065
721,-0.005,0.045
722,-0.055,0.035
723,-0.105,0.025
724,-0.175,-0.015
725,-0.235,-0.035
726,-0.265,-0.025
727,-0.275,-0.025
728,-0.265,-0.035
729,-0.255,-0.015
730,-0.385,0.015
731,-0.685,0.165
732,-0.655,0.245
733,-0.015,0.035
734,0.675,-0.595
735,0.555,-0.805
736,-0.085,-0.585
737,-0.405,-0.235
738,-0.375,-0.015
739,-0.295,0.025
740,-0.265,0.015
741,-0.235,0.015
742,-0.245,0.015
743,-0.235,0.025
744,-0.235,0.025
745,-0.205,0.045
746,-0.195,0.045
747,-0.205,0.045
748,-0.205,0.065
749,-0.175,0.075
750,-0.145,0.095
751,-0.115,0.095
752,-0.105,0.115
753,-0.085,0.145
754,-0.065,0.165
755,-0.035,0.185
756,0.005,0.195
757,0.055,0.215
758,0.095,0.225
759,0.145,0.225
760,0.205,0.235
761,0.215,0.225
762,0.215,0.215
763,0.215,0.195
764,0.205,0.175
765,0.175,0.155
766,0.125,0.105
767,0.065,0.075
768,0.005,0.045
769,-0.025,0.035
770,-0.075,0.025
771,-0.095,0.035
772,-0.095,0.025
773,-0.075,0.035
774,-0.075,0.025
775,-0.055,0.015
776,-0.075,0.015
777,-0.075,0.015
778,-0.085,0.025
779,-0.075,0.025
780,-0.075,0.035
781,-0.055,0.055
782,-0.045,0.065
783,-0.015,0.075
784,-0.005,0.085
785,0.025,0.095
786,0.065,0.085
787,0.105,0.055
788,0.125,0.055
789,0.125,0.055
790,0.095,0.015
791,0.045,0.015
792,0.005,0.005
793,-0.055,-0.015
794,-0.105,-0.045
795,-0.175,-0.055
796,-0.185,-0.045
797,-0.195,-0.035
798,-0.185,-0.025
799,-0.215,0.015
800,-0.475,0.085
801,-0.585,0.215
802,-0.275,0.065
803,0.385,-0.265
804,0.705,-0.805
805,0.315,-0.665
806,-0.165,-0.445
807,-0.325,-0.155
808,-0.295,0.035
809,-0.235,0.045
810,-0.175,0.015
811,-0.175,0.025
812,-0.155,0.035
813,-0.155,0.025
814,-0.145,0.025
815,-0.135,0.035
816,-0.125,0.035
817,-0.105,0.045
818,-0.095,0.045
819,-0.105,0.055
820,-0.095,0.075
821,-0.075,0.095
822,-0.055,0.115
823,-0.015,0.125
824,0.015,0.145
825,0.035,0.155
826,0.075,0.175
827,0.105,0.185
828,0.155,0.185
829,0.195,0.185
830,0.225,0.175
831,0.245,0.165
832,0.285,0.165
833,0.295,0.155
834,0.255,0.125
835,0.225,0.105
836,0.155,0.075
837,0.105,0.055
838,0.055,0.035
839,0.005,0.005
840,-0.015,-0.005
841,-0.045,0.005
842,-0.055,-0.005
843,-0.045,-0.005
844,-0.055,-0.005
845,-0.035,-0.015
846,-0.045,-0.005
847,-0.055,-0.015
848,-0.035,-0.015
849,-0.055,0.005
850,-0.035,0.015
851,-0.035,0.035
852,-0.025,0.035
853,0.015,0.045
854,0.045,0.065
855,0.075,0.055
856,0.135,0.045
857,0.175,0.025
858,0.175,0.025
859,0.155,0.005
860,0.105,-0.005
861,0.085,-0.015
862,0.025,-0.035
863,-0.045,-0.065
864,-0.075,-0.085
865,-0.115,-0.075
866,-0.155,-0.085
867,-0.155,-0.075
868,-0.135,-0.055
869,-0.235,0.005
870,-0.505,0.075
871,-0.495,0.125
872,-0.025,-0.115
873,0.555,-0.595
874,0.605,-0.815
875,0.135,-0.635
876,-0.255,-0.365
877,-0.295,-0.085
878,-0.255,0.005
879,-0.185,-0.025
880,-0.145,-0.035
881,-0.145,-0.025
882,-0.135,-0.015
883,-0.125,-0.015
884,-0.135,-0.025
885,-0.115,-0.005
886,-0.105,-0.015
887,-0.115,-0.015
888,-0.075,0.005
889,-0.045,0.015
890,-0.055,0.035
891,-0.025,0.065
892,-0.015,0.065
893,0.005,0.095
894,0.025,0.105
895,0.055,0.115
896,0.105,0.125
897,0.155,0.125
898,0.185,0.125
899,0.215,0.125
900,0.235,0.105
901,0.275,0.105
902,0.265,0.105
903,0.265,0.085
904,0.235,0.075
905,0.185,0.045
906,0.105,0.015
907,0.055,-0.005
908,0.005,-0.015
909,-0.015,-0.035
910,-0.055,-0.055
911,-0.065,-0.065
912,-0.075,-0.055
913,-0.095,-0.055
914,-0.085,-0.055
915,-0.105,-0.045
916,-0.105,-0.055
917,-0.085,-0.055
918,-0.095,-0.055
919,-0.105,-0.035
920,-0.065,-0.015
921,-0.035,-0.005
922,-0.035,0.005
923,-0.015,0.015
924,0.005,0.015
925,0.085,-0.015
926,0.115,-0.015
927,0.115,-0.025
928,0.105,-0.045
929,0.065,-0.065
930,0.005,-0.055
931,-0.045,-0.085
932,-0.125,-0.115
933,-0.175,-0.115
934,-0.195,-0.125
935,-0.175,-0.125
936,-0.195,-0.105
937,-0.215,-0.025
938,-0.455,0.045
939,-0.615,0.135
940,-0.325,0.055
941,0.345,-0.205
942,0.785,-0.755
943,0.465,-0.625
944,-0.035,-0.495
945,-0.305,-0.305
946,-0.365,-0.105
947,-0.345,-0.075
948,-0.255,-0.095
949,-0.205,-0.095
950,-0.205,-0.085
951,-0.205,-0.075
952,-0.165,-0.085
953,-0.165,-0.075
954,-0.165,-0.075
955,-0.165,-0.065
956,-0.165,-0.055
957,-0.145,-0.055
958,-0.135,-0.045
959,-0.115,-0.035
960,-0.085,-0.025
961,-0.075,0.005
962,-0.055,0.015
963,-0.035,0.025
964,-0.015,0.045
965,0.055,0.045
966,0.115,0.045
967,0.155,0.035
968,0.195,0.035
969,0.215,0.045
970,0.235,0.035
971,0.235,0.035
972,0.205,0.015
973,0.165,0.015
974,0.105,-0.015
975,0.025,-0.025
976,-0.025,-0.055
977,-0.065,-0.045
978,-0.105,-0.065
979,-0.125,-0.055
980,-0.115,-0.075
981,-0.125,-0.075
982,-0.135,-0.075
983,-0.135,-0.065
984,-0.115,-0.065
985,-0.115,-0.055
986,-0.115,-0.055
987,-0.115,-0.035
988,-0.135,-0.015
989,-0.085,-0.005
990,-0.065,0.005
991,-0.045,0.015
992,-0.015,0.035
993,0.035,0.025
994,0.095,-0.005
995,0.105,-0.005
996,0.105,-0.015
997,0.105,-0.035
998,0.055,-0.045
999,0.015,-0.055
1000,-0.035,-0.075
1001,-0.105,-0.115
1002,-0.165,-0.105
1003,-0.175,-0.105
1004,-0.195,-0.105
1005,-0.175,-0.085
1006,-0.235,-0.025
1007,-0.515,0.055
1008,-0.565,0.155
1009,-0.105,-0.035
1010,0.615,-0.465
1011,0.755,-0.765
1012,0.205,-0.605
1013,-0.235,-0.365
1014,-0.335,-0.115
1015,-0.285,-0.025
1016,-0.205,-0.055
1017,-0.165,-0.055
1018,-0.145,-0.045
1019,-0.155,-0.035
1020,-0.155,-0.035
1021,-0.145,-0.035
1022,-0.135,-0.035
1023,-0.105,-0.025
1024,-0.105,-0.015
1025,-0.105,-0.015
1026,-0.085,0.015
1027,-0.075,0.025
1028,-0.055,0.025
1029,-0.045,0.045
1030,-0.025,0.065
1031,0.025,0.075
1032,0.055,0.095
1033,0.095,0.105
1034,0.155,0.105
1035,0.185,0.105
1036,0.205,0.095
1037,0.255,0.095
1038,0.295,0.075
1039,0.285,0.075
1040,0.295,0.065
1041,0.275,0.045
1042,0.235,0.005
1043,0.155,-0.005
1044,0.095,-0.015
1045,0.055,-0.045
1046,0.015,-0.065
1047,-0.015,-0.075
1048,-0.035,-0.055
1049,-0.035,-0.065
1050,-0.045,-0.055
1051,-0.065,-0.055
1052,-0.065,-0.045
1053,-0.055,-0.045
1054,-0.035,-0.035
1055,-0.025,-0.025
1056,-0.005,-0.005
1057,0.015,0.015
1058,0.025,0.035
1059,0.055,0.045
1060,0.075,0.055
1061,0.105,0.065
1062,0.165,0.045
1063,0.205,0.015
1064,0.205,0.025
1065,0.195,0.015
1066,0.145,-0.015
1067,0.105,-0.005
1068,0.045,-0.025
1069,-0.025,-0.055
1070,-0.065,-0.080
1071,-0.095,-0.080
1072,-0.095,-0.080
1073,-0.095,-0.070
1074,-0.085,-0.040
1075,-0.295,0.010
1076,-0.545,0.170
1077,-0.395,0.160
1078,0.275,-0.130
1079,0.825,-0.820
1080,0.535,-0.810
1081,-0.055,-0.550
1082,-0.275,-0.210
1083,-0.225,-0.020
1084,-0.165,0.000
1085,-0.115,-0.040
1086,-0.115,-0.040
1087,-0.115,-0.040
1088,-0.085,-0.030
1089,-0.075,-0.040
1090,-0.065,-0.020
1091,-0.065,-0.010
1092,-0.055,0.000
1093,-0.045,0.000
1094,-0.045,0.010
1095,-0.025,0.030
1096,-0.005,0.030
1097,0.015,0.060
1098,0.025,0.075
1099,0.035,0.105
1100,0.065,0.125
1101,0.115,0.145
1102,0.165,0.155
1103,0.215,0.155
1104,0.255,0.155
1105,0.275,0.155
1106,0.305,0.155
1107,0.335,0.145
1108,0.355,0.135
1109,0.335,0.115
1110,0.295,0.075
1111,0.245,0.035
1112,0.185,0.005
1113,0.115,-0.025
1114,0.065,-0.035
1115,0.025,-0.045
1116,0.025,-0.045
1117,0.025,-0.055
1118,0.015,-0.065
1119,0.015,-0.065
1120,0.005,-0.055
1121,0.005,-0.055
1122,0.025,-0.055
1123,0.025,-0.055
1124,0.005,-0.045
1125,0.015,-0.015
1126,0.045,-0.005
1127,0.075,0.005
1128,0.095,0.025
1129,0.135,0.015
1130,0.175,-0.015
1131,0.225,-0.025
1132,0.205,-0.035
1133,0.215,-0.045
1134,0.175,-0.065
1135,0.135,-0.075
1136,0.105,-0.095
1137,0.025,-0.115
1138,-0.035,-0.135
1139,-0.085,-0.145
1140,-0.105,-0.145
1141,-0.085,-0.145
1142,-0.075,-0.125
1143,-0.155,-0.095
1144,-0.435,0.015
1145,-0.465,0.075
1146,0.005,-0.155
1147,0.615,-0.645
1148,0.695,-0.935
1149,0.195,-0.755
1150,-0.215,-0.455
1151,-0.265,-0.185
1152,-0.175,-0.065
1153,-0.095,-0.095
1154,-0.075,-0.095
1155,-0.065,-0.095
1156,-0.085,-0.085
1157,-0.065,-0.095
1158,-0.055,-0.085
1159,-0.045,-0.095
1160,-0.025,-0.085
1161,-0.015,-0.075
1162,-0.025,-0.065
1163,-0.015,-0.045
1164,0.015,-0.035
1165,0.035,-0.025
1166,0.055,-0.015
1167,0.055,0.015
1168,0.105,0.035
1169,0.125,0.045
1170,0.165,0.055
1171,0.195,0.065
1172,0.215,0.065
1173,0.275,0.065
1174,0.315,0.065
1175,0.325,0.055
1176,0.355,0.035
1177,0.345,0.035
1178,0.315,0.005
1179,0.285,-0.015
1180,0.205,-0.055
1181,0.145,-0.085
1182,0.085,-0.105
1183,0.035,-0.125
1184,0.005,-0.125
1185,0.015,-0.135
1186,-0.015,-0.135
1187,-0.015,-0.135
1188,-0.025,-0.145
1189,-0.025,-0.145
1190,-0.025,-0.145
1191,-0.015,-0.135
1192,-0.015,-0.115
1193,0.005,-0.105
1194,0.015,-0.095
1195,0.035,-0.085
1196,0.075,-0.085
1197,0.095,-0.085
1198,0.165,-0.125
1199,0.185,-0.145
1200,0.205,-0.165
1201,0.195,-0.185
1202,0.135,-0.185
1203,0.075,-0.195
1204,0.025,-0.235
1205,-0.035,-0.255
1206,-0.085,-0.255
1207,-0.115,-0.265
1208,-0.095,-0.265
1209,-0.125,-0.235
1210,-0.145,-0.165
1211,-0.415,-0.065
1212,-0.505,0.005
1213,-0.125,-0.155
1214,0.515,-0.475
1215,0.815,-0.905
1216,0.385,-0.755
1217,-0.055,-0.615
1218,-0.265,-0.395
1219,-0.295,-0.225
1220,-0.255,-0.205
1221,-0.175,-0.205
1222,-0.155,-0.225
1223,-0.155,-0.215
