'sample interval','ECG1','ECG2'
341,-0.065,-0.175
342,-0.075,-0.185
343,-0.075,-0.195
344,-0.065,-0.175
345,-0.065,-0.155
346,-0.005,-0.095
347,0.015,-0.115
348,0.005,-0.095
349,0.035,-0.105
350,0.075,-0.115
351,0.155,-0.055
352,0.085,-0.115
353,0.045,-0.135
354,0.045,-0.165
355,-0.025,-0.205
356,-0.095,-0.205
357,-0.075,-0.215
358,-0.135,-0.245
359,-0.115,-0.225
360,-0.095,-0.195
361,-0.095,-0.145
362,-0.215,0.005
363,0.215,0.225
364,1.085,0.725
365,2.085,0.285
366,2.675,-0.535
367,1.505,-1.005
368,-0.495,-1.145
369,-0.935,-0.625
370,-0.625,-0.305
371,-0.355,-0.125
372,-0.215,-0.105
373,-0.205,-0.115
374,-0.215,-0.125
375,-0.205,-0.115
376,-0.195,-0.105
377,-0.185,-0.095
378,-0.185,-0.095
379,-0.175,-0.085
380,-0.155,-0.055
381,-0.175,-0.045
382,-0.155,-0.035
383,-0.145,-0.015
384,-0.145,-0.005
385,-0.125,0.025
386,-0.135,0.035
387,-0.135,0.055
388,-0.115,0.085
389,-0.125,0.115
390,-0.115,0.145
391,-0.095,0.175
392,-0.095,0.205
393,-0.095,0.225
394,-0.105,0.235
395,-0.095,0.235
396,-0.095,0.235
397,-0.105,0.225
398,-0.105,0.215
399,-0.085,0.175
400,-0.065,0.145
401,-0.045,0.085
402,-0.045,0.025
403,-0.045,-0.045
404,-0.035,-0.065
405,-0.045,-0.095
406,-0.055,-0.135
407,-0.055,-0.135
408,-0.055,-0.125
409,-0.065,-0.125
410,-0.065,-0.145
411,-0.085,-0.145
412,-0.085,-0.125
413,-0.075,-0.125
414,-0.065,-0.125
415,-0.075,-0.115
416,-0.055,-0.105
417,-0.045,-0.095
418,-0.035,-0.105
419,-0.035,-0.095
420,-0.025,-0.095
421,-0.015,-0.095
422,-0.005,-0.105
423,-0.005,-0.105
424,0.005,-0.095
425,0.005,-0.105
426,-0.015,-0.125
427,-0.015,-0.125
428,-0.035,-0.125
429,-0.015,-0.135
430,-0.015,-0.145
431,-0.005,-0.135
432,-0.015,-0.145
433,-0.015,-0.155
434,-0.025,-0.165
435,-0.025,-0.165
436,-0.035,-0.155
437,-0.035,-0.155
438,-0.035,-0.165
439,-0.025,-0.135
440,0.045,-0.055
441,0.065,-0.075
442,0.055,-0.075
443,0.075,-0.095
444,0.095,-0.085
445,0.165,-0.035
446,0.105,-0.105
447,0.075,-0.115
448,0.095,-0.135
449,-0.015,-0.185
450,-0.045,-0.175
451,-0.075,-0.195
452,-0.105,-0.195
453,-0.095,-0.185
454,-0.085,-0.175
455,-0.125,-0.075
456,-0.125,0.085
457,0.375,0.385
458,1.235,0.755
459,2.155,0.215
460,2.585,-0.555
461,1.285,-0.995
462,-0.615,-1.115
463,-0.895,-0.535
464,-0.555,-0.225
465,-0.325,-0.115
466,-0.225,-0.095
467,-0.205,-0.095
468,-0.205,-0.095
469,-0.195,-0.095
470,-0.195,-0.095
471,-0.185,-0.075
472,-0.175,-0.065
473,-0.175,-0.055
474,-0.175,-0.055
475,-0.165,-0.035
476,-0.175,-0.025
477,-0.155,-0.015
478,-0.145,0.005
479,-0.145,0.015
480,-0.135,0.045
481,-0.135,0.065
482,-0.125,0.085
483,-0.115,0.125
484,-0.125,0.145
485,-0.105,0.175
486,-0.095,0.195
487,-0.095,0.215
488,-0.095,0.235
489,-0.095,0.225
490,-0.105,0.205
491,-0.095,0.215
492,-0.095,0.195
493,-0.075,0.165
494,-0.055,0.105
495,-0.025,0.065
496,0.005,0.005
497,-0.005,-0.025
498,-0.025,-0.095
499,-0.025,-0.105
500,-0.045,-0.125
501,-0.055,-0.115
502,-0.045,-0.135
503,-0.035,-0.135
504,-0.035,-0.125
505,-0.055,-0.125
506,-0.055,-0.125
507,-0.055,-0.115
508,-0.055,-0.105
509,-0.045,-0.095
510,-0.045,-0.095
511,-0.025,-0.085
512,0.005,-0.075
513,-0.005,-0.065
514,-0.005,-0.085
515,0.005,-0.075
516,0.005,-0.065
517,0.015,-0.075
518,0.005,-0.095
519,0.015,-0.095
520,0.025,-0.085
521,0.015,-0.095
522,-0.005,-0.115
523,0.005,-0.115
524,-0.015,-0.105
525,-0.005,-0.115
526,-0.025,-0.125
527,-0.025,-0.135
528,-0.015,-0.125
529,-0.025,-0.135
530,-0.045,-0.145
531,-0.035,-0.135
532,-0.045,-0.135
533,-0.035,-0.135
534,-0.045,-0.145
535,-0.045,-0.135
536,-0.005,-0.085
537,0.045,-0.055
538,0.045,-0.065
539,0.055,-0.065
540,0.065,-0.075
541,0.145,-0.035
542,0.125,-0.055
543,0.085,-0.095
544,0.065,-0.105
545,0.035,-0.135
546,-0.055,-0.165
547,-0.055,-0.155
548,-0.095,-0.175
549,-0.105,-0.175
550,-0.085,-0.175
551,-0.065,-0.145
552,-0.145,-0.015
553,0.025,0.135
554,0.715,0.615
555,1.635,0.505
556,2.395,-0.225
557,1.775,-0.835
558,-0.155,-1.185
559,-0.865,-0.695
560,-0.625,-0.315
561,-0.375,-0.135
562,-0.265,-0.085
563,-0.205,-0.085
564,-0.225,-0.075
565,-0.205,-0.075
566,-0.215,-0.075
567,-0.205,-0.075
568,-0.185,-0.045
569,-0.175,-0.045
570,-0.205,-0.055
571,-0.185,-0.025
572,-0.195,-0.015
573,-0.175,-0.005
574,-0.175,0.005
575,-0.155,0.005
576,-0.145,0.045
577,-0.155,0.075
578,-0.155,0.075
579,-0.135,0.105
580,-0.145,0.145
581,-0.125,0.185
582,-0.125,0.195
583,-0.115,0.225
584,-0.115,0.235
585,-0.125,0.225
586,-0.135,0.225
587,-0.125,0.225
588,-0.145,0.215
589,-0.115,0.185
590,-0.105,0.135
591,-0.075,0.105
592,-0.045,0.055
593,-0.045,-0.005
594,-0.055,-0.065
595,-0.055,-0.095
596,-0.085,-0.105
597,-0.075,-0.105
598,-0.085,-0.135
599,-0.095,-0.135
600,-0.095,-0.125
601,-0.095,-0.125
602,-0.105,-0.125
603,-0.095,-0.115
604,-0.105,-0.105
605,-0.095,-0.105
606,-0.085,-0.095
607,-0.085,-0.085
608,-0.065,-0.085
609,-0.075,-0.085
610,-0.075,-0.095
611,-0.065,-0.095
612,-0.075,-0.085
613,-0.065,-0.075
614,-0.055,-0.095
615,-0.045,-0.105
616,-0.045,-0.105
617,-0.055,-0.115
618,-0.065,-0.125
619,-0.055,-0.125
620,-0.075,-0.135
621,-0.065,-0.145
622,-0.075,-0.145
623,-0.075,-0.155
624,-0.085,-0.145
625,-0.085,-0.155
626,-0.095,-0.165
627,-0.085,-0.165
628,-0.105,-0.165
629,-0.095,-0.155
630,-0.105,-0.175
631,-0.095,-0.155
632,-0.045,-0.095
633,-0.005,-0.065
634,-0.005,-0.095
635,-0.005,-0.085
636,0.015,-0.105
637,0.105,-0.055
638,0.085,-0.085
639,0.025,-0.125
640,0.025,-0.125
641,-0.025,-0.175
642,-0.115,-0.205
643,-0.105,-0.185
644,-0.155,-0.205
645,-0.175,-0.205
646,-0.165,-0.195
647,-0.125,-0.185
648,-0.205,-0.045
649,-0.065,0.095
650,0.625,0.575
651,1.575,0.535
652,2.445,-0.245
653,1.905,-0.835
654,-0.095,-1.235
655,-0.975,-0.795
656,-0.765,-0.395
657,-0.475,-0.185
658,-0.335,-0.125
659,-0.275,-0.115
660,-0.275,-0.115
661,-0.265,-0.115
662,-0.275,-0.115
663,-0.255,-0.105
664,-0.245,-0.095
665,-0.255,-0.095
666,-0.245,-0.095
667,-0.245,-0.075
668,-0.245,-0.055
669,-0.255,-0.045
670,-0.235,-0.035
671,-0.225,-0.005
672,-0.205,0.015
673,-0.215,0.035
674,-0.215,0.045
675,-0.205,0.065
676,-0.195,0.095
677,-0.185,0.145
678,-0.185,0.165
679,-0.175,0.185
680,-0.165,0.195
681,-0.185,0.185
682,-0.175,0.185
683,-0.185,0.195
684,-0.195,0.175
685,-0.175,0.145
686,-0.165,0.085
687,-0.125,0.045
688,-0.115,0.005
689,-0.105,-0.045
690,-0.115,-0.105
691,-0.105,-0.135
692,-0.135,-0.135
693,-0.125,-0.145
694,-0.135,-0.165
695,-0.145,-0.165
696,-0.135,-0.155
697,-0.135,-0.155
698,-0.145,-0.175
699,-0.145,-0.155
700,-0.145,-0.135
701,-0.135,-0.145
702,-0.135,-0.135
703,-0.115,-0.125
704,-0.105,-0.115
705,-0.105,-0.115
706,-0.105,-0.125
707,-0.095,-0.125
708,-0.105,-0.125
709,-0.095,-0.135
710,-0.095,-0.145
711,-0.075,-0.145
712,-0.065,-0.135
713,-0.065,-0.135
714,-0.095,-0.165
715,-0.075,-0.155
716,-0.105,-0.165
717,-0.095,-0.165
718,-0.105,-0.175
719,-0.105,-0.185
720,-0.095,-0.175
721,-0.105,-0.175
722,-0.125,-0.185
723,-0.105,-0.175
724,-0.115,-0.175
725,-0.075,-0.135
726,-0.025,-0.125
727,-0.015,-0.125
728,0.005,-0.105
729,0.015,-0.125
730,0.085,-0.095
731,0.075,-0.105
732,0.015,-0.135
733,0.005,-0.135
734,-0.015,-0.195
735,-0.105,-0.215
736,-0.085,-0.195
737,-0.155,-0.215
738,-0.145,-0.215
739,-0.125,-0.195
740,-0.115,-0.155
741,-0.225,-0.005
742,0.065,0.175
743,0.875,0.745
744,1.745,0.605
745,2.485,-0.135
746,1.795,-0.705
747,-0.025,-1.065
748,-0.855,-0.745
749,-0.695,-0.395
750,-0.475,-0.245
751,-0.325,-0.165
752,-0.235,-0.125
753,-0.215,-0.125
754,-0.235,-0.145
755,-0.215,-0.125
756,-0.225,-0.115
757,-0.205,-0.105
758,-0.215,-0.105
759,-0.205,-0.095
760,-0.175,-0.075
761,-0.175,-0.065
762,-0.175,-0.065
763,-0.165,-0.045
764,-0.165,-0.015
765,-0.165,-0.015
766,-0.155,0.015
767,-0.135,0.025
768,-0.115,0.075
769,-0.115,0.095
770,-0.125,0.105
771,-0.115,0.145
772,-0.105,0.165
773,-0.115,0.185
774,-0.105,0.165
775,-0.105,0.175
776,-0.105,0.165
777,-0.125,0.155
778,-0.125,0.115
779,-0.105,0.085
780,-0.085,0.045
781,-0.055,0.015
782,-0.055,-0.035
783,-0.035,-0.085
784,-0.035,-0.095
785,-0.045,-0.115
786,-0.055,-0.135
787,-0.055,-0.145
788,-0.075,-0.145
789,-0.065,-0.145
790,-0.065,-0.145
791,-0.075,-0.145
792,-0.065,-0.135
793,-0.065,-0.125
794,-0.075,-0.125
795,-0.065,-0.115
796,-0.055,-0.105
797,-0.045,-0.095
798,-0.035,-0.095
799,-0.025,-0.095
800,-0.015,-0.085
801,-0.015,-0.085
802,-0.015,-0.095
803,-0.015,-0.095
804,-0.015,-0.095
805,-0.015,-0.105
806,-0.025,-0.125
807,-0.015,-0.125
808,-0.005,-0.115
809,-0.015,-0.135
810,-0.025,-0.145
811,-0.015,-0.155
812,-0.035,-0.145
813,-0.025,-0.155
814,-0.025,-0.165
815,-0.035,-0.165
816,-0.015,-0.155
817,-0.035,-0.165
818,-0.045,-0.155
819,-0.015,-0.105
820,0.025,-0.075
821,0.035,-0.085
822,0.045,-0.095
823,0.075,-0.105
824,0.125,-0.055
825,0.095,-0.095
826,0.055,-0.125
827,0.055,-0.135
828,0.015,-0.175
829,-0.045,-0.185
830,-0.045,-0.195
831,-0.085,-0.215
832,-0.085,-0.195
833,-0.085,-0.185
834,-0.075,-0.165
835,-0.155,-0.005
836,-0.015,0.155
837,0.615,0.615
838,1.355,0.295
839,2.025,-0.405
840,1.565,-0.945
841,-0.075,-1.195
842,-0.745,-0.685
843,-0.585,-0.315
844,-0.395,-0.135
845,-0.275,-0.095
846,-0.225,-0.105
847,-0.225,-0.105
848,-0.215,-0.095
849,-0.215,-0.085
850,-0.225,-0.095
851,-0.215,-0.065
852,-0.215,-0.065
853,-0.215,-0.055
854,-0.215,-0.055
855,-0.205,-0.035
856,-0.185,-0.015
857,-0.195,0.005
858,-0.185,0.005
859,-0.175,0.025
860,-0.165,0.045
861,-0.175,0.085
862,-0.165,0.095
863,-0.155,0.125
864,-0.155,0.165
865,-0.135,0.195
866,-0.125,0.215
867,-0.125,0.225
868,-0.115,0.225
869,-0.125,0.245
870,-0.125,0.225
871,-0.115,0.215
872,-0.125,0.195
873,-0.095,0.165
874,-0.095,0.105
875,-0.075,0.045
876,-0.055,-0.005
877,-0.075,-0.065
878,-0.085,-0.105
879,-0.085,-0.125
880,-0.085,-0.125
881,-0.095,-0.135
882,-0.105,-0.145
883,-0.105,-0.145
884,-0.095,-0.135
885,-0.115,-0.135
886,-0.115,-0.145
887,-0.115,-0.135
888,-0.095,-0.115
889,-0.095,-0.115
890,-0.105,-0.125
891,-0.105,-0.105
892,-0.105,-0.095
893,-0.075,-0.095
894,-0.075,-0.115
895,-0.075,-0.105
896,-0.055,-0.105
897,-0.065,-0.105
898,-0.065,-0.115
899,-0.065,-0.125
900,-0.075,-0.115
901,-0.055,-0.125
902,-0.065,-0.135
903,-0.065,-0.145
904,-0.055,-0.125
905,-0.075,-0.135
906,-0.095,-0.155
907,-0.085,-0.155
908,-0.105,-0.155
909,-0.085,-0.155
910,-0.105,-0.165
911,-0.095,-0.175
912,-0.085,-0.165
913,-0.105,-0.165
914,-0.105,-0.185
915,-0.095,-0.175
916,-0.095,-0.145
917,-0.025,-0.095
918,0.005,-0.095
919,0.005,-0.095
920,0.035,-0.085
921,0.045,-0.105
922,0.105,-0.065
923,0.075,-0.105
924,0.025,-0.125
925,0.015,-0.145
926,-0.055,-0.195
927,-0.115,-0.205
928,-0.105,-0.195
929,-0.155,-0.215
930,-0.155,-0.215
931,-0.135,-0.195
932,-0.135,-0.145
933,-0.205,0.025
934,0.185,0.225
935,1.015,0.645
936,1.925,0.225
937,2.455,-0.515
938,1.355,-0.995
939,-0.435,-1.155
940,-0.925,-0.625
941,-0.665,-0.305
942,-0.425,-0.155
943,-0.295,-0.095
944,-0.245,-0.095
945,-0.255,-0.095
946,-0.265,-0.095
947,-0.255,-0.095
948,-0.235,-0.075
949,-0.255,-0.065
950,-0.245,-0.065
951,-0.235,-0.055
952,-0.225,-0.045
953,-0.225,-0.025
954,-0.215,-0.015
955,-0.215,0.005
956,-0.205,0.025
957,-0.205,0.045
958,-0.205,0.055
959,-0.185,0.095
960,-0.165,0.125
961,-0.165,0.165
962,-0.155,0.185
963,-0.155,0.215
964,-0.155,0.235
965,-0.145,0.245
966,-0.135,0.245
967,-0.145,0.235
968,-0.125,0.245
969,-0.135,0.215
970,-0.125,0.165
971,-0.095,0.125
972,-0.085,0.065
973,-0.075,0.015
974,-0.085,-0.055
975,-0.085,-0.085
976,-0.075,-0.095
977,-0.095,-0.125
978,-0.105,-0.135
979,-0.105,-0.135
980,-0.125,-0.135
981,-0.115,-0.135
982,-0.105,-0.145
983,-0.115,-0.135
984,-0.105,-0.115
985,-0.105,-0.115
986,-0.105,-0.115
987,-0.095,-0.115
988,-0.105,-0.095
989,-0.095,-0.105
990,-0.085,-0.105
991,-0.085,-0.095
992,-0.065,-0.095
993,-0.065,-0.095
994,-0.075,-0.105
995,-0.055,-0.105
996,-0.065,-0.105
997,-0.055,-0.115
998,-0.055,-0.125
999,-0.055,-0.135
1000,-0.055,-0.125
1001,-0.055,-0.135
1002,-0.075,-0.145
1003,-0.065,-0.155
1004,-0.085,-0.145
1005,-0.075,-0.155
1006,-0.075,-0.165
1007,-0.075,-0.165
1008,-0.075,-0.165
1009,-0.065,-0.165
1010,-0.085,-0.175
1011,-0.075,-0.185
1012,-0.085,-0.175
1013,-0.085,-0.175
1014,-0.085,-0.185
1015,-0.075,-0.185
1016,-0.065,-0.165
1017,-0.075,-0.165
1018,-0.075,-0.165
1019,-0.045,-0.105
1020,0.005,-0.075
1021,0.005,-0.085
1022,0.005,-0.085
1023,0.035,-0.105
1024,0.105,-0.045
1025,0.085,-0.085
1026,0.035,-0.115
1027,0.025,-0.125
1028,-0.005,-0.165
1029,-0.085,-0.175
1030,-0.095,-0.185
1031,-0.115,-0.205
1032,-0.125,-0.195
1033,-0.115,-0.175
1034,-0.115,-0.175
1035,-0.165,-0.035
1036,-0.035,0.125
1037,0.595,0.575
1038,1.405,0.425
1039,2.225,-0.285
1040,1.915,-0.895
1041,0.045,-1.215
1042,-0.895,-0.745
1043,-0.745,-0.345
1044,-0.465,-0.145
1045,-0.325,-0.095
1046,-0.285,-0.095
1047,-0.285,-0.095
1048,-0.255,-0.085
1049,-0.275,-0.075
1050,-0.275,-0.085
1051,-0.265,-0.075
1052,-0.275,-0.045
1053,-0.255,-0.045
1054,-0.255,-0.035
1055,-0.245,-0.025
1056,-0.235,-0.005
1057,-0.245,0.005
1058,-0.255,0.005
1059,-0.235,0.045
1060,-0.245,0.065
1061,-0.225,0.095
1062,-0.215,0.105
1063,-0.205,0.145
1064,-0.205,0.185
1065,-0.185,0.195
1066,-0.205,0.205
1067,-0.185,0.225
1068,-0.205,0.235
1069,-0.195,0.225
1070,-0.205,0.215
1071,-0.195,0.195
1072,-0.185,0.175
1073,-0.175,0.135
1074,-0.155,0.065
1075,-0.135,0.025
1076,-0.155,-0.025
1077,-0.155,-0.065
1078,-0.155,-0.105
1079,-0.175,-0.115
1080,-0.165,-0.125
1081,-0.165,-0.125
1082,-0.175,-0.135
1083,-0.175,-0.125
1084,-0.185,-0.125
1085,-0.185,-0.125
1086,-0.175,-0.135
1087,-0.195,-0.125
1088,-0.155,-0.115
1089,-0.175,-0.115
1090,-0.175,-0.125
1091,-0.175,-0.125
1092,-0.165,-0.115
1093,-0.165,-0.105
1094,-0.165,-0.115
1095,-0.155,-0.115
1096,-0.125,-0.115
1097,-0.145,-0.115
1098,-0.135,-0.125
1099,-0.135,-0.125
1100,-0.145,-0.115
1101,-0.125,-0.135
1102,-0.135,-0.155
1103,-0.135,-0.155
1104,-0.145,-0.155
1105,-0.135,-0.155
1106,-0.155,-0.155
1107,-0.145,-0.165
1108,-0.155,-0.175
1109,-0.165,-0.175
1110,-0.155,-0.185
1111,-0.155,-0.175
1112,-0.145,-0.175
1113,-0.165,-0.175
1114,-0.165,-0.185
1115,-0.145,-0.165
1116,-0.125,-0.125
1117,-0.075,-0.105
1118,-0.085,-0.115
1119,-0.055,-0.105
1120,-0.015,-0.105
1121,0.065,-0.065
1122,0.035,-0.095
1123,-0.015,-0.125
1124,-0.045,-0.135
1125,-0.065,-0.175
1126,-0.165,-0.215
1127,-0.155,-0.185
1128,-0.175,-0.205
1129,-0.215,-0.215
1130,-0.195,-0.205
1131,-0.155,-0.175
1132,-0.245,-0.025
1133,-0.035,0.135
1134,0.725,0.645
1135,1.585,0.675
1136,2.435,-0.085
1137,2.015,-0.675
1138,0.165,-1.035
1139,-0.865,-0.765
1140,-0.765,-0.405
1141,-0.525,-0.255
1142,-0.385,-0.185
1143,-0.305,-0.135
1144,-0.255,-0.115
1145,-0.265,-0.125
1146,-0.275,-0.125
1147,-0.255,-0.135
1148,-0.245,-0.095
1149,-0.245,-0.085
1150,-0.235,-0.085
1151,-0.225,-0.085
1152,-0.205,-0.055
1153,-0.215,-0.045
1154,-0.215,-0.045
1155,-0.195,-0.015
1156,-0.185,-0.005
1157,-0.185,0.015
1158,-0.175,0.025
1159,-0.165,0.065
1160,-0.145,0.095
1161,-0.145,0.115
1162,-0.145,0.125
1163,-0.125,0.145
1164,-0.125,0.165
1165,-0.125,0.185
1166,-0.135,0.165
1167,-0.125,0.165
1168,-0.135,0.155
1169,-0.135,0.145
1170,-0.125,0.095
1171,-0.095,0.065
1172,-0.085,0.015
1173,-0.075,-0.035
1174,-0.075,-0.085
1175,-0.075,-0.105
1176,-0.065,-0.115
1177,-0.075,-0.135
1178,-0.095,-0.155
1179,-0.085,-0.155
1180,-0.095,-0.145
