'sample interval','ECG1','ECG2'
289,-0.125,-0.035
290,-0.115,-0.025
291,-0.135,-0.005
292,-0.145,-0.025
293,-0.155,-0.025
294,-0.165,-0.025
295,-0.135,-0.035
296,-0.155,-0.045
297,-0.185,-0.055
298,-0.175,-0.055
299,-0.175,-0.065
300,-0.155,-0.065
301,-0.165,-0.085
302,-0.125,-0.085
303,-0.115,-0.075
304,-0.065,-0.065
305,-0.085,-0.075
306,-0.085,-0.095
307,-0.065,-0.085
308,-0.075,-0.085
309,-0.095,-0.105
310,-0.105,-0.115
311,-0.075,-0.105
312,-0.115,-0.105
313,-0.105,-0.115
314,-0.095,-0.115
315,-0.105,-0.095
316,-0.115,-0.095
317,-0.095,-0.105
318,-0.095,-0.105
319,-0.075,-0.085
320,-0.095,-0.095
321,-0.095,-0.105
322,-0.055,-0.095
323,-0.085,-0.075
324,-0.085,-0.095
325,-0.065,-0.105
326,-0.055,-0.105
327,-0.075,-0.095
328,-0.075,-0.095
329,-0.065,-0.105
330,-0.065,-0.105
331,-0.095,-0.095
332,-0.075,-0.105
333,-0.085,-0.115
334,-0.045,-0.105
335,-0.055,-0.105
336,-0.065,-0.105
337,-0.105,-0.125
338,-0.075,-0.115
339,-0.065,-0.105
340,-0.075,-0.105
341,-0.075,-0.115
342,-0.065,-0.115
343,-0.065,-0.105
344,-0.065,-0.115
345,-0.065,-0.115
346,-0.085,-0.115
347,-0.055,-0.105
348,-0.045,-0.095
349,-0.055,-0.095
350,-0.035,-0.075
351,-0.005,-0.065
352,-0.015,-0.075
353,-0.005,-0.085
354,0.015,-0.095
355,0.005,-0.075
356,0.005,-0.085
357,0.005,-0.115
358,-0.025,-0.125
359,-0.025,-0.105
360,-0.045,-0.125
361,-0.075,-0.145
362,-0.095,-0.155
363,-0.105,-0.135
364,-0.105,-0.135
365,-0.075,-0.145
366,-0.095,-0.145
367,-0.075,-0.125
368,-0.105,-0.135
369,-0.075,-0.135
370,-0.055,-0.125
371,-0.055,-0.105
372,-0.065,-0.105
373,-0.025,-0.095
374,0.045,0.055
375,0.305,0.285
376,1.075,0.405
377,1.415,0.045
378,0.695,-0.375
379,-0.305,-0.845
380,-0.515,-0.445
381,-0.225,-0.095
382,-0.095,-0.055
383,-0.075,-0.075
384,-0.105,-0.085
385,-0.135,-0.095
386,-0.115,-0.095
387,-0.125,-0.085
388,-0.125,-0.085
389,-0.135,-0.095
390,-0.115,-0.075
391,-0.115,-0.075
392,-0.105,-0.065
393,-0.125,-0.065
394,-0.105,-0.075
395,-0.135,-0.065
396,-0.095,-0.055
397,-0.115,-0.065
398,-0.145,-0.065
399,-0.125,-0.045
400,-0.135,-0.045
401,-0.105,-0.055
402,-0.145,-0.055
403,-0.135,-0.045
404,-0.135,-0.045
405,-0.145,-0.065
406,-0.155,-0.065
407,-0.145,-0.055
408,-0.165,-0.085
409,-0.165,-0.105
410,-0.145,-0.105
411,-0.145,-0.095
412,-0.105,-0.095
413,-0.075,-0.095
414,-0.055,-0.105
415,-0.035,-0.105
416,-0.055,-0.105
417,-0.055,-0.125
418,-0.065,-0.135
419,-0.065,-0.125
420,-0.075,-0.125
421,-0.065,-0.135
422,-0.055,-0.135
423,-0.085,-0.125
424,-0.105,-0.135
425,-0.095,-0.135
426,-0.065,-0.125
427,-0.085,-0.105
428,-0.085,-0.125
429,-0.075,-0.125
430,-0.045,-0.115
431,-0.075,-0.105
432,-0.075,-0.115
433,-0.015,-0.115
434,-0.065,-0.115
435,-0.085,-0.105
436,-0.045,-0.105
437,-0.035,-0.115
438,-0.065,-0.105
439,-0.045,-0.105
440,-0.045,-0.105
441,-0.035,-0.115
442,-0.035,-0.115
443,-0.055,-0.115
444,-0.055,-0.115
445,-0.045,-0.125
446,-0.045,-0.125
447,-0.035,-0.115
448,-0.075,-0.125
449,-0.055,-0.135
450,-0.035,-0.125
451,-0.065,-0.115
452,-0.055,-0.125
453,-0.065,-0.125
454,-0.055,-0.135
455,-0.045,-0.125
456,-0.085,-0.135
457,-0.045,-0.135
458,-0.055,-0.115
459,-0.055,-0.115
460,-0.035,-0.085
461,-0.015,-0.085
462,0.015,-0.085
463,0.005,-0.085
464,0.035,-0.095
465,0.025,-0.105
466,0.025,-0.105
467,0.005,-0.105
468,-0.025,-0.125
469,0.005,-0.125
470,-0.005,-0.135
471,-0.055,-0.125
472,-0.105,-0.135
473,-0.085,-0.155
474,-0.075,-0.145
475,-0.095,-0.135
476,-0.085,-0.145
477,-0.095,-0.145
478,-0.085,-0.135
479,-0.055,-0.125
480,-0.045,-0.125
481,-0.055,-0.125
482,-0.045,-0.115
483,-0.025,-0.085
484,0.025,-0.015
485,0.155,0.215
486,0.685,0.325
487,1.345,0.205
488,1.075,-0.225
489,0.055,-0.775
490,-0.515,-0.605
491,-0.245,-0.095
492,-0.075,-0.015
493,-0.085,-0.055
494,-0.105,-0.075
495,-0.105,-0.065
496,-0.115,-0.075
497,-0.115,-0.075
498,-0.125,-0.075
499,-0.125,-0.065
500,-0.095,-0.065
501,-0.115,-0.065
502,-0.105,-0.065
503,-0.085,-0.045
504,-0.105,-0.045
505,-0.125,-0.055
506,-0.105,-0.055
507,-0.115,-0.035
508,-0.105,-0.035
509,-0.115,-0.035
510,-0.125,-0.035
511,-0.085,-0.025
512,-0.125,-0.025
513,-0.155,-0.035
514,-0.105,-0.025
515,-0.135,-0.015
516,-0.165,-0.035
517,-0.145,-0.055
518,-0.125,-0.055
519,-0.135,-0.055
520,-0.135,-0.075
521,-0.125,-0.085
522,-0.085,-0.085
523,-0.075,-0.065
524,-0.035,-0.075
525,-0.035,-0.085
526,-0.055,-0.085
527,-0.055,-0.085
528,-0.035,-0.095
529,-0.065,-0.115
530,-0.065,-0.125
531,-0.065,-0.105
532,-0.075,-0.115
533,-0.065,-0.115
534,-0.085,-0.115
535,-0.065,-0.105
536,-0.075,-0.105
537,-0.075,-0.115
538,-0.075,-0.115
539,-0.065,-0.095
540,-0.045,-0.095
541,-0.055,-0.095
542,-0.055,-0.095
543,-0.045,-0.085
544,-0.065,-0.095
545,-0.035,-0.095
546,-0.025,-0.095
547,-0.045,-0.085
548,-0.045,-0.085
549,-0.025,-0.105
550,-0.045,-0.095
551,-0.025,-0.095
552,-0.025,-0.105
553,-0.025,-0.105
554,-0.025,-0.105
555,-0.035,-0.085
556,-0.035,-0.105
557,-0.035,-0.115
558,-0.025,-0.115
559,-0.035,-0.095
560,-0.055,-0.105
561,-0.025,-0.115
562,-0.045,-0.115
563,-0.035,-0.095
564,-0.025,-0.105
565,-0.045,-0.115
566,-0.055,-0.115
567,-0.025,-0.105
568,-0.005,-0.095
569,-0.025,-0.105
570,-0.035,-0.115
571,-0.045,-0.095
572,-0.035,-0.105
573,-0.035,-0.105
574,-0.025,-0.095
575,-0.025,-0.075
576,0.005,-0.055
577,0.015,-0.065
578,0.025,-0.065
579,0.015,-0.055
580,0.025,-0.075
581,0.055,-0.085
582,0.035,-0.085
583,0.025,-0.085
584,0.005,-0.105
585,0.015,-0.105
586,-0.025,-0.105
587,-0.055,-0.115
588,-0.065,-0.125
589,-0.075,-0.135
590,-0.045,-0.125
591,-0.065,-0.115
592,-0.055,-0.115
593,-0.045,-0.115
594,-0.045,-0.115
595,-0.045,-0.105
596,-0.035,-0.095
597,-0.025,-0.105
598,-0.025,-0.095
599,0.005,-0.075
600,0.015,0.015
601,0.135,0.235
602,0.595,0.325
603,1.165,0.195
604,1.005,-0.235
605,0.215,-0.705
606,-0.415,-0.665
607,-0.215,-0.125
608,-0.075,0.005
609,-0.085,-0.045
610,-0.085,-0.055
611,-0.095,-0.055
612,-0.095,-0.055
613,-0.115,-0.065
614,-0.115,-0.055
615,-0.085,-0.045
616,-0.115,-0.045
617,-0.135,-0.055
618,-0.115,-0.045
619,-0.115,-0.035
620,-0.105,-0.035
621,-0.125,-0.035
622,-0.105,-0.035
623,-0.105,-0.025
624,-0.115,-0.025
625,-0.115,-0.025
626,-0.125,-0.025
627,-0.095,-0.015
628,-0.145,-0.005
629,-0.145,-0.015
630,-0.125,-0.015
631,-0.125,-0.005
632,-0.135,-0.025
633,-0.145,-0.035
634,-0.135,-0.045
635,-0.145,-0.045
636,-0.145,-0.055
637,-0.135,-0.075
638,-0.105,-0.065
639,-0.055,-0.055
640,-0.065,-0.055
641,-0.045,-0.075
642,-0.045,-0.075
643,-0.065,-0.055
644,-0.055,-0.095
645,-0.085,-0.105
646,-0.075,-0.105
647,-0.065,-0.095
648,-0.085,-0.095
649,-0.095,-0.105
650,-0.075,-0.115
651,-0.075,-0.095
652,-0.095,-0.095
653,-0.105,-0.105
654,-0.085,-0.095
655,-0.085,-0.095
656,-0.065,-0.095
657,-0.075,-0.095
658,-0.075,-0.095
659,-0.075,-0.085
660,-0.045,-0.085
661,-0.035,-0.085
662,-0.065,-0.085
663,-0.035,-0.075
664,-0.055,-0.085
665,-0.045,-0.085
666,-0.045,-0.095
667,-0.055,-0.075
668,-0.055,-0.085
669,-0.045,-0.095
670,-0.035,-0.095
671,-0.035,-0.085
672,-0.055,-0.085
673,-0.045,-0.105
674,-0.045,-0.105
675,-0.045,-0.085
676,-0.055,-0.095
677,-0.045,-0.095
678,-0.065,-0.095
679,-0.055,-0.085
680,-0.055,-0.085
681,-0.045,-0.095
682,-0.045,-0.095
683,-0.045,-0.085
684,-0.055,-0.085
685,-0.055,-0.095
686,-0.035,-0.085
687,-0.025,-0.075
688,-0.035,-0.065
689,-0.005,-0.055
690,-0.005,-0.045
691,-0.005,-0.045
692,0.035,-0.055
693,0.025,-0.065
694,0.035,-0.065
695,0.045,-0.065
696,0.015,-0.075
697,-0.015,-0.095
698,-0.015,-0.085
699,-0.055,-0.085
700,-0.065,-0.105
701,-0.075,-0.115
702,-0.075,-0.105
703,-0.085,-0.095
704,-0.085,-0.105
705,-0.075,-0.105
706,-0.085,-0.105
707,-0.055,-0.085
708,-0.065,-0.085
709,-0.065,-0.085
710,-0.025,-0.075
711,-0.015,-0.065
712,-0.005,-0.055
713,0.055,0.055
714,0.255,0.285
715,0.905,0.405
716,1.395,0.235
717,0.985,-0.165
718,0.035,-0.665
719,-0.495,-0.645
720,-0.215,-0.125
721,-0.105,0.005
722,-0.075,-0.015
723,-0.095,-0.035
724,-0.085,-0.035
725,-0.135,-0.045
726,-0.085,-0.035
727,-0.075,-0.025
728,-0.095,-0.035
729,-0.085,-0.035
730,-0.085,-0.025
731,-0.085,-0.015
732,-0.065,-0.015
733,-0.095,-0.015
734,-0.115,-0.015
735,-0.095,-0.005
736,-0.115,-0.005
737,-0.075,-0.005
738,-0.095,-0.005
739,-0.085,0.015
740,-0.105,0.005
741,-0.125,0.005
742,-0.075,0.005
743,-0.095,0.015
744,-0.115,0.005
745,-0.125,-0.005
746,-0.125,-0.015
747,-0.125,-0.025
748,-0.125,-0.025
749,-0.125,-0.045
750,-0.085,-0.045
751,-0.065,-0.045
752,-0.065,-0.035
753,-0.035,-0.055
754,-0.035,-0.055
755,-0.035,-0.045
756,-0.025,-0.055
757,-0.035,-0.075
758,-0.035,-0.075
759,-0.055,-0.075
760,-0.045,-0.075
761,-0.075,-0.085
762,-0.055,-0.085
763,-0.055,-0.075
764,-0.075,-0.085
765,-0.055,-0.085
766,-0.095,-0.095
767,-0.065,-0.075
768,-0.055,-0.075
769,-0.045,-0.075
770,-0.065,-0.065
771,-0.045,-0.055
772,-0.045,-0.065
773,-0.055,-0.065
774,-0.025,-0.065
775,-0.015,-0.055
776,-0.015,-0.065
777,-0.045,-0.075
778,-0.035,-0.065
779,-0.045,-0.055
780,-0.045,-0.065
781,-0.045,-0.085
782,-0.035,-0.075
783,-0.055,-0.075
784,-0.055,-0.075
785,-0.035,-0.085
786,-0.055,-0.095
787,-0.045,-0.075
788,-0.025,-0.075
789,-0.055,-0.085
790,-0.065,-0.085
791,-0.055,-0.075
792,-0.035,-0.075
793,-0.045,-0.095
794,-0.055,-0.095
795,-0.035,-0.075
796,-0.045,-0.085
797,-0.055,-0.085
798,-0.055,-0.095
799,-0.045,-0.075
800,-0.035,-0.075
801,-0.035,-0.085
802,-0.045,-0.095
803,-0.025,-0.075
804,-0.065,-0.085
805,-0.045,-0.085
806,-0.045,-0.085
807,0.005,-0.055
808,0.025,-0.035
809,0.005,-0.055
810,0.045,-0.055
811,0.025,-0.065
812,0.065,-0.065
813,0.015,-0.075
814,0.075,-0.075
815,-0.015,-0.085
816,-0.005,-0.085
817,-0.025,-0.105
818,-0.035,-0.105
819,-0.065,-0.105
820,-0.075,-0.125
821,-0.085,-0.135
822,-0.075,-0.125
823,-0.055,-0.105
824,-0.075,-0.105
825,-0.065,-0.115
826,-0.035,-0.105
827,-0.045,-0.085
828,-0.045,-0.085
829,-0.005,-0.075
830,0.015,-0.055
831,0.075,0.095
832,0.385,0.275
833,1.035,0.325
834,1.345,-0.005
835,0.625,-0.385
836,-0.355,-0.805
837,-0.415,-0.465
838,-0.145,-0.065
839,-0.065,0.015
840,-0.075,-0.035
841,-0.085,-0.055
842,-0.115,-0.055
843,-0.085,-0.035
844,-0.125,-0.045
845,-0.095,-0.065
846,-0.105,-0.055
847,-0.115,-0.035
848,-0.115,-0.045
849,-0.105,-0.045
850,-0.115,-0.045
851,-0.115,-0.035
852,-0.105,-0.035
853,-0.105,-0.035
854,-0.085,-0.025
855,-0.105,-0.015
856,-0.105,-0.015
857,-0.125,-0.025
858,-0.125,-0.025
859,-0.105,-0.015
860,-0.115,-0.015
861,-0.115,-0.025
862,-0.115,-0.025
863,-0.145,-0.025
864,-0.125,-0.035
865,-0.135,-0.055
866,-0.155,-0.065
867,-0.125,-0.065
868,-0.115,-0.075
869,-0.065,-0.075
870,-0.075,-0.075
871,-0.045,-0.075
872,-0.045,-0.075
873,0.005,-0.075
874,-0.035,-0.095
875,-0.065,-0.095
876,-0.045,-0.095
877,-0.075,-0.115
878,-0.055,-0.105
879,-0.055,-0.105
880,-0.065,-0.105
881,-0.065,-0.115
882,-0.055,-0.105
883,-0.055,-0.105
884,-0.065,-0.095
885,-0.075,-0.105
886,-0.065,-0.105
887,-0.035,-0.095
888,-0.075,-0.095
889,-0.055,-0.105
890,-0.025,-0.085
891,-0.035,-0.085
892,-0.045,-0.085
893,-0.055,-0.095
894,-0.055,-0.095
895,-0.015,-0.085
896,-0.025,-0.095
897,-0.045,-0.105
898,-0.015,-0.105
899,-0.045,-0.085
900,-0.025,-0.105
901,-0.035,-0.105
902,-0.055,-0.105
903,-0.025,-0.095
904,-0.025,-0.095
905,-0.055,-0.115
906,-0.045,-0.115
907,-0.035,-0.095
908,-0.025,-0.105
909,-0.045,-0.125
910,-0.015,-0.115
911,-0.045,-0.105
912,-0.055,-0.105
913,-0.045,-0.115
914,-0.035,-0.115
915,-0.025,-0.105
916,-0.045,-0.115
917,-0.055,-0.115
918,-0.045,-0.115
919,-0.035,-0.105
920,-0.025,-0.105
921,-0.055,-0.115
922,-0.045,-0.105
923,-0.035,-0.085
924,-0.005,-0.065
925,0.035,-0.075
926,0.015,-0.075
927,0.035,-0.075
928,0.055,-0.085
929,0.025,-0.095
930,0.005,-0.095
931,0.025,-0.095
932,0.005,-0.105
933,0.005,-0.115
934,-0.015,-0.125
935,-0.035,-0.125
936,-0.045,-0.135
937,-0.065,-0.135
938,-0.085,-0.125
939,-0.075,-0.125
940,-0.085,-0.125
941,-0.035,-0.115
942,-0.035,-0.115
943,-0.055,-0.105
944,-0.025,-0.105
945,-0.015,-0.095
946,-0.015,-0.075
947,0.065,-0.005
948,0.135,0.185
949,0.665,0.315
950,1.325,0.255
951,1.105,-0.115
952,0.235,-0.555
953,-0.445,-0.685
954,-0.285,-0.235
955,-0.055,-0.025
956,-0.055,-0.035
957,-0.065,-0.055
958,-0.065,-0.065
959,-0.105,-0.055
960,-0.075,-0.055
961,-0.085,-0.055
962,-0.075,-0.055
963,-0.055,-0.045
964,-0.095,-0.055
965,-0.075,-0.045
966,-0.075,-0.035
967,-0.075,-0.025
968,-0.085,-0.035
969,-0.055,-0.035
970,-0.085,-0.025
971,-0.065,-0.015
972,-0.095,-0.025
973,-0.085,-0.025
974,-0.115,-0.015
975,-0.105,-0.005
976,-0.105,-0.005
977,-0.085,-0.015
978,-0.105,-0.015
979,-0.115,-0.005
980,-0.115,-0.025
981,-0.135,-0.045
982,-0.105,-0.055
983,-0.115,-0.055
984,-0.105,-0.055
985,-0.075,-0.065
986,-0.085,-0.065
987,-0.055,-0.045
988,-0.035,-0.055
989,-0.015,-0.065
990,-0.025,-0.075
991,-0.035,-0.075
992,-0.055,-0.085
993,-0.035,-0.085
994,-0.065,-0.085
995,-0.025,-0.085
996,-0.075,-0.095
997,-0.055,-0.095
998,-0.045,-0.095
999,-0.055,-0.085
1000,-0.065,-0.085
1001,-0.055,-0.095
1002,-0.065,-0.085
1003,-0.045,-0.075
1004,-0.055,-0.075
1005,-0.055,-0.085
1006,-0.035,-0.065
1007,-0.025,-0.065
1008,-0.025,-0.065
1009,-0.035,-0.085
1010,-0.025,-0.075
1011,-0.025,-0.065
1012,-0.025,-0.075
1013,-0.025,-0.085
1014,-0.015,-0.075
1015,-0.035,-0.075
1016,-0.035,-0.075
1017,-0.025,-0.085
1018,-0.035,-0.095
1019,-0.025,-0.075
1020,-0.015,-0.075
1021,-0.045,-0.085
1022,-0.035,-0.095
1023,-0.005,-0.085
1024,-0.045,-0.085
1025,-0.045,-0.085
1026,-0.055,-0.095
1027,-0.035,-0.075
1028,-0.045,-0.085
1029,-0.055,-0.095
1030,-0.025,-0.085
1031,-0.005,-0.085
1032,-0.035,-0.085
1033,-0.045,-0.095
1034,-0.045,-0.085
1035,-0.045,-0.075
1036,-0.015,-0.075
1037,-0.045,-0.075
1038,0.025,-0.055
1039,0.035,-0.035
1040,0.015,-0.045
1041,0.015,-0.055
1042,0.055,-0.075
1043,0.045,-0.055
1044,0.035,-0.065
1045,0.015,-0.085
1046,0.015,-0.095
1047,0.045,-0.085
1048,-0.035,-0.095
1049,-0.055,-0.115
1050,-0.065,-0.115
1051,-0.075,-0.115
1052,-0.075,-0.115
1053,-0.095,-0.115
1054,-0.055,-0.115
1055,-0.055,-0.105
1056,-0.055,-0.105
1057,-0.065,-0.105
1058,-0.045,-0.095
1059,-0.035,-0.075
1060,-0.035,-0.075
1061,0.005,-0.055
1062,0.085,0.105
1063,0.445,0.305
1064,1.135,0.365
1065,1.305,-0.115
1066,0.465,-0.505
1067,-0.425,-0.805
1068,-0.365,-0.315
1069,-0.135,-0.015
1070,-0.065,-0.005
1071,-0.085,-0.035
1072,-0.095,-0.045
1073,-0.095,-0.055
1074,-0.115,-0.035
1075,-0.115,-0.035
1076,-0.095,-0.035
1077,-0.095,-0.035
1078,-0.075,-0.035
1079,-0.105,-0.015
1080,-0.085,-0.035
1081,-0.095,-0.035
1082,-0.105,-0.025
1083,-0.085,-0.015
1084,-0.085,-0.015
1085,-0.105,-0.015
1086,-0.095,-0.015
1087,-0.085,0.005
1088,-0.105,0.005
1089,-0.105,-0.005
1090,-0.115,-0.005
1091,-0.105,0.005
1092,-0.135,-0.015
1093,-0.095,-0.025
1094,-0.115,-0.025
1095,-0.125,-0.025
1096,-0.145,-0.045
1097,-0.135,-0.065
1098,-0.125,-0.055
1099,-0.095,-0.055
1100,-0.065,-0.055
1101,-0.055,-0.055
1102,-0.005,-0.055
1103,-0.025,-0.045
1104,-0.035,-0.055
1105,-0.035,-0.075
1106,-0.065,-0.085
1107,-0.065,-0.075
1108,-0.075,-0.085
1109,-0.055,-0.085
1110,-0.045,-0.085
1111,-0.085,-0.085
1112,-0.065,-0.085
1113,-0.075,-0.095
1114,-0.055,-0.085
1115,-0.085,-0.075
1116,-0.085,-0.085
1117,-0.065,-0.075
1118,-0.065,-0.075
1119,-0.035,-0.075
1120,-0.065,-0.075
1121,-0.065,-0.075
1122,-0.045,-0.075
1123,-0.045,-0.065
1124,-0.035,-0.065
1125,-0.035,-0.075
1126,-0.035,-0.075
1127,-0.025,-0.055
1128,-0.025,-0.065
1129,-0.055,-0.075
1130,-0.035,-0.075
1131,-0.055,-0.065
1132,-0.035,-0.075
1133,-0.035,-0.085
1134,-0.035,-0.085
1135,-0.035,-0.085
1136,-0.045,-0.085
1137,-0.055,-0.095
1138,-0.055,-0.095
1139,-0.035,-0.085
1140,-0.035,-0.085
1141,-0.055,-0.095
1142,-0.065,-0.095
1143,-0.035,-0.085
1144,-0.035,-0.085
1145,-0.055,-0.095
1146,-0.045,-0.085
1147,-0.025,-0.065
1148,-0.045,-0.075
1149,-0.035,-0.085
1150,-0.035,-0.085
1151,0.005,-0.035
1152,-0.015,-0.045
1153,0.015,-0.055
1154,0.025,-0.055
1155,0.055,-0.045
1156,0.045,-0.055
1157,0.035,-0.065
1158,0.025,-0.085
1159,0.005,-0.075
1160,-0.005,-0.085
1161,-0.015,-0.095
1162,-0.065,-0.105
1163,-0.085,-0.105
1164,-0.095,-0.105
