'sample interval','ECG1','ECG2'
153,0.385,0.485
154,0.375,0.475
155,0.375,0.465
156,0.365,0.465
157,0.365,0.455
158,0.355,0.445
159,0.345,0.445
160,0.345,0.435
161,0.345,0.425
162,0.325,0.415
163,0.325,0.405
164,0.315,0.405
165,0.315,0.405
166,0.295,0.385
167,0.295,0.375
168,0.295,0.375
169,0.285,0.375
170,0.275,0.365
171,0.265,0.355
172,0.265,0.345
173,0.265,0.345
174,0.245,0.345
175,0.245,0.325
176,0.245,0.325
177,0.235,0.325
178,0.225,0.305
179,0.215,0.305
180,0.215,0.295
181,0.205,0.295
182,0.205,0.285
183,0.195,0.275
184,0.195,0.265
185,0.175,0.265
186,0.165,0.255
187,0.145,0.235
188,0.075,0.255
189,-0.905,-0.745
190,-0.855,-0.715
191,-0.845,-0.705
192,-0.835,-0.695
193,-0.835,-0.685
194,-0.835,-0.685
195,-0.815,-0.675
196,-0.815,-0.665
197,-0.805,-0.645
198,-0.795,-0.645
199,-0.785,-0.645
200,-0.775,-0.625
201,-0.765,-0.605
202,-0.755,-0.595
203,-0.735,-0.595
204,-0.735,-0.585
205,-0.715,-0.575
206,-0.705,-0.565
207,-0.705,-0.555
208,-0.685,-0.545
209,-0.685,-0.535
210,-0.675,-0.535
211,-0.655,-0.525
212,-0.655,-0.515
213,-0.645,-0.505
214,-0.635,-0.495
215,-0.625,-0.485
216,-0.615,-0.485
217,-0.605,-0.465
218,-0.595,-0.465
219,-0.585,-0.455
220,-0.585,-0.445
221,-0.565,-0.435
222,-0.565,-0.435
223,-0.545,-0.425
224,-0.535,-0.415
225,-0.535,-0.405
226,-0.525,-0.395
227,-0.515,-0.395
228,-0.505,-0.385
229,-0.495,-0.375
230,-0.485,-0.375
231,-0.475,-0.365
232,-0.465,-0.355
233,-0.455,-0.355
234,-0.455,-0.345
235,-0.445,-0.335
236,-0.435,-0.335
237,-0.435,-0.325
238,-0.425,-0.315
239,-0.415,-0.315
240,-0.405,-0.305
241,-0.395,-0.295
242,-0.395,-0.295
243,-0.375,-0.295
244,-0.365,-0.285
245,-0.375,-0.275
246,-0.365,-0.275
247,-0.345,-0.275
248,-0.335,-0.265
249,-0.335,-0.255
250,-0.325,-0.245
251,-0.295,-0.235
252,-0.095,-0.245
253,0.795,0.805
254,0.715,0.745
255,0.705,0.725
256,0.695,0.715
257,0.685,0.705
258,0.675,0.695
259,0.675,0.685
260,0.665,0.675
261,0.645,0.665
262,0.635,0.655
263,0.625,0.635
264,0.615,0.635
265,0.615,0.625
266,0.595,0.615
267,0.585,0.605
268,0.575,0.595
269,0.565,0.585
270,0.545,0.575
271,0.545,0.565
272,0.535,0.555
273,0.525,0.545
274,0.515,0.535
275,0.505,0.525
276,0.495,0.525
277,0.485,0.515
278,0.475,0.505
279,0.475,0.495
280,0.465,0.485
281,0.455,0.485
282,0.445,0.475
283,0.435,0.465
284,0.425,0.455
285,0.425,0.455
286,0.405,0.445
287,0.405,0.435
288,0.405,0.425
289,0.395,0.425
290,0.375,0.415
291,0.365,0.405
292,0.365,0.395
293,0.355,0.395
294,0.345,0.375
295,0.345,0.375
296,0.335,0.375
297,0.325,0.375
298,0.315,0.355
299,0.315,0.355
300,0.305,0.345
301,0.295,0.345
302,0.285,0.335
303,0.275,0.325
304,0.265,0.325
305,0.265,0.315
306,0.255,0.305
307,0.255,0.305
308,0.235,0.295
309,0.235,0.295
310,0.225,0.295
311,0.225,0.285
312,0.215,0.275
313,0.205,0.265
314,0.185,0.255
315,0.165,0.235
316,-0.205,0.215
317,-0.935,-0.765
318,-0.865,-0.725
319,-0.845,-0.705
320,-0.835,-0.695
321,-0.825,-0.685
322,-0.815,-0.685
323,-0.795,-0.675
324,-0.775,-0.655
325,-0.775,-0.645
326,-0.765,-0.635
327,-0.755,-0.625
328,-0.735,-0.615
329,-0.725,-0.605
330,-0.725,-0.595
331,-0.705,-0.585
332,-0.695,-0.575
333,-0.685,-0.565
334,-0.675,-0.555
335,-0.655,-0.545
336,-0.655,-0.535
337,-0.635,-0.525
338,-0.635,-0.525
339,-0.625,-0.515
340,-0.615,-0.505
341,-0.595,-0.485
342,-0.595,-0.485
343,-0.585,-0.485
344,-0.585,-0.475
345,-0.575,-0.465
346,-0.565,-0.455
347,-0.555,-0.445
348,-0.545,-0.445
349,-0.545,-0.425
350,-0.535,-0.425
351,-0.535,-0.425
352,-0.525,-0.415
353,-0.515,-0.395
354,-0.505,-0.395
355,-0.505,-0.385
356,-0.495,-0.385
357,-0.485,-0.365
358,-0.475,-0.355
359,-0.465,-0.355
360,-0.465,-0.345
361,-0.455,-0.335
362,-0.445,-0.335
363,-0.435,-0.325
364,-0.425,-0.315
365,-0.415,-0.305
366,-0.415,-0.295
367,-0.405,-0.295
368,-0.395,-0.295
369,-0.395,-0.285
370,-0.385,-0.285
371,-0.375,-0.285
372,-0.365,-0.275
373,-0.355,-0.275
374,-0.355,-0.265
375,-0.345,-0.265
376,-0.335,-0.265
377,-0.325,-0.255
378,-0.325,-0.245
379,-0.295,-0.235
380,-0.235,-0.255
381,0.815,0.725
382,0.735,0.725
383,0.715,0.695
384,0.705,0.685
385,0.705,0.685
386,0.695,0.675
387,0.685,0.665
388,0.665,0.655
389,0.665,0.655
390,0.645,0.645
391,0.635,0.635
392,0.625,0.625
393,0.615,0.615
394,0.605,0.605
395,0.595,0.595
396,0.585,0.585
397,0.575,0.575
398,0.565,0.575
399,0.555,0.555
400,0.555,0.545
401,0.545,0.535
402,0.525,0.525
403,0.515,0.515
404,0.505,0.505
405,0.495,0.495
406,0.485,0.485
407,0.485,0.485
408,0.475,0.475
409,0.465,0.465
410,0.445,0.455
411,0.445,0.455
412,0.435,0.445
413,0.435,0.435
414,0.415,0.425
415,0.415,0.415
416,0.405,0.415
417,0.395,0.405
418,0.385,0.395
419,0.385,0.385
420,0.375,0.385
421,0.355,0.375
422,0.355,0.365
423,0.345,0.365
424,0.335,0.365
425,0.335,0.355
426,0.315,0.335
427,0.315,0.335
428,0.305,0.335
429,0.295,0.325
430,0.285,0.315
431,0.275,0.315
432,0.275,0.305
433,0.265,0.305
434,0.255,0.295
435,0.255,0.285
436,0.245,0.285
437,0.235,0.275
438,0.225,0.265
439,0.225,0.255
440,0.215,0.255
441,0.205,0.245
442,0.185,0.235
443,0.155,0.215
444,-0.735,-0.205
445,-0.905,-0.775
446,-0.855,-0.735
447,-0.835,-0.715
448,-0.815,-0.705
449,-0.805,-0.705
450,-0.805,-0.695
451,-0.795,-0.685
452,-0.785,-0.675
453,-0.775,-0.665
454,-0.775,-0.665
455,-0.755,-0.655
456,-0.745,-0.645
457,-0.735,-0.625
458,-0.725,-0.615
459,-0.715,-0.605
460,-0.705,-0.605
461,-0.695,-0.585
462,-0.685,-0.575
463,-0.675,-0.565
464,-0.675,-0.555
465,-0.655,-0.545
466,-0.655,-0.545
467,-0.635,-0.535
468,-0.635,-0.525
469,-0.615,-0.515
470,-0.615,-0.505
471,-0.605,-0.495
472,-0.595,-0.485
473,-0.585,-0.475
474,-0.575,-0.465
475,-0.565,-0.465
476,-0.555,-0.465
477,-0.545,-0.455
478,-0.545,-0.445
479,-0.525,-0.445
480,-0.525,-0.435
481,-0.505,-0.415
482,-0.505,-0.405
483,-0.495,-0.405
484,-0.495,-0.395
485,-0.485,-0.385
486,-0.475,-0.375
487,-0.465,-0.375
488,-0.455,-0.365
489,-0.455,-0.355
490,-0.445,-0.355
491,-0.435,-0.355
492,-0.435,-0.345
493,-0.425,-0.335
494,-0.415,-0.325
495,-0.405,-0.325
496,-0.405,-0.325
497,-0.395,-0.305
498,-0.385,-0.305
499,-0.375,-0.305
500,-0.375,-0.295
501,-0.365,-0.285
502,-0.365,-0.275
503,-0.345,-0.285
504,-0.335,-0.275
505,-0.335,-0.265
506,-0.325,-0.245
507,-0.305,-0.245
508,-0.285,-0.225
509,0.775,0.665
510,0.745,0.755
511,0.715,0.715
512,0.705,0.705
513,0.695,0.705
514,0.675,0.695
515,0.675,0.675
516,0.665,0.675
517,0.655,0.665
518,0.645,0.655
519,0.635,0.635
520,0.625,0.635
521,0.615,0.625
522,0.595,0.615
523,0.585,0.595
524,0.575,0.595
525,0.575,0.585
526,0.555,0.575
527,0.555,0.565
528,0.545,0.555
529,0.535,0.555
530,0.515,0.535
531,0.515,0.525
532,0.515,0.525
533,0.505,0.515
534,0.485,0.505
535,0.485,0.495
536,0.465,0.495
537,0.455,0.485
538,0.445,0.475
539,0.445,0.465
540,0.435,0.465
541,0.425,0.455
542,0.405,0.445
543,0.405,0.445
544,0.395,0.435
545,0.385,0.425
546,0.375,0.425
547,0.365,0.415
548,0.355,0.405
549,0.355,0.405
550,0.345,0.395
551,0.345,0.385
552,0.325,0.385
553,0.315,0.375
554,0.305,0.365
555,0.305,0.355
556,0.295,0.355
557,0.285,0.355
558,0.275,0.335
559,0.275,0.335
560,0.265,0.335
561,0.265,0.325
562,0.245,0.315
563,0.245,0.315
564,0.235,0.305
565,0.235,0.305
566,0.225,0.295
567,0.215,0.285
568,0.205,0.285
569,0.195,0.275
570,0.185,0.265
571,0.155,0.245
572,-0.685,-0.145
573,-0.915,-0.755
574,-0.855,-0.705
575,-0.835,-0.695
576,-0.825,-0.675
577,-0.825,-0.675
578,-0.815,-0.665
579,-0.795,-0.655
580,-0.785,-0.645
581,-0.775,-0.635
582,-0.765,-0.625
583,-0.755,-0.615
584,-0.755,-0.605
585,-0.735,-0.595
586,-0.735,-0.585
587,-0.715,-0.575
588,-0.705,-0.565
589,-0.695,-0.555
590,-0.695,-0.555
591,-0.685,-0.545
592,-0.665,-0.535
593,-0.665,-0.515
594,-0.655,-0.505
595,-0.645,-0.505
596,-0.635,-0.495
597,-0.625,-0.475
598,-0.625,-0.475
599,-0.605,-0.465
600,-0.585,-0.465
601,-0.585,-0.445
602,-0.575,-0.445
603,-0.565,-0.435
604,-0.555,-0.435
605,-0.545,-0.425
606,-0.545,-0.415
607,-0.535,-0.415
608,-0.525,-0.405
609,-0.515,-0.395
610,-0.515,-0.395
611,-0.495,-0.385
612,-0.495,-0.375
613,-0.485,-0.365
614,-0.485,-0.365
615,-0.465,-0.345
616,-0.455,-0.345
617,-0.455,-0.335
618,-0.445,-0.335
619,-0.435,-0.325
620,-0.425,-0.315
621,-0.425,-0.305
622,-0.415,-0.305
623,-0.405,-0.295
624,-0.395,-0.285
625,-0.395,-0.285
626,-0.385,-0.285
627,-0.375,-0.275
628,-0.365,-0.255
629,-0.365,-0.255
630,-0.355,-0.255
631,-0.335,-0.255
632,-0.335,-0.235
633,-0.325,-0.225
634,-0.325,-0.225
635,-0.285,-0.205
636,0.555,0.145
637,0.795,0.775
638,0.725,0.725
639,0.705,0.715
640,0.705,0.705
641,0.695,0.705
642,0.685,0.695
643,0.675,0.675
644,0.675,0.675
645,0.655,0.665
646,0.645,0.655
647,0.635,0.645
648,0.625,0.635
649,0.625,0.625
650,0.595,0.615
651,0.595,0.615
652,0.585,0.605
653,0.575,0.595
654,0.565,0.585
655,0.555,0.575
656,0.555,0.565
657,0.535,0.565
658,0.525,0.545
659,0.525,0.545
660,0.505,0.535
661,0.495,0.535
662,0.485,0.515
663,0.485,0.515
664,0.475,0.505
665,0.465,0.505
666,0.455,0.485
667,0.455,0.485
668,0.435,0.475
669,0.425,0.465
670,0.425,0.465
671,0.415,0.455
672,0.405,0.445
673,0.395,0.445
674,0.385,0.435
675,0.375,0.425
676,0.375,0.415
677,0.355,0.415
678,0.355,0.405
679,0.355,0.395
680,0.335,0.385
681,0.325,0.385
682,0.315,0.375
683,0.315,0.365
684,0.305,0.365
685,0.295,0.365
686,0.285,0.355
687,0.285,0.335
688,0.275,0.335
689,0.265,0.335
690,0.255,0.325
691,0.255,0.315
692,0.235,0.315
693,0.235,0.305
694,0.225,0.305
695,0.215,0.295
696,0.215,0.295
697,0.195,0.285
698,0.185,0.275
699,0.175,0.255
700,0.175,0.265
701,-0.955,-0.725
702,-0.865,-0.695
703,-0.845,-0.675
704,-0.835,-0.665
705,-0.825,-0.655
706,-0.815,-0.645
707,-0.805,-0.645
708,-0.795,-0.625
709,-0.785,-0.615
710,-0.775,-0.605
711,-0.765,-0.595
712,-0.755,-0.585
713,-0.745,-0.575
714,-0.735,-0.575
715,-0.725,-0.565
716,-0.715,-0.545
717,-0.705,-0.535
718,-0.695,-0.535
719,-0.685,-0.525
720,-0.675,-0.515
721,-0.665,-0.515
722,-0.655,-0.505
723,-0.645,-0.495
724,-0.635,-0.485
725,-0.635,-0.495
726,-0.615,-0.475
727,-0.605,-0.465
728,-0.595,-0.455
729,-0.595,-0.455
730,-0.585,-0.445
731,-0.575,-0.445
732,-0.565,-0.425
733,-0.555,-0.425
734,-0.555,-0.415
735,-0.545,-0.415
736,-0.535,-0.405
737,-0.525,-0.395
738,-0.515,-0.395
739,-0.505,-0.385
740,-0.495,-0.365
741,-0.495,-0.365
742,-0.485,-0.355
743,-0.475,-0.345
744,-0.465,-0.335
745,-0.455,-0.335
746,-0.455,-0.335
747,-0.445,-0.325
748,-0.435,-0.325
749,-0.425,-0.305
750,-0.425,-0.305
751,-0.415,-0.305
752,-0.405,-0.295
753,-0.395,-0.285
754,-0.395,-0.285
755,-0.385,-0.285
756,-0.375,-0.275
757,-0.365,-0.265
758,-0.365,-0.265
759,-0.355,-0.265
760,-0.335,-0.255
761,-0.335,-0.245
762,-0.325,-0.235
763,-0.295,-0.215
764,0.045,-0.205
765,0.805,0.785
766,0.725,0.735
767,0.705,0.725
768,0.695,0.715
769,0.695,0.715
770,0.675,0.695
771,0.665,0.685
772,0.665,0.675
773,0.655,0.665
774,0.635,0.655
775,0.635,0.635
776,0.615,0.625
777,0.605,0.625
778,0.595,0.615
779,0.585,0.605
780,0.575,0.595
781,0.565,0.585
782,0.545,0.575
783,0.545,0.565
784,0.535,0.555
785,0.525,0.545
786,0.515,0.535
787,0.515,0.535
788,0.505,0.525
789,0.495,0.515
790,0.475,0.515
791,0.475,0.495
792,0.465,0.495
793,0.455,0.495
794,0.445,0.475
795,0.435,0.475
796,0.425,0.465
797,0.415,0.465
798,0.405,0.455
799,0.405,0.445
800,0.395,0.445
801,0.385,0.435
802,0.375,0.425
803,0.365,0.415
804,0.355,0.415
805,0.355,0.415
806,0.335,0.405
807,0.345,0.395
808,0.315,0.385
809,0.315,0.385
810,0.315,0.375
811,0.305,0.365
812,0.295,0.365
813,0.285,0.355
814,0.275,0.355
815,0.275,0.345
816,0.265,0.335
817,0.255,0.335
818,0.245,0.325
819,0.245,0.315
820,0.225,0.305
821,0.225,0.315
822,0.215,0.305
823,0.215,0.295
824,0.205,0.285
825,0.185,0.275
826,0.175,0.265
827,0.155,0.245
828,-0.235,0.215
829,-0.935,-0.725
830,-0.865,-0.685
831,-0.845,-0.665
832,-0.835,-0.655
833,-0.835,-0.655
834,-0.825,-0.645
835,-0.815,-0.635
836,-0.795,-0.625
837,-0.795,-0.615
838,-0.785,-0.605
839,-0.775,-0.595
840,-0.755,-0.585
841,-0.755,-0.575
842,-0.735,-0.575
843,-0.725,-0.565
844,-0.715,-0.555
845,-0.715,-0.545
846,-0.705,-0.545
847,-0.695,-0.535
848,-0.685,-0.525
849,-0.665,-0.515
850,-0.665,-0.505
851,-0.655,-0.505
852,-0.645,-0.485
853,-0.635,-0.485
854,-0.635,-0.485
855,-0.625,-0.475
856,-0.605,-0.465
857,-0.605,-0.455
858,-0.605,-0.445
859,-0.585,-0.445
860,-0.575,-0.425
861,-0.565,-0.425
862,-0.565,-0.415
863,-0.555,-0.405
864,-0.535,-0.395
865,-0.535,-0.385
866,-0.525,-0.385
867,-0.525,-0.385
868,-0.505,-0.365
869,-0.495,-0.365
870,-0.495,-0.365
871,-0.485,-0.345
872,-0.475,-0.345
873,-0.465,-0.335
874,-0.455,-0.325
875,-0.445,-0.325
876,-0.445,-0.315
877,-0.445,-0.305
878,-0.435,-0.305
879,-0.415,-0.305
880,-0.415,-0.295
881,-0.405,-0.285
882,-0.405,-0.275
883,-0.395,-0.275
884,-0.385,-0.275
885,-0.375,-0.255
886,-0.375,-0.255
887,-0.365,-0.255
888,-0.355,-0.245
889,-0.345,-0.235
890,-0.325,-0.225
891,-0.305,-0.215
892,-0.335,-0.205
893,0.795,0.745
894,0.725,0.755
895,0.705,0.735
896,0.685,0.725
897,0.675,0.715
898,0.665,0.705
899,0.665,0.695
900,0.655,0.695
901,0.645,0.685
902,0.635,0.675
903,0.625,0.655
904,0.615,0.655
905,0.605,0.645
906,0.585,0.625
907,0.575,0.615
908,0.575,0.615
909,0.555,0.605
910,0.545,0.595
911,0.545,0.585
912,0.535,0.575
913,0.525,0.565
914,0.505,0.555
915,0.505,0.545
916,0.495,0.535
917,0.485,0.535
918,0.475,0.525
919,0.465,0.515
920,0.455,0.505
921,0.445,0.505
922,0.445,0.495
923,0.425,0.485
924,0.415,0.475
925,0.415,0.475
926,0.405,0.465
927,0.395,0.445
928,0.385,0.455
929,0.375,0.435
930,0.365,0.425
931,0.355,0.425
932,0.345,0.425
933,0.345,0.405
934,0.335,0.405
935,0.325,0.395
936,0.315,0.395
937,0.315,0.385
938,0.305,0.375
939,0.295,0.375
940,0.285,0.365
941,0.285,0.365
942,0.275,0.355
943,0.275,0.345
944,0.255,0.345
945,0.245,0.335
946,0.245,0.325
947,0.235,0.325
948,0.225,0.325
949,0.225,0.315
950,0.205,0.315
951,0.205,0.295
952,0.195,0.295
953,0.195,0.295
954,0.175,0.275
955,0.155,0.265
956,0.185,0.255
957,-0.955,-0.705
958,-0.885,-0.705
959,-0.855,-0.685
960,-0.845,-0.675
961,-0.835,-0.655
962,-0.825,-0.655
963,-0.815,-0.645
964,-0.795,-0.635
965,-0.795,-0.615
966,-0.785,-0.605
967,-0.775,-0.605
968,-0.765,-0.605
969,-0.755,-0.585
970,-0.745,-0.575
971,-0.735,-0.565
972,-0.715,-0.555
973,-0.715,-0.545
974,-0.705,-0.545
975,-0.695,-0.535
976,-0.685,-0.525
977,-0.675,-0.515
978,-0.665,-0.505
979,-0.665,-0.505
980,-0.655,-0.495
981,-0.645,-0.485
982,-0.635,-0.475
983,-0.625,-0.475
984,-0.615,-0.465
985,-0.605,-0.455
986,-0.605,-0.445
987,-0.585,-0.435
988,-0.575,-0.435
989,-0.575,-0.415
990,-0.565,-0.415
991,-0.555,-0.395
992,-0.555,-0.395
993,-0.535,-0.385
994,-0.535,-0.375
995,-0.515,-0.375
996,-0.515,-0.365
997,-0.505,-0.355
998,-0.495,-0.355
999,-0.485,-0.345
1000,-0.475,-0.335
1001,-0.465,-0.325
1002,-0.465,-0.325
1003,-0.445,-0.315
1004,-0.445,-0.305
1005,-0.435,-0.305
1006,-0.435,-0.305
1007,-0.425,-0.295
1008,-0.405,-0.285
1009,-0.405,-0.285
1010,-0.405,-0.285
1011,-0.395,-0.275
1012,-0.385,-0.265
1013,-0.375,-0.255
1014,-0.375,-0.255
1015,-0.355,-0.245
1016,-0.355,-0.235
1017,-0.345,-0.225
1018,-0.335,-0.225
1019,-0.305,-0.215
1020,0.045,-0.175
1021,0.795,0.745
1022,0.715,0.715
1023,0.705,0.705
1024,0.695,0.695
1025,0.675,0.695
1026,0.675,0.675
1027,0.665,0.665
1028,0.645,0.665
1029,0.635,0.655
1030,0.625,0.635
1031,0.615,0.625
1032,0.605,0.615
1033,0.595,0.615
1034,0.585,0.605
1035,0.575,0.595
1036,0.575,0.595
1037,0.555,0.575
1038,0.545,0.565
1039,0.545,0.555
1040,0.525,0.545
1041,0.515,0.545
1042,0.505,0.535
1043,0.505,0.525
1044,0.495,0.505
1045,0.485,0.505
1046,0.465,0.495
1047,0.465,0.485
1048,0.465,0.475
1049,0.445,0.465
1050,0.435,0.465
1051,0.435,0.455
1052,0.435,0.445
1053,0.415,0.445
1054,0.405,0.425
1055,0.405,0.425
1056,0.395,0.415
1057,0.385,0.415
1058,0.375,0.395
1059,0.365,0.395
1060,0.355,0.385
1061,0.345,0.385
1062,0.335,0.375
1063,0.335,0.365
1064,0.325,0.365
1065,0.315,0.365
1066,0.305,0.345
1067,0.295,0.345
1068,0.295,0.335
1069,0.285,0.335
1070,0.275,0.325
1071,0.265,0.325
1072,0.265,0.315
1073,0.255,0.315
1074,0.245,0.315
1075,0.245,0.305
1076,0.235,0.295
1077,0.225,0.295
1078,0.215,0.295
1079,0.205,0.275
1080,0.205,0.265
1081,0.185,0.265
1082,0.175,0.245
1083,0.155,0.235
1084,-0.035,0.235
1085,-0.955,-0.745
1086,-0.875,-0.705
1087,-0.855,-0.685
1088,-0.845,-0.675
1089,-0.835,-0.675
1090,-0.825,-0.665
1091,-0.825,-0.655
1092,-0.805,-0.645
1093,-0.805,-0.635
1094,-0.795,-0.635
1095,-0.775,-0.625
1096,-0.765,-0.605
1097,-0.755,-0.595
1098,-0.755,-0.595
1099,-0.735,-0.585
1100,-0.725,-0.575
1101,-0.725,-0.565
1102,-0.715,-0.565
1103,-0.705,-0.555
1104,-0.685,-0.545
1105,-0.685,-0.545
1106,-0.675,-0.535
1107,-0.665,-0.535
1108,-0.655,-0.525
1109,-0.645,-0.515
1110,-0.635,-0.505
1111,-0.625,-0.505
1112,-0.605,-0.485
1113,-0.615,-0.475
1114,-0.605,-0.475
1115,-0.585,-0.465
1116,-0.585,-0.455
1117,-0.575,-0.455
1118,-0.565,-0.445
1119,-0.555,-0.435
1120,-0.535,-0.425
1121,-0.535,-0.415
1122,-0.535,-0.405
1123,-0.515,-0.395
1124,-0.505,-0.395
1125,-0.495,-0.385
1126,-0.495,-0.385
1127,-0.475,-0.375
1128,-0.475,-0.355
1129,-0.465,-0.345
1130,-0.465,-0.345
1131,-0.455,-0.335
1132,-0.445,-0.325
1133,-0.435,-0.325
1134,-0.425,-0.325
1135,-0.415,-0.315
1136,-0.405,-0.305
1137,-0.405,-0.295
1138,-0.405,-0.295
1139,-0.385,-0.295
1140,-0.385,-0.275
1141,-0.375,-0.275
1142,-0.375,-0.275
1143,-0.355,-0.275
1144,-0.355,-0.265
1145,-0.345,-0.255
1146,-0.335,-0.245
1147,-0.315,-0.235
1148,-0.315,-0.245
1149,0.805,0.715
1150,0.725,0.715
1151,0.705,0.685
1152,0.695,0.685
1153,0.685,0.675
1154,0.665,0.665
1155,0.665,0.655
1156,0.655,0.655
1157,0.645,0.645
1158,0.635,0.635
1159,0.625,0.625
1160,0.615,0.615
1161,0.605,0.605
1162,0.585,0.595
1163,0.585,0.585
1164,0.575,0.585
1165,0.565,0.585
1166,0.545,0.575
1167,0.545,0.555
1168,0.535,0.555
1169,0.525,0.545
1170,0.515,0.535
1171,0.505,0.525
1172,0.495,0.515
1173,0.485,0.515
1174,0.475,0.505
1175,0.475,0.495
1176,0.455,0.485
1177,0.455,0.475
1178,0.445,0.465
1179,0.435,0.465
1180,0.435,0.455
1181,0.425,0.445
1182,0.415,0.445
1183,0.405,0.435
1184,0.395,0.425
1185,0.385,0.425
1186,0.385,0.415
1187,0.375,0.405
1188,0.365,0.395
1189,0.355,0.395
1190,0.345,0.385
1191,0.335,0.375
1192,0.325,0.365
1193,0.325,0.365
1194,0.315,0.355
1195,0.305,0.345
1196,0.295,0.345
1197,0.295,0.335
1198,0.285,0.335
1199,0.275,0.315
1200,0.265,0.315
1201,0.265,0.315
1202,0.255,0.305
1203,0.255,0.305
1204,0.245,0.295
1205,0.235,0.285
1206,0.215,0.285
1207,0.215,0.265
1208,0.205,0.265
1209,0.195,0.255
1210,0.185,0.245
1211,0.175,0.235
1212,0.155,0.215
1213,-0.905,-0.665
1214,-0.885,-0.735
1215,-0.845,-0.715
1216,-0.845,-0.705
1217,-0.835,-0.695
1218,-0.825,-0.685
1219,-0.815,-0.675
1220,-0.805,-0.665
1221,-0.785,-0.655
1222,-0.785,-0.645
1223,-0.775,-0.645
1224,-0.765,-0.625
1225,-0.755,-0.625
1226,-0.745,-0.615
1227,-0.725,-0.605
1228,-0.715,-0.595
1229,-0.715,-0.585
1230,-0.705,-0.575
1231,-0.685,-0.565
1232,-0.685,-0.555
1233,-0.665,-0.545
1234,-0.655,-0.535
1235,-0.645,-0.535
1236,-0.635,-0.515
1237,-0.635,-0.515
1238,-0.625,-0.505
1239,-0.605,-0.495
1240,-0.605,-0.495
1241,-0.605,-0.485
1242,-0.585,-0.475
1243,-0.575,-0.475
1244,-0.575,-0.455
1245,-0.565,-0.455
1246,-0.555,-0.445
