'sample interval','ECG1','ECG2'
101,0.525,0.375
102,0.495,0.365
103,0.485,0.355
104,0.485,0.355
105,0.475,0.345
106,0.475,0.345
107,0.475,0.345
108,0.475,0.345
109,0.465,0.345
110,0.465,0.335
111,0.465,0.325
112,0.455,0.325
113,0.455,0.325
114,0.455,0.315
115,0.445,0.315
116,0.445,0.305
117,0.435,0.305
118,0.435,0.305
119,0.435,0.295
120,0.425,0.285
121,0.415,0.285
122,0.405,0.275
123,0.405,0.265
124,0.405,0.255
125,0.395,0.255
126,0.385,0.255
127,0.385,0.245
128,0.375,0.235
129,0.375,0.245
130,0.365,0.235
131,0.355,0.225
132,0.355,0.215
133,0.345,0.215
134,0.335,0.205
135,0.335,0.205
136,0.325,0.195
137,0.325,0.185
138,0.305,0.185
139,0.305,0.185
140,0.295,0.165
141,0.295,0.165
142,0.285,0.165
143,0.275,0.155
144,0.265,0.155
145,0.265,0.155
146,0.255,0.145
147,0.245,0.135
148,0.245,0.125
149,0.235,0.125
150,0.225,0.115
151,0.215,0.105
152,0.205,0.095
153,0.205,0.095
154,0.195,0.085
155,0.175,0.075
156,0.175,0.065
157,0.165,0.065
158,0.145,0.065
159,0.135,0.055
160,0.125,0.045
161,0.115,0.035
162,0.075,-0.005
163,-0.275,-0.665
164,-0.645,-0.605
165,-0.575,-0.555
166,-0.545,-0.535
167,-0.535,-0.535
168,-0.525,-0.525
169,-0.525,-0.525
170,-0.525,-0.525
171,-0.525,-0.525
172,-0.515,-0.515
173,-0.515,-0.505
174,-0.515,-0.505
175,-0.515,-0.505
176,-0.505,-0.505
177,-0.505,-0.495
178,-0.495,-0.495
179,-0.495,-0.495
180,-0.495,-0.485
181,-0.485,-0.475
182,-0.485,-0.475
183,-0.485,-0.465
184,-0.475,-0.465
185,-0.465,-0.455
186,-0.455,-0.445
187,-0.455,-0.445
188,-0.445,-0.435
189,-0.445,-0.435
190,-0.435,-0.425
191,-0.425,-0.425
192,-0.425,-0.415
193,-0.415,-0.405
194,-0.415,-0.405
195,-0.405,-0.405
196,-0.395,-0.395
197,-0.385,-0.385
198,-0.385,-0.385
199,-0.375,-0.375
200,-0.375,-0.375
201,-0.365,-0.365
202,-0.365,-0.355
203,-0.345,-0.355
204,-0.345,-0.345
205,-0.335,-0.335
206,-0.335,-0.335
207,-0.315,-0.335
208,-0.315,-0.325
209,-0.305,-0.305
210,-0.295,-0.305
211,-0.295,-0.305
212,-0.285,-0.295
213,-0.275,-0.285
214,-0.265,-0.275
215,-0.255,-0.275
216,-0.245,-0.265
217,-0.235,-0.255
218,-0.225,-0.255
219,-0.215,-0.245
220,-0.215,-0.245
221,-0.195,-0.225
222,-0.185,-0.225
223,-0.175,-0.215
224,-0.155,-0.205
225,-0.145,-0.195
226,-0.115,0.065
227,0.425,0.495
228,0.595,0.425
229,0.525,0.385
230,0.495,0.365
231,0.485,0.365
232,0.485,0.345
233,0.485,0.365
234,0.485,0.345
235,0.475,0.345
236,0.475,0.345
237,0.475,0.355
238,0.465,0.335
239,0.465,0.335
240,0.465,0.325
241,0.465,0.335
242,0.455,0.325
243,0.455,0.325
244,0.455,0.315
245,0.445,0.315
246,0.445,0.315
247,0.435,0.305
248,0.435,0.295
249,0.425,0.295
250,0.425,0.285
251,0.415,0.285
252,0.415,0.275
253,0.405,0.275
254,0.395,0.265
255,0.395,0.255
256,0.385,0.245
257,0.375,0.255
258,0.375,0.245
259,0.365,0.235
260,0.365,0.235
261,0.355,0.235
262,0.345,0.225
263,0.345,0.215
264,0.335,0.205
265,0.325,0.205
266,0.315,0.205
267,0.315,0.195
268,0.305,0.185
269,0.295,0.185
270,0.285,0.165
271,0.285,0.165
272,0.275,0.165
273,0.275,0.165
274,0.265,0.155
275,0.255,0.145
276,0.245,0.125
277,0.245,0.135
278,0.225,0.125
279,0.225,0.115
280,0.215,0.105
281,0.205,0.105
282,0.195,0.095
283,0.185,0.085
284,0.175,0.085
285,0.165,0.075
286,0.145,0.065
287,0.135,0.055
288,0.125,0.045
289,0.105,0.045
290,0.085,-0.395
291,-0.555,-0.655
292,-0.625,-0.575
293,-0.555,-0.535
294,-0.535,-0.525
295,-0.525,-0.515
296,-0.525,-0.515
297,-0.515,-0.505
298,-0.515,-0.505
299,-0.515,-0.505
300,-0.515,-0.505
301,-0.515,-0.495
302,-0.515,-0.495
303,-0.505,-0.495
304,-0.495,-0.485
305,-0.495,-0.485
306,-0.495,-0.485
307,-0.495,-0.475
308,-0.485,-0.465
309,-0.485,-0.455
310,-0.475,-0.455
311,-0.475,-0.455
312,-0.465,-0.445
313,-0.465,-0.445
314,-0.455,-0.435
315,-0.445,-0.435
316,-0.445,-0.425
317,-0.435,-0.415
318,-0.435,-0.415
319,-0.425,-0.415
320,-0.415,-0.405
321,-0.415,-0.385
322,-0.405,-0.385
323,-0.395,-0.385
324,-0.395,-0.385
325,-0.385,-0.365
326,-0.385,-0.365
327,-0.375,-0.365
328,-0.365,-0.355
329,-0.355,-0.345
330,-0.355,-0.345
331,-0.345,-0.345
332,-0.345,-0.335
333,-0.335,-0.325
334,-0.325,-0.325
335,-0.325,-0.315
336,-0.315,-0.315
337,-0.305,-0.305
338,-0.295,-0.295
339,-0.295,-0.285
340,-0.285,-0.285
341,-0.275,-0.275
342,-0.265,-0.265
343,-0.255,-0.255
344,-0.245,-0.255
345,-0.235,-0.245
346,-0.225,-0.235
347,-0.215,-0.235
348,-0.205,-0.225
349,-0.195,-0.215
350,-0.185,-0.205
351,-0.175,-0.205
352,-0.155,-0.195
353,-0.145,-0.185
354,-0.125,-0.205
355,-0.045,0.475
356,0.605,0.475
357,0.565,0.405
358,0.515,0.395
359,0.495,0.385
360,0.495,0.375
361,0.495,0.375
362,0.485,0.365
363,0.485,0.365
364,0.485,0.365
365,0.485,0.365
366,0.475,0.355
367,0.465,0.355
368,0.465,0.345
369,0.465,0.345
370,0.455,0.345
371,0.455,0.335
372,0.455,0.325
373,0.445,0.325
374,0.445,0.315
375,0.435,0.315
376,0.435,0.305
377,0.425,0.305
378,0.415,0.305
379,0.415,0.295
380,0.405,0.285
381,0.405,0.285
382,0.395,0.265
383,0.385,0.265
384,0.385,0.265
385,0.375,0.255
386,0.365,0.245
387,0.365,0.245
388,0.355,0.235
389,0.345,0.235
390,0.335,0.235
391,0.335,0.215
392,0.325,0.215
393,0.315,0.205
394,0.305,0.205
395,0.305,0.195
396,0.295,0.185
397,0.285,0.185
398,0.285,0.175
399,0.275,0.165
400,0.265,0.155
401,0.255,0.155
402,0.245,0.145
403,0.235,0.135
404,0.235,0.135
405,0.225,0.125
406,0.215,0.115
407,0.205,0.105
408,0.195,0.105
409,0.185,0.105
410,0.175,0.095
411,0.165,0.085
412,0.155,0.065
413,0.145,0.075
414,0.135,0.065
415,0.125,0.055
416,0.105,0.045
417,0.085,0.045
418,0.085,-0.485
419,-0.595,-0.645
420,-0.625,-0.575
421,-0.575,-0.535
422,-0.545,-0.525
423,-0.535,-0.525
424,-0.535,-0.525
425,-0.535,-0.515
426,-0.535,-0.515
427,-0.525,-0.515
428,-0.525,-0.515
429,-0.525,-0.495
430,-0.515,-0.505
431,-0.515,-0.505
432,-0.505,-0.495
433,-0.515,-0.485
434,-0.505,-0.485
435,-0.505,-0.475
436,-0.495,-0.475
437,-0.495,-0.465
438,-0.495,-0.465
439,-0.485,-0.455
440,-0.475,-0.455
441,-0.465,-0.445
442,-0.465,-0.445
443,-0.465,-0.435
444,-0.455,-0.435
445,-0.445,-0.425
446,-0.445,-0.415
447,-0.435,-0.415
448,-0.425,-0.405
449,-0.425,-0.395
450,-0.415,-0.395
451,-0.405,-0.395
452,-0.405,-0.385
453,-0.395,-0.365
454,-0.385,-0.365
455,-0.375,-0.365
456,-0.375,-0.355
457,-0.365,-0.345
458,-0.355,-0.345
459,-0.345,-0.345
460,-0.345,-0.335
461,-0.335,-0.325
462,-0.335,-0.315
463,-0.325,-0.315
464,-0.315,-0.305
465,-0.305,-0.295
466,-0.295,-0.285
467,-0.295,-0.285
468,-0.285,-0.275
469,-0.275,-0.265
470,-0.265,-0.265
471,-0.255,-0.265
472,-0.245,-0.255
473,-0.235,-0.245
474,-0.225,-0.235
475,-0.215,-0.235
476,-0.205,-0.225
477,-0.195,-0.215
478,-0.185,-0.215
479,-0.175,-0.205
480,-0.155,-0.195
481,-0.135,-0.175
482,-0.115,0.145
483,0.445,0.505
484,0.595,0.435
485,0.535,0.395
486,0.495,0.385
487,0.485,0.375
488,0.485,0.375
489,0.485,0.365
490,0.485,0.365
491,0.475,0.355
492,0.475,0.355
493,0.475,0.355
494,0.465,0.345
495,0.465,0.345
496,0.465,0.345
497,0.455,0.335
498,0.455,0.335
499,0.445,0.315
500,0.445,0.325
501,0.445,0.325
502,0.435,0.305
503,0.425,0.305
504,0.425,0.295
505,0.415,0.295
506,0.415,0.285
507,0.395,0.275
508,0.395,0.275
509,0.395,0.265
510,0.385,0.265
511,0.375,0.255
512,0.375,0.245
513,0.365,0.245
514,0.355,0.235
515,0.345,0.225
516,0.345,0.225
517,0.335,0.225
518,0.325,0.215
519,0.315,0.205
520,0.315,0.195
521,0.305,0.185
522,0.295,0.185
523,0.295,0.185
524,0.285,0.165
525,0.275,0.165
526,0.265,0.165
527,0.265,0.155
528,0.255,0.145
529,0.255,0.145
530,0.235,0.135
531,0.235,0.125
532,0.215,0.115
533,0.215,0.115
534,0.205,0.105
535,0.195,0.095
536,0.185,0.085
537,0.175,0.085
538,0.165,0.075
539,0.155,0.065
540,0.145,0.065
541,0.135,0.065
542,0.125,0.045
543,0.115,0.035
544,0.105,0.025
545,0.085,0.025
546,0.055,-0.105
547,-0.355,-0.685
548,-0.675,-0.615
549,-0.595,-0.565
550,-0.565,-0.545
551,-0.545,-0.545
552,-0.545,-0.535
553,-0.545,-0.535
554,-0.545,-0.535
555,-0.535,-0.525
556,-0.535,-0.525
557,-0.535,-0.515
558,-0.535,-0.525
559,-0.535,-0.515
560,-0.525,-0.505
561,-0.525,-0.495
562,-0.515,-0.495
563,-0.515,-0.495
564,-0.505,-0.485
565,-0.495,-0.475
566,-0.495,-0.475
567,-0.485,-0.475
568,-0.485,-0.465
569,-0.475,-0.455
570,-0.465,-0.455
571,-0.465,-0.445
572,-0.465,-0.445
573,-0.455,-0.435
574,-0.445,-0.425
575,-0.435,-0.425
576,-0.425,-0.415
577,-0.425,-0.405
578,-0.415,-0.405
579,-0.415,-0.405
580,-0.405,-0.395
581,-0.405,-0.385
582,-0.395,-0.385
583,-0.385,-0.375
584,-0.375,-0.375
585,-0.375,-0.365
586,-0.365,-0.365
587,-0.355,-0.355
588,-0.345,-0.355
589,-0.345,-0.335
590,-0.335,-0.335
591,-0.325,-0.335
592,-0.315,-0.325
593,-0.315,-0.315
594,-0.305,-0.305
595,-0.295,-0.305
596,-0.285,-0.295
597,-0.275,-0.285
598,-0.265,-0.285
599,-0.255,-0.275
600,-0.245,-0.265
601,-0.235,-0.255
602,-0.225,-0.255
603,-0.215,-0.245
604,-0.205,-0.235
605,-0.195,-0.225
606,-0.185,-0.225
607,-0.175,-0.225
608,-0.165,-0.205
609,-0.145,-0.185
610,-0.115,0.085
611,0.395,0.495
612,0.605,0.415
613,0.535,0.375
614,0.495,0.365
615,0.485,0.355
616,0.485,0.355
617,0.485,0.345
618,0.475,0.345
619,0.475,0.345
620,0.475,0.345
621,0.475,0.335
622,0.465,0.335
623,0.465,0.325
624,0.465,0.325
625,0.455,0.325
626,0.445,0.315
627,0.445,0.315
628,0.445,0.305
629,0.435,0.305
630,0.425,0.295
631,0.425,0.295
632,0.425,0.285
633,0.415,0.285
634,0.405,0.275
635,0.405,0.265
636,0.395,0.265
637,0.385,0.255
638,0.375,0.245
639,0.375,0.245
640,0.365,0.235
641,0.365,0.245
642,0.355,0.225
643,0.345,0.215
644,0.345,0.215
645,0.335,0.205
646,0.325,0.205
647,0.325,0.205
648,0.315,0.195
649,0.305,0.195
650,0.295,0.185
651,0.285,0.175
652,0.285,0.175
653,0.285,0.165
654,0.275,0.155
655,0.265,0.145
656,0.255,0.145
657,0.255,0.145
658,0.245,0.125
659,0.235,0.125
660,0.225,0.115
661,0.215,0.105
662,0.205,0.105
663,0.195,0.095
664,0.185,0.085
665,0.175,0.085
666,0.165,0.075
667,0.155,0.075
668,0.145,0.065
669,0.135,0.055
670,0.125,0.055
671,0.115,0.045
672,0.105,0.035
673,0.085,0.025
674,0.065,-0.025
675,-0.245,-0.685
676,-0.675,-0.615
677,-0.605,-0.565
678,-0.565,-0.545
679,-0.555,-0.535
680,-0.545,-0.535
681,-0.545,-0.525
682,-0.545,-0.525
683,-0.545,-0.525
684,-0.545,-0.525
685,-0.535,-0.515
686,-0.535,-0.515
687,-0.525,-0.515
688,-0.525,-0.505
689,-0.515,-0.495
690,-0.515,-0.495
691,-0.505,-0.485
692,-0.505,-0.485
693,-0.505,-0.475
694,-0.495,-0.465
695,-0.485,-0.465
696,-0.475,-0.455
697,-0.475,-0.445
698,-0.465,-0.445
699,-0.465,-0.445
700,-0.455,-0.435
701,-0.445,-0.425
702,-0.445,-0.425
703,-0.435,-0.415
704,-0.425,-0.405
705,-0.425,-0.405
706,-0.425,-0.395
707,-0.415,-0.395
708,-0.405,-0.385
709,-0.395,-0.375
710,-0.395,-0.375
711,-0.385,-0.365
712,-0.385,-0.365
713,-0.375,-0.355
714,-0.365,-0.355
715,-0.365,-0.345
716,-0.355,-0.345
717,-0.345,-0.335
718,-0.345,-0.325
719,-0.335,-0.325
720,-0.325,-0.315
721,-0.315,-0.305
722,-0.305,-0.305
723,-0.305,-0.295
724,-0.295,-0.285
725,-0.285,-0.275
726,-0.275,-0.275
727,-0.265,-0.265
728,-0.255,-0.265
729,-0.245,-0.245
730,-0.235,-0.245
731,-0.225,-0.235
732,-0.215,-0.235
733,-0.205,-0.225
734,-0.195,-0.215
735,-0.185,-0.215
736,-0.175,-0.205
737,-0.155,-0.185
738,-0.135,-0.015
739,0.315,0.495
740,0.595,0.435
741,0.525,0.395
742,0.495,0.375
743,0.475,0.365
744,0.485,0.355
745,0.475,0.365
746,0.475,0.355
747,0.475,0.355
748,0.465,0.345
749,0.465,0.345
750,0.455,0.345
751,0.455,0.335
752,0.455,0.325
753,0.455,0.335
754,0.445,0.325
755,0.435,0.315
756,0.435,0.315
757,0.425,0.305
758,0.415,0.305
759,0.415,0.295
760,0.405,0.285
761,0.405,0.285
762,0.395,0.275
763,0.385,0.265
764,0.385,0.265
765,0.375,0.265
766,0.365,0.255
767,0.365,0.245
768,0.355,0.235
769,0.345,0.235
770,0.345,0.235
771,0.335,0.225
772,0.325,0.225
773,0.325,0.205
774,0.315,0.205
775,0.305,0.205
776,0.305,0.185
777,0.295,0.185
778,0.285,0.185
779,0.285,0.175
780,0.275,0.165
781,0.265,0.165
782,0.255,0.165
783,0.255,0.155
784,0.245,0.145
785,0.245,0.145
786,0.235,0.135
787,0.225,0.125
788,0.215,0.125
789,0.205,0.115
790,0.195,0.105
791,0.185,0.105
792,0.175,0.085
793,0.165,0.085
794,0.155,0.085
795,0.155,0.075
796,0.145,0.065
797,0.135,0.065
798,0.115,0.045
799,0.105,0.045
800,0.095,0.045
801,0.075,0.035
802,0.055,-0.075
803,-0.315,-0.675
804,-0.675,-0.615
805,-0.615,-0.555
806,-0.575,-0.545
807,-0.555,-0.535
808,-0.555,-0.525
809,-0.545,-0.525
810,-0.555,-0.525
811,-0.545,-0.525
812,-0.545,-0.515
813,-0.535,-0.505
814,-0.535,-0.505
815,-0.545,-0.505
816,-0.525,-0.495
817,-0.525,-0.485
818,-0.525,-0.495
819,-0.515,-0.485
820,-0.515,-0.475
821,-0.505,-0.465
822,-0.505,-0.465
823,-0.495,-0.465
824,-0.485,-0.455
825,-0.475,-0.445
826,-0.475,-0.445
827,-0.475,-0.435
828,-0.465,-0.435
829,-0.455,-0.425
830,-0.455,-0.425
831,-0.455,-0.415
832,-0.445,-0.405
833,-0.435,-0.405
834,-0.435,-0.395
835,-0.425,-0.395
836,-0.415,-0.385
837,-0.405,-0.375
838,-0.405,-0.375
839,-0.395,-0.365
840,-0.385,-0.365
841,-0.375,-0.355
842,-0.375,-0.345
843,-0.365,-0.345
844,-0.355,-0.335
845,-0.355,-0.325
846,-0.345,-0.325
847,-0.345,-0.325
848,-0.335,-0.315
849,-0.325,-0.305
850,-0.315,-0.295
851,-0.315,-0.295
852,-0.305,-0.285
853,-0.285,-0.275
854,-0.285,-0.265
855,-0.275,-0.265
856,-0.265,-0.255
857,-0.255,-0.245
858,-0.245,-0.235
859,-0.225,-0.235
860,-0.225,-0.225
861,-0.215,-0.215
862,-0.205,-0.215
863,-0.185,-0.205
864,-0.175,-0.195
865,-0.155,-0.175
866,-0.135,0.015
867,0.335,0.515
868,0.595,0.445
869,0.535,0.405
870,0.495,0.385
871,0.485,0.375
872,0.475,0.365
873,0.475,0.375
874,0.475,0.365
875,0.475,0.365
876,0.465,0.365
877,0.455,0.365
878,0.455,0.345
879,0.455,0.345
880,0.455,0.345
881,0.445,0.335
882,0.435,0.335
883,0.435,0.325
884,0.435,0.315
885,0.425,0.315
886,0.415,0.305
887,0.415,0.305
888,0.405,0.295
889,0.395,0.285
890,0.395,0.285
891,0.395,0.275
892,0.385,0.275
893,0.375,0.275
894,0.375,0.265
895,0.365,0.255
896,0.365,0.245
897,0.355,0.255
898,0.345,0.245
899,0.345,0.235
900,0.335,0.225
901,0.335,0.225
902,0.325,0.225
903,0.315,0.215
904,0.315,0.205
905,0.305,0.205
906,0.295,0.185
907,0.285,0.195
908,0.285,0.185
909,0.285,0.185
910,0.275,0.165
911,0.265,0.165
912,0.255,0.165
913,0.255,0.155
914,0.245,0.155
915,0.235,0.145
916,0.225,0.135
917,0.225,0.135
918,0.215,0.125
919,0.195,0.115
920,0.195,0.105
921,0.185,0.105
922,0.175,0.085
923,0.155,0.095
924,0.155,0.085
925,0.145,0.075
926,0.135,0.065
927,0.115,0.055
928,0.115,0.045
929,0.095,0.045
930,0.065,0.025
931,-0.195,-0.655
932,-0.665,-0.605
933,-0.595,-0.545
934,-0.565,-0.535
935,-0.545,-0.525
936,-0.545,-0.525
937,-0.535,-0.515
938,-0.535,-0.515
939,-0.535,-0.505
940,-0.525,-0.505
941,-0.525,-0.495
942,-0.525,-0.495
943,-0.515,-0.495
944,-0.515,-0.495
945,-0.515,-0.485
946,-0.505,-0.475
947,-0.495,-0.475
948,-0.495,-0.465
949,-0.485,-0.455
950,-0.485,-0.455
951,-0.475,-0.455
952,-0.475,-0.445
953,-0.465,-0.435
954,-0.465,-0.435
955,-0.455,-0.425
956,-0.445,-0.425
957,-0.445,-0.405
958,-0.435,-0.405
959,-0.425,-0.405
960,-0.425,-0.395
961,-0.415,-0.385
962,-0.415,-0.385
963,-0.405,-0.385
964,-0.395,-0.375
965,-0.395,-0.365
966,-0.385,-0.365
967,-0.375,-0.365
968,-0.375,-0.355
969,-0.365,-0.345
970,-0.355,-0.345
971,-0.355,-0.335
972,-0.345,-0.335
973,-0.335,-0.325
974,-0.325,-0.325
975,-0.325,-0.315
976,-0.315,-0.305
977,-0.315,-0.305
978,-0.305,-0.295
979,-0.295,-0.295
980,-0.285,-0.285
981,-0.285,-0.275
982,-0.275,-0.265
983,-0.265,-0.265
984,-0.255,-0.255
985,-0.245,-0.245
986,-0.235,-0.245
987,-0.225,-0.235
988,-0.215,-0.235
989,-0.205,-0.215
990,-0.195,-0.215
991,-0.185,-0.215
992,-0.165,-0.205
993,-0.155,-0.175
994,-0.125,-0.015
995,0.325,0.505
996,0.605,0.435
997,0.535,0.395
998,0.495,0.375
999,0.485,0.365
1000,0.485,0.365
1001,0.485,0.365
1002,0.475,0.355
1003,0.475,0.355
1004,0.475,0.345
1005,0.465,0.345
1006,0.455,0.345
1007,0.455,0.345
1008,0.455,0.325
1009,0.455,0.335
1010,0.445,0.325
1011,0.445,0.315
1012,0.435,0.315
1013,0.435,0.315
1014,0.425,0.305
1015,0.415,0.295
1016,0.415,0.295
1017,0.415,0.295
1018,0.405,0.285
1019,0.405,0.285
1020,0.395,0.275
1021,0.395,0.275
1022,0.385,0.265
1023,0.375,0.255
1024,0.375,0.245
1025,0.375,0.245
1026,0.355,0.235
1027,0.355,0.235
1028,0.345,0.225
1029,0.345,0.225
1030,0.335,0.215
1031,0.325,0.205
1032,0.325,0.205
1033,0.315,0.205
1034,0.305,0.195
1035,0.305,0.185
1036,0.295,0.175
1037,0.285,0.185
1038,0.285,0.175
1039,0.275,0.165
1040,0.265,0.145
1041,0.265,0.155
1042,0.255,0.145
1043,0.245,0.135
1044,0.245,0.135
1045,0.235,0.125
1046,0.215,0.105
1047,0.205,0.105
1048,0.205,0.095
1049,0.195,0.105
1050,0.185,0.085
1051,0.175,0.075
1052,0.165,0.065
1053,0.155,0.075
1054,0.135,0.055
1055,0.125,0.055
1056,0.115,0.045
1057,0.095,0.035
1058,0.075,-0.145
1059,-0.405,-0.675
1060,-0.655,-0.605
1061,-0.585,-0.555
1062,-0.545,-0.535
1063,-0.535,-0.535
1064,-0.525,-0.535
1065,-0.535,-0.525
1066,-0.525,-0.525
1067,-0.525,-0.515
1068,-0.525,-0.515
1069,-0.515,-0.505
1070,-0.515,-0.505
1071,-0.515,-0.505
1072,-0.515,-0.505
1073,-0.505,-0.495
1074,-0.505,-0.495
1075,-0.495,-0.495
1076,-0.495,-0.485
1077,-0.485,-0.475
1078,-0.485,-0.475
1079,-0.475,-0.465
1080,-0.475,-0.465
1081,-0.465,-0.455
1082,-0.465,-0.455
1083,-0.455,-0.445
1084,-0.445,-0.445
1085,-0.445,-0.435
1086,-0.445,-0.425
1087,-0.425,-0.425
1088,-0.425,-0.415
1089,-0.415,-0.415
1090,-0.415,-0.405
1091,-0.405,-0.405
1092,-0.395,-0.395
1093,-0.395,-0.385
1094,-0.385,-0.385
1095,-0.375,-0.385
1096,-0.375,-0.375
1097,-0.365,-0.365
1098,-0.355,-0.365
1099,-0.355,-0.365
1100,-0.345,-0.355
1101,-0.335,-0.345
1102,-0.335,-0.335
1103,-0.325,-0.335
1104,-0.315,-0.325
1105,-0.315,-0.325
1106,-0.305,-0.315
1107,-0.295,-0.305
1108,-0.285,-0.295
1109,-0.285,-0.295
1110,-0.265,-0.285
1111,-0.265,-0.285
1112,-0.255,-0.275
1113,-0.245,-0.265
1114,-0.235,-0.265
1115,-0.225,-0.255
1116,-0.215,-0.245
1117,-0.205,-0.235
1118,-0.195,-0.235
1119,-0.175,-0.225
1120,-0.165,-0.215
1121,-0.145,-0.195
1122,-0.125,0.185
1123,0.445,0.485
1124,0.575,0.415
1125,0.515,0.375
1126,0.485,0.365
1127,0.475,0.355
1128,0.475,0.345
1129,0.475,0.355
1130,0.465,0.345
1131,0.465,0.335
1132,0.465,0.325
1133,0.465,0.345
1134,0.455,0.325
1135,0.455,0.325
1136,0.455,0.325
1137,0.455,0.325
1138,0.445,0.315
1139,0.445,0.305
1140,0.435,0.315
1141,0.435,0.305
1142,0.425,0.295
1143,0.425,0.295
1144,0.415,0.285
1145,0.415,0.285
1146,0.405,0.275
1147,0.405,0.275
1148,0.395,0.265
1149,0.395,0.265
1150,0.385,0.255
1151,0.375,0.245
1152,0.375,0.245
1153,0.365,0.245
1154,0.355,0.235
1155,0.355,0.225
1156,0.355,0.215
1157,0.345,0.215
1158,0.335,0.215
1159,0.325,0.205
1160,0.325,0.195
1161,0.315,0.195
1162,0.305,0.185
1163,0.305,0.185
1164,0.295,0.165
1165,0.295,0.175
1166,0.285,0.165
1167,0.275,0.155
1168,0.275,0.155
1169,0.265,0.155
1170,0.255,0.145
1171,0.245,0.125
1172,0.245,0.125
1173,0.235,0.125
1174,0.225,0.115
1175,0.215,0.105
1176,0.215,0.095
1177,0.195,0.095
1178,0.185,0.095
1179,0.185,0.085
1180,0.165,0.075
1181,0.155,0.075
1182,0.145,0.055
1183,0.135,0.055
1184,0.125,0.045
1185,0.105,0.035
1186,0.075,-0.245
1187,-0.475,-0.665
1188,-0.645,-0.595
1189,-0.575,-0.545
1190,-0.535,-0.535
1191,-0.535,-0.535
1192,-0.535,-0.525
1193,-0.525,-0.515
1194,-0.525,-0.515
1195,-0.525,-0.515
1196,-0.525,-0.515
1197,-0.515,-0.505
1198,-0.515,-0.505
1199,-0.515,-0.495
1200,-0.505,-0.495
1201,-0.505,-0.495
1202,-0.505,-0.495
1203,-0.505,-0.485
1204,-0.495,-0.485
1205,-0.485,-0.475
1206,-0.485,-0.475
1207,-0.485,-0.465
1208,-0.465,-0.455
1209,-0.465,-0.445
1210,-0.465,-0.445
1211,-0.455,-0.435
1212,-0.445,-0.435
1213,-0.445,-0.425
1214,-0.435,-0.425
1215,-0.425,-0.425
1216,-0.425,-0.415
1217,-0.415,-0.405
1218,-0.405,-0.395
1219,-0.405,-0.395
1220,-0.395,-0.385
1221,-0.385,-0.385
1222,-0.385,-0.375
1223,-0.385,-0.375
1224,-0.375,-0.365
1225,-0.365,-0.355
1226,-0.355,-0.355
1227,-0.345,-0.355
1228,-0.345,-0.345
1229,-0.335,-0.335
1230,-0.335,-0.335
1231,-0.325,-0.325
1232,-0.315,-0.325
1233,-0.305,-0.305
1234,-0.295,-0.305
1235,-0.295,-0.305
1236,-0.285,-0.295
1237,-0.275,-0.285
1238,-0.265,-0.275
1239,-0.255,-0.265
1240,-0.245,-0.265
1241,-0.235,-0.245
1242,-0.225,-0.245
