'sample interval','ECG1','ECG2'
91,-0.045,-0.055
92,-0.025,-0.055
93,-0.025,-0.025
94,-0.015,-0.035
95,-0.025,-0.035
96,-0.015,-0.035
97,0.005,-0.015
98,0.015,-0.015
99,0.035,-0.015
100,0.035,-0.005
101,0.055,-0.005
102,0.085,-0.005
103,0.115,-0.005
104,0.115,0.015
105,0.145,0.005
106,0.165,0.015
107,0.175,0.015
108,0.195,0.035
109,0.225,0.025
110,0.225,0.015
111,0.235,0.025
112,0.215,0.035
113,0.185,0.045
114,0.145,0.005
115,0.085,0.005
116,0.025,0.005
117,-0.025,0.005
118,-0.075,-0.015
119,-0.105,-0.035
120,-0.145,-0.025
121,-0.145,-0.025
122,-0.155,-0.045
123,-0.165,-0.035
124,-0.175,-0.025
125,-0.175,-0.025
126,-0.155,-0.035
127,-0.145,-0.025
128,-0.145,-0.025
129,-0.165,-0.025
130,-0.145,-0.025
131,-0.145,-0.025
132,-0.135,-0.025
133,-0.135,-0.025
134,-0.145,-0.035
135,-0.145,-0.035
136,-0.145,-0.025
137,-0.155,-0.025
138,-0.155,-0.045
139,-0.185,-0.035
140,-0.175,-0.035
141,-0.165,-0.025
142,-0.165,-0.045
143,-0.185,-0.035
144,-0.165,-0.025
145,-0.185,-0.025
146,-0.165,-0.055
147,-0.175,-0.045
148,-0.185,-0.035
149,-0.185,-0.025
150,-0.195,-0.045
151,-0.185,-0.045
152,-0.185,-0.035
153,-0.175,-0.035
154,-0.185,-0.045
155,-0.205,-0.045
156,-0.175,-0.035
157,-0.185,-0.035
158,-0.185,-0.055
159,-0.155,-0.035
160,-0.175,-0.045
161,-0.185,-0.035
162,-0.175,-0.045
163,-0.185,-0.045
164,-0.175,-0.045
165,-0.185,-0.035
166,-0.175,-0.045
167,-0.165,-0.055
168,-0.155,-0.035
169,-0.185,-0.055
170,-0.195,-0.055
171,-0.175,-0.045
172,-0.165,-0.035
173,-0.185,-0.045
174,-0.175,-0.045
175,-0.155,-0.045
176,-0.165,-0.035
177,-0.155,-0.025
178,-0.165,-0.045
179,-0.185,-0.035
180,-0.175,-0.035
181,-0.135,-0.005
182,-0.125,0.015
183,-0.075,0.045
184,-0.055,0.085
185,-0.035,0.115
186,0.025,0.125
187,0.005,0.005
188,0.005,-0.015
189,-0.025,-0.045
190,-0.105,-0.075
191,-0.145,-0.075
192,-0.185,-0.075
193,-0.185,-0.085
194,-0.165,-0.095
195,-0.195,-0.085
196,-0.135,-0.005
197,-0.125,0.165
198,-0.065,-0.065
199,0.595,-0.275
200,1.365,-0.535
201,0.965,-0.845
202,-0.315,-0.745
203,-0.665,-0.235
204,-0.435,-0.055
205,-0.175,-0.065
206,-0.135,-0.065
207,-0.135,-0.045
208,-0.165,-0.045
209,-0.175,-0.035
210,-0.175,-0.055
211,-0.175,-0.025
212,-0.145,-0.005
213,-0.155,-0.015
214,-0.155,-0.025
215,-0.115,-0.015
216,-0.115,0.005
217,-0.125,0.005
218,-0.105,-0.005
219,-0.115,-0.005
220,-0.105,0.005
221,-0.075,0.015
222,-0.065,-0.005
223,-0.055,0.015
224,-0.025,0.005
225,-0.015,0.015
226,-0.025,0.005
227,-0.015,0.005
228,0.035,0.025
229,0.045,0.015
230,0.055,0.005
231,0.115,0.025
232,0.115,0.035
233,0.135,0.025
234,0.155,0.005
235,0.145,0.025
236,0.155,0.035
237,0.155,0.025
238,0.115,0.025
239,0.095,0.025
240,0.035,0.035
241,-0.015,0.025
242,-0.095,-0.005
243,-0.145,-0.015
244,-0.165,-0.015
245,-0.195,-0.025
246,-0.215,-0.035
247,-0.215,-0.035
248,-0.235,-0.035
249,-0.235,-0.025
250,-0.225,-0.045
251,-0.235,-0.035
252,-0.215,-0.035
253,-0.215,-0.045
254,-0.225,-0.045
255,-0.205,-0.045
256,-0.215,-0.035
257,-0.195,-0.055
258,-0.205,-0.055
259,-0.215,-0.055
260,-0.185,-0.045
261,-0.205,-0.055
262,-0.205,-0.075
263,-0.205,-0.055
264,-0.205,-0.065
265,-0.215,-0.085
266,-0.215,-0.095
267,-0.245,-0.085
268,-0.225,-0.075
269,-0.225,-0.085
270,-0.225,-0.095
271,-0.215,-0.095
272,-0.225,-0.085
273,-0.215,-0.095
274,-0.235,-0.105
275,-0.245,-0.105
276,-0.245,-0.105
277,-0.225,-0.105
278,-0.225,-0.115
279,-0.235,-0.125
280,-0.215,-0.105
281,-0.235,-0.115
282,-0.235,-0.115
283,-0.245,-0.115
284,-0.235,-0.105
285,-0.245,-0.105
286,-0.245,-0.125
287,-0.215,-0.115
288,-0.235,-0.115
289,-0.245,-0.115
290,-0.235,-0.115
291,-0.245,-0.125
292,-0.245,-0.125
293,-0.225,-0.115
294,-0.235,-0.125
295,-0.205,-0.105
296,-0.225,-0.125
297,-0.235,-0.115
298,-0.205,-0.125
299,-0.225,-0.135
300,-0.215,-0.125
301,-0.225,-0.115
302,-0.215,-0.135
303,-0.205,-0.125
304,-0.165,-0.095
305,-0.135,-0.045
306,-0.115,-0.035
307,-0.085,-0.015
308,-0.055,0.025
309,-0.005,0.005
310,-0.025,-0.095
311,-0.015,-0.105
312,-0.075,-0.135
313,-0.135,-0.165
314,-0.165,-0.165
315,-0.195,-0.175
316,-0.195,-0.175
317,-0.175,-0.165
318,-0.185,-0.195
319,-0.155,-0.035
320,-0.105,0.045
321,0.115,-0.275
322,0.755,-0.455
323,1.325,-0.855
324,0.265,-1.015
325,-0.605,-0.535
326,-0.545,-0.165
327,-0.285,-0.155
328,-0.165,-0.135
329,-0.175,-0.145
330,-0.175,-0.145
331,-0.185,-0.135
332,-0.175,-0.115
333,-0.165,-0.105
334,-0.165,-0.125
335,-0.145,-0.115
336,-0.155,-0.105
337,-0.135,-0.095
338,-0.145,-0.115
339,-0.155,-0.095
340,-0.125,-0.085
341,-0.125,-0.095
342,-0.115,-0.095
343,-0.105,-0.095
344,-0.095,-0.065
345,-0.095,-0.085
346,-0.065,-0.075
347,-0.055,-0.085
348,-0.035,-0.065
349,-0.025,-0.075
350,0.005,-0.075
351,0.035,-0.055
352,0.055,-0.065
353,0.075,-0.065
354,0.095,-0.075
355,0.095,-0.075
356,0.135,-0.055
357,0.155,-0.065
358,0.165,-0.065
359,0.175,-0.065
360,0.155,-0.065
361,0.125,-0.065
362,0.075,-0.085
363,0.005,-0.085
364,-0.045,-0.085
365,-0.095,-0.115
366,-0.135,-0.145
367,-0.155,-0.125
368,-0.185,-0.145
369,-0.205,-0.155
370,-0.195,-0.155
371,-0.225,-0.155
372,-0.215,-0.145
373,-0.195,-0.145
374,-0.195,-0.155
375,-0.175,-0.155
376,-0.185,-0.135
377,-0.195,-0.145
378,-0.175,-0.145
379,-0.195,-0.155
380,-0.185,-0.145
381,-0.165,-0.135
382,-0.175,-0.155
383,-0.165,-0.165
384,-0.175,-0.165
385,-0.185,-0.155
386,-0.185,-0.175
387,-0.195,-0.175
388,-0.185,-0.175
389,-0.185,-0.165
390,-0.195,-0.175
391,-0.195,-0.185
392,-0.205,-0.185
393,-0.205,-0.185
394,-0.195,-0.195
395,-0.225,-0.195
396,-0.195,-0.175
397,-0.205,-0.185
398,-0.205,-0.195
399,-0.195,-0.185
400,-0.205,-0.195
401,-0.195,-0.185
402,-0.205,-0.195
403,-0.215,-0.195
404,-0.185,-0.185
405,-0.205,-0.195
406,-0.215,-0.205
407,-0.165,-0.195
408,-0.205,-0.205
409,-0.195,-0.185
410,-0.165,-0.195
411,-0.215,-0.195
412,-0.205,-0.195
413,-0.185,-0.185
414,-0.185,-0.205
415,-0.175,-0.205
416,-0.185,-0.195
417,-0.175,-0.185
418,-0.185,-0.205
419,-0.185,-0.195
420,-0.165,-0.185
421,-0.185,-0.185
422,-0.185,-0.195
423,-0.165,-0.185
424,-0.175,-0.175
425,-0.165,-0.195
426,-0.175,-0.195
427,-0.145,-0.165
428,-0.105,-0.105
429,-0.055,-0.085
430,-0.065,-0.075
431,-0.015,-0.035
432,0.025,-0.035
433,0.015,-0.145
434,0.005,-0.185
435,-0.055,-0.205
436,-0.085,-0.205
437,-0.145,-0.205
438,-0.185,-0.235
439,-0.155,-0.235
440,-0.155,-0.225
441,-0.165,-0.235
442,-0.135,-0.095
443,-0.115,-0.015
444,0.095,-0.315
445,0.815,-0.535
446,1.595,-0.885
447,0.585,-1.125
448,-0.565,-0.785
449,-0.595,-0.255
450,-0.275,-0.175
451,-0.145,-0.145
452,-0.145,-0.155
453,-0.135,-0.145
454,-0.135,-0.145
455,-0.135,-0.135
456,-0.145,-0.125
457,-0.155,-0.105
458,-0.105,-0.095
459,-0.135,-0.095
460,-0.125,-0.085
461,-0.115,-0.085
462,-0.125,-0.085
463,-0.075,-0.075
464,-0.085,-0.065
465,-0.095,-0.065
466,-0.055,-0.075
467,-0.065,-0.065
468,-0.035,-0.045
469,-0.005,-0.045
470,-0.005,-0.045
471,0.035,-0.045
472,0.045,-0.035
473,0.045,-0.025
474,0.085,-0.035
475,0.105,-0.025
476,0.145,-0.005
477,0.175,-0.005
478,0.185,-0.025
479,0.215,-0.015
480,0.245,-0.005
481,0.245,0.005
482,0.255,-0.015
483,0.235,-0.015
484,0.205,-0.015
485,0.185,-0.025
486,0.145,-0.045
487,0.085,-0.055
488,0.015,-0.065
489,-0.065,-0.075
490,-0.085,-0.095
491,-0.115,-0.105
492,-0.125,-0.105
493,-0.165,-0.115
494,-0.155,-0.125
495,-0.155,-0.105
496,-0.155,-0.115
497,-0.165,-0.125
498,-0.155,-0.125
499,-0.165,-0.115
500,-0.135,-0.105
501,-0.145,-0.125
502,-0.145,-0.125
503,-0.115,-0.125
504,-0.125,-0.115
505,-0.125,-0.125
506,-0.125,-0.135
507,-0.135,-0.125
508,-0.135,-0.125
509,-0.125,-0.125
510,-0.135,-0.145
511,-0.135,-0.145
512,-0.125,-0.135
513,-0.135,-0.145
514,-0.155,-0.155
515,-0.155,-0.155
516,-0.155,-0.145
517,-0.165,-0.155
518,-0.165,-0.155
519,-0.135,-0.165
520,-0.135,-0.165
521,-0.155,-0.165
522,-0.165,-0.155
523,-0.165,-0.165
524,-0.135,-0.165
525,-0.155,-0.165
526,-0.145,-0.175
527,-0.125,-0.165
528,-0.145,-0.165
529,-0.135,-0.175
530,-0.165,-0.185
531,-0.185,-0.175
532,-0.115,-0.165
533,-0.135,-0.165
534,-0.155,-0.185
535,-0.135,-0.175
536,-0.195,-0.185
537,-0.115,-0.185
538,-0.095,-0.185
539,-0.135,-0.185
540,-0.105,-0.175
541,-0.055,-0.175
542,-0.085,-0.205
543,-0.065,-0.185
544,-0.055,-0.175
545,-0.055,-0.165
546,-0.065,-0.185
547,-0.055,-0.165
548,-0.055,-0.165
549,-0.005,-0.145
550,0.025,-0.105
551,0.075,-0.065
552,0.055,-0.055
553,0.105,-0.025
554,0.155,-0.025
555,0.135,-0.115
556,0.145,-0.125
557,0.075,-0.175
558,0.015,-0.195
559,-0.035,-0.185
560,-0.065,-0.195
561,-0.025,-0.195
562,-0.025,-0.205
563,-0.055,-0.185
564,-0.035,-0.095
565,0.005,0.025
566,0.105,-0.195
567,0.715,-0.385
568,1.405,-0.645
569,0.685,-0.935
570,-0.355,-0.715
571,-0.555,-0.285
572,-0.305,-0.125
573,-0.065,-0.145
574,-0.065,-0.145
575,-0.045,-0.135
576,-0.055,-0.125
577,-0.065,-0.125
578,-0.075,-0.115
579,-0.015,-0.105
580,-0.035,-0.095
581,-0.035,-0.095
582,-0.025,-0.095
583,-0.045,-0.075
584,-0.025,-0.085
585,-0.005,-0.055
586,0.005,-0.075
587,0.005,-0.065
588,0.035,-0.055
589,0.005,-0.045
590,0.055,-0.055
591,0.085,-0.035
592,0.095,-0.035
593,0.105,-0.025
594,0.125,-0.045
595,0.145,-0.015
596,0.175,-0.005
597,0.185,-0.005
598,0.225,-0.005
599,0.235,-0.005
600,0.265,0.005
601,0.285,0.015
602,0.275,0.015
603,0.305,0.005
604,0.315,0.035
605,0.315,0.025
606,0.305,0.025
607,0.285,0.025
608,0.215,0.035
609,0.135,0.025
610,0.095,0.005
611,0.015,-0.025
612,-0.005,-0.025
613,-0.025,-0.045
614,-0.085,-0.045
615,-0.035,-0.035
616,-0.075,-0.045
617,-0.065,-0.045
618,-0.065,-0.045
619,-0.075,-0.045
620,-0.055,-0.035
621,-0.045,-0.035
622,-0.045,-0.045
623,-0.025,-0.045
624,-0.025,-0.025
625,-0.045,-0.035
626,-0.045,-0.035
627,-0.045,-0.045
628,-0.025,-0.035
629,-0.035,-0.035
630,-0.055,-0.055
631,-0.025,-0.035
632,-0.035,-0.025
633,-0.015,-0.025
634,-0.035,-0.045
635,-0.055,-0.055
636,-0.065,-0.025
637,-0.055,-0.025
638,-0.055,-0.035
639,-0.055,-0.035
640,-0.035,-0.025
641,-0.045,-0.035
642,-0.045,-0.035
643,-0.065,-0.035
644,-0.065,-0.035
645,-0.055,-0.025
646,-0.035,-0.035
647,-0.045,-0.045
648,-0.035,-0.025
649,-0.025,-0.035
650,-0.015,-0.035
651,-0.055,-0.035
652,-0.035,-0.025
653,-0.035,-0.045
654,-0.055,-0.045
655,-0.035,-0.035
656,-0.025,-0.025
657,-0.065,-0.045
658,-0.045,-0.045
659,-0.035,-0.035
660,-0.025,-0.025
661,-0.025,-0.025
662,-0.055,-0.055
663,-0.025,-0.025
664,-0.035,-0.025
665,-0.015,-0.025
666,-0.035,-0.035
667,-0.035,-0.035
668,-0.025,-0.015
669,-0.045,-0.005
670,-0.045,-0.025
671,-0.025,-0.015
672,0.015,0.005
673,0.045,0.045
674,0.075,0.065
675,0.065,0.085
676,0.115,0.125
677,0.155,0.165
678,0.155,0.065
679,0.155,0.015
680,0.115,0.005
681,0.055,-0.015
682,-0.005,-0.045
683,-0.035,-0.045
684,-0.025,-0.055
685,-0.025,-0.065
686,-0.025,-0.055
687,0.005,-0.035
688,0.025,0.155
689,0.065,0.025
690,0.685,-0.285
691,1.375,-0.515
692,1.295,-0.835
693,-0.095,-0.905
694,-0.505,-0.365
695,-0.305,-0.035
696,-0.015,-0.015
697,0.015,-0.015
698,-0.015,-0.025
699,-0.035,-0.015
700,-0.025,0.005
701,-0.005,0.015
702,-0.005,-0.005
703,0.005,0.015
704,0.015,0.035
705,0.005,0.045
706,0.005,0.025
707,0.005,0.035
708,0.025,0.055
709,0.045,0.055
710,0.035,0.045
711,0.045,0.045
712,0.065,0.075
713,0.085,0.085
714,0.105,0.085
715,0.105,0.065
716,0.125,0.085
717,0.145,0.105
718,0.145,0.085
719,0.175,0.095
720,0.195,0.125
721,0.225,0.125
722,0.255,0.125
723,0.265,0.125
724,0.285,0.125
725,0.315,0.135
726,0.345,0.135
727,0.345,0.125
728,0.295,0.125
729,0.335,0.135
730,0.315,0.105
731,0.225,0.105
732,0.165,0.115
733,0.135,0.095
734,0.075,0.065
735,0.035,0.045
736,0.025,0.065
737,-0.025,0.045
738,-0.035,0.035
739,-0.065,0.035
740,-0.045,0.035
741,-0.035,0.035
742,-0.045,0.025
743,-0.035,0.035
744,-0.035,0.035
745,-0.035,0.035
746,-0.015,0.025
747,-0.005,0.045
748,0.005,0.055
749,-0.025,0.045
750,-0.005,0.025
751,-0.005,0.045
752,-0.005,0.055
753,-0.015,0.045
754,0.005,0.025
755,-0.075,0.025
756,-0.045,0.025
757,-0.025,0.035
758,-0.035,0.015
759,-0.015,0.015
760,-0.055,0.035
761,-0.045,0.025
762,-0.015,0.005
763,-0.075,0.015
764,-0.035,0.015
765,-0.025,0.025
766,-0.075,-0.005
767,-0.055,0.015
768,-0.075,0.015
769,-0.055,0.005
770,-0.035,-0.005
771,-0.045,0.005
772,-0.055,0.005
773,-0.055,0.005
774,-0.035,-0.005
775,-0.085,0.015
776,-0.045,0.005
777,-0.035,0.005
778,-0.045,-0.005
779,-0.055,0.005
780,-0.045,-0.005
781,-0.045,0.015
782,-0.055,-0.005
783,-0.085,-0.005
784,-0.025,-0.005
785,-0.025,0.005
786,-0.045,-0.015
787,-0.055,-0.005
788,-0.035,-0.005
789,-0.035,0.005
790,-0.035,-0.005
791,-0.045,-0.005
792,-0.055,-0.005
793,-0.045,0.005
794,-0.045,-0.015
795,-0.025,0.005
796,-0.035,0.015
797,-0.045,0.015
798,0.005,0.045
799,0.065,0.085
800,0.055,0.115
801,0.085,0.145
802,0.185,0.145
803,0.125,0.045
804,0.125,0.045
805,0.085,-0.005
806,0.035,-0.035
807,-0.015,-0.035
808,-0.065,-0.035
809,-0.065,-0.045
810,-0.035,-0.045
811,-0.045,-0.055
812,0.005,0.055
813,0.025,0.195
814,0.105,-0.065
815,0.815,-0.265
816,1.515,-0.575
817,0.785,-0.915
818,-0.375,-0.715
819,-0.545,-0.145
820,-0.215,-0.025
821,-0.035,-0.015
822,-0.015,-0.005
823,-0.055,-0.005
824,-0.035,0.015
825,-0.045,0.015
826,-0.065,0.005
827,-0.045,0.015
828,-0.045,0.045
829,-0.035,0.045
830,-0.025,0.025
831,-0.005,0.055
832,-0.035,0.045
833,-0.015,0.045
834,0.015,0.045
835,-0.005,0.045
836,0.025,0.065
837,0.035,0.065
838,0.045,0.045
839,0.075,0.075
840,0.065,0.065
841,0.095,0.095
842,0.135,0.065
843,0.145,0.085
844,0.175,0.095
845,0.195,0.085
846,0.205,0.065
847,0.255,0.085
848,0.265,0.095
849,0.275,0.085
850,0.295,0.075
851,0.295,0.105
852,0.315,0.095
853,0.305,0.085
854,0.265,0.065
855,0.205,0.085
856,0.155,0.085
857,0.115,0.075
858,0.035,0.055
859,-0.025,0.045
860,-0.055,0.035
861,-0.065,0.035
862,-0.095,0.005
863,-0.095,0.005
864,-0.115,0.005
865,-0.105,0.015
866,-0.105,-0.005
867,-0.125,-0.005
868,-0.105,0.005
869,-0.095,-0.005
870,-0.085,0.005
871,-0.095,-0.015
872,-0.085,-0.015
873,-0.075,-0.005
874,-0.075,-0.025
875,-0.095,-0.015
876,-0.095,-0.025
877,-0.105,-0.035
878,-0.095,-0.045
879,-0.085,-0.045
880,-0.105,-0.035
881,-0.115,-0.055
882,-0.115,-0.065
883,-0.125,-0.065
884,-0.125,-0.065
885,-0.135,-0.055
886,-0.135,-0.075
887,-0.115,-0.065
888,-0.115,-0.065
889,-0.125,-0.075
890,-0.135,-0.075
891,-0.155,-0.095
892,-0.145,-0.075
893,-0.145,-0.075
894,-0.135,-0.075
895,-0.115,-0.095
896,-0.125,-0.085
897,-0.145,-0.085
898,-0.135,-0.095
899,-0.145,-0.105
900,-0.125,-0.075
901,-0.145,-0.085
902,-0.145,-0.095
903,-0.135,-0.095
904,-0.135,-0.105
905,-0.125,-0.085
906,-0.125,-0.105
907,-0.125,-0.105
908,-0.115,-0.095
909,-0.125,-0.095
910,-0.135,-0.115
911,-0.125,-0.105
912,-0.115,-0.085
913,-0.115,-0.095
914,-0.115,-0.105
915,-0.115,-0.115
916,-0.105,-0.105
917,-0.115,-0.085
918,-0.115,-0.115
919,-0.095,-0.105
920,-0.085,-0.105
921,-0.105,-0.095
922,-0.105,-0.115
923,-0.105,-0.105
924,-0.075,-0.065
925,-0.005,-0.015
926,-0.015,-0.025
927,0.015,0.005
928,0.095,0.075
929,0.105,-0.005
930,0.075,-0.095
931,0.055,-0.095
932,-0.005,-0.115
933,-0.065,-0.135
934,-0.105,-0.155
935,-0.085,-0.145
936,-0.105,-0.155
937,-0.085,-0.155
938,-0.065,-0.125
939,-0.055,0.085
940,0.005,-0.075
941,0.535,-0.335
942,1.235,-0.545
943,1.195,-0.865
944,-0.035,-0.895
945,-0.555,-0.405
946,-0.415,-0.115
947,-0.145,-0.115
948,-0.065,-0.105
949,-0.095,-0.115
950,-0.095,-0.115
951,-0.065,-0.085
952,-0.065,-0.085
953,-0.065,-0.075
954,-0.065,-0.085
955,-0.105,-0.065
956,-0.075,-0.065
957,-0.065,-0.065
958,-0.055,-0.065
959,-0.025,-0.055
960,-0.055,-0.065
961,-0.045,-0.055
962,-0.005,-0.055
963,-0.005,-0.045
964,0.005,-0.045
965,0.015,-0.055
966,0.035,-0.035
967,0.065,-0.045
968,0.055,-0.035
969,0.095,-0.025
970,0.105,-0.025
971,0.115,-0.005
972,0.155,-0.015
973,0.165,-0.025
974,0.205,-0.015
975,0.225,-0.015
976,0.235,-0.015
977,0.265,-0.015
978,0.255,-0.005
979,0.225,-0.015
980,0.225,-0.015
981,0.195,0.005
982,0.135,-0.025
983,0.095,-0.015
984,0.035,-0.025
985,-0.045,-0.035
986,-0.085,-0.055
987,-0.145,-0.075
988,-0.135,-0.065
989,-0.135,-0.075
990,-0.145,-0.085
991,-0.125,-0.065
992,-0.115,-0.065
993,-0.105,-0.065
994,-0.125,-0.095
995,-0.135,-0.055
996,-0.105,-0.065
997,-0.085,-0.065
998,-0.095,-0.085
999,-0.065,-0.085
1000,-0.065,-0.065
1001,-0.065,-0.065
1002,-0.085,-0.085
1003,-0.055,-0.085
1004,-0.055,-0.065
1005,-0.055,-0.075
1006,-0.065,-0.095
1007,-0.045,-0.085
1008,-0.065,-0.085
1009,-0.075,-0.095
1010,-0.065,-0.095
1011,-0.085,-0.095
1012,-0.085,-0.095
1013,-0.095,-0.095
1014,-0.105,-0.105
1015,-0.065,-0.085
1016,-0.075,-0.085
1017,-0.095,-0.075
1018,-0.095,-0.085
1019,-0.105,-0.075
1020,-0.115,-0.085
1021,-0.095,-0.075
1022,-0.095,-0.065
1023,-0.085,-0.085
1024,-0.105,-0.065
1025,-0.115,-0.075
1026,-0.105,-0.055
1027,-0.115,-0.075
1028,-0.115,-0.065
1029,-0.125,-0.065
1030,-0.105,-0.065
1031,-0.095,-0.065
1032,-0.105,-0.035
1033,-0.105,-0.035
1034,-0.095,-0.045
1035,-0.105,-0.025
1036,-0.095,-0.015
1037,-0.105,-0.015
1038,-0.115,-0.025
1039,-0.065,-0.005
1040,-0.095,-0.005
1041,-0.095,0.005
1042,-0.095,-0.005
1043,-0.095,0.005
1044,-0.075,0.015
1045,-0.085,0.005
1046,-0.095,-0.025
1047,-0.085,0.025
1048,-0.025,0.055
1049,0.015,0.085
1050,0.015,0.085
1051,0.045,0.115
1052,0.105,0.125
1053,0.085,0.045
1054,0.095,0.015
1055,0.025,-0.005
1056,-0.015,-0.025
1057,-0.065,-0.035
1058,-0.095,-0.055
1059,-0.125,-0.055
1060,-0.075,-0.065
1061,-0.095,-0.065
1062,-0.065,0.005
1063,-0.025,0.125
1064,0.125,-0.085
1065,0.855,-0.345
1066,1.625,-0.695
1067,0.805,-0.975
1068,-0.395,-0.685
1069,-0.545,-0.185
1070,-0.285,-0.085
1071,-0.065,-0.045
1072,-0.045,-0.025
1073,-0.095,-0.035
1074,-0.085,-0.045
1075,-0.115,-0.025
1076,-0.105,-0.005
1077,-0.055,-0.005
1078,-0.055,-0.005
1079,-0.055,0.005
1080,-0.065,0.015
1081,-0.045,0.025
1082,-0.075,0.005
1083,-0.055,0.025
1084,-0.045,0.035
1085,-0.035,0.035
1086,-0.005,0.035
1087,0.005,0.045
1088,0.015,0.055
1089,0.005,0.045
1090,0.035,0.055
1091,0.055,0.045
1092,0.075,0.075
1093,0.075,0.065
1094,0.105,0.065
1095,0.145,0.085
1096,0.165,0.105
1097,0.175,0.095
1098,0.205,0.085
1099,0.225,0.085
1100,0.265,0.125
1101,0.265,0.095
1102,0.275,0.095
1103,0.265,0.085
1104,0.265,0.095
1105,0.205,0.095
1106,0.175,0.055
1107,0.135,0.065
1108,0.035,0.045
1109,-0.015,0.035
1110,-0.065,0.005
1111,-0.085,-0.005
1112,-0.115,-0.015
1113,-0.145,-0.015
1114,-0.155,-0.025
1115,-0.135,-0.045
1116,-0.145,-0.025
1117,-0.135,-0.015
1118,-0.135,-0.035
1119,-0.135,-0.025
1120,-0.115,-0.025
1121,-0.115,-0.015
1122,-0.125,-0.035
1123,-0.125,-0.025
1124,-0.115,-0.015
1125,-0.095,-0.025
1126,-0.085,-0.025
1127,-0.085,-0.025
1128,-0.105,-0.015
1129,-0.125,-0.015
1130,-0.115,-0.045
1131,-0.115,-0.035
1132,-0.135,-0.025
1133,-0.135,-0.045
1134,-0.135,-0.055
1135,-0.125,-0.045
1136,-0.135,-0.035
1137,-0.165,-0.045
1138,-0.125,-0.045
1139,-0.155,-0.045
1140,-0.155,-0.035
1141,-0.145,-0.055
1142,-0.145,-0.055
1143,-0.125,-0.055
1144,-0.145,-0.055
1145,-0.135,-0.045
1146,-0.145,-0.055
1147,-0.175,-0.055
1148,-0.155,-0.045
1149,-0.135,-0.055
1150,-0.145,-0.055
1151,-0.135,-0.055
1152,-0.135,-0.045
1153,-0.145,-0.055
1154,-0.145,-0.065
1155,-0.165,-0.065
1156,-0.155,-0.065
1157,-0.155,-0.055
1158,-0.145,-0.065
1159,-0.125,-0.055
1160,-0.135,-0.055
1161,-0.145,-0.055
1162,-0.125,-0.055
1163,-0.135,-0.065
1164,-0.165,-0.065
1165,-0.135,-0.045
1166,-0.115,-0.055
1167,-0.105,-0.055
1168,-0.105,-0.055
1169,-0.145,-0.055
1170,-0.115,-0.065
1171,-0.155,-0.055
1172,-0.115,-0.045
1173,-0.095,-0.015
1174,-0.035,0.015
1175,-0.045,0.025
1176,-0.015,0.065
1177,0.045,0.115
1178,0.095,0.065
1179,0.075,-0.025
1180,0.055,-0.035
1181,-0.005,-0.075
1182,-0.065,-0.085
1183,-0.095,-0.095
1184,-0.135,-0.085
1185,-0.125,-0.095
1186,-0.105,-0.105
1187,-0.135,-0.105
1188,-0.095,0.005
1189,-0.065,0.145
1190,0.045,-0.145
1191,0.775,-0.365
