'sample interval','ECG1','ECG2'
139,0.195,0.155
140,0.185,0.145
141,0.185,0.145
142,0.185,0.135
143,0.175,0.135
144,0.165,0.125
145,0.165,0.125
146,0.145,0.115
147,0.155,0.115
148,-0.665,-0.555
149,-0.655,-0.605
150,-0.635,-0.595
151,-0.625,-0.585
152,-0.615,-0.575
153,-0.615,-0.575
154,-0.605,-0.565
155,-0.595,-0.555
156,-0.595,-0.555
157,-0.585,-0.545
158,-0.575,-0.535
159,-0.565,-0.535
160,-0.565,-0.515
161,-0.555,-0.515
162,-0.545,-0.515
163,-0.535,-0.505
164,-0.535,-0.495
165,-0.515,-0.485
166,-0.515,-0.485
167,-0.505,-0.475
168,-0.505,-0.465
169,-0.485,-0.465
170,-0.485,-0.465
171,-0.475,-0.455
172,-0.475,-0.445
173,-0.465,-0.435
174,-0.455,-0.435
175,-0.445,-0.425
176,-0.445,-0.415
177,-0.435,-0.405
178,-0.425,-0.415
179,-0.415,-0.405
180,-0.415,-0.395
181,-0.405,-0.385
182,-0.405,-0.385
183,-0.395,-0.375
184,-0.385,-0.375
185,-0.385,-0.365
186,-0.375,-0.365
187,-0.375,-0.355
188,-0.365,-0.345
189,-0.355,-0.345
190,-0.355,-0.345
191,-0.345,-0.335
192,-0.345,-0.325
193,-0.335,-0.325
194,-0.335,-0.325
195,-0.325,-0.315
196,-0.315,-0.305
197,-0.315,-0.305
198,-0.305,-0.305
199,-0.295,-0.295
200,-0.295,-0.285
201,-0.285,-0.285
202,-0.285,-0.285
203,-0.275,-0.275
204,-0.265,-0.265
205,-0.265,-0.265
206,-0.265,-0.265
207,-0.255,-0.255
208,-0.245,-0.245
209,-0.245,-0.235
210,-0.235,-0.235
211,-0.215,-0.225
212,0.475,0.345
213,0.575,0.505
214,0.555,0.475
215,0.545,0.475
216,0.545,0.465
217,0.535,0.465
218,0.525,0.455
219,0.515,0.445
220,0.515,0.445
221,0.505,0.435
222,0.495,0.425
223,0.495,0.415
224,0.485,0.415
225,0.475,0.405
226,0.465,0.385
227,0.465,0.385
228,0.455,0.385
229,0.445,0.375
230,0.435,0.365
231,0.435,0.355
232,0.425,0.355
233,0.415,0.345
234,0.415,0.335
235,0.405,0.335
236,0.395,0.325
237,0.385,0.315
238,0.385,0.315
239,0.375,0.305
240,0.365,0.305
241,0.365,0.305
242,0.355,0.295
243,0.345,0.285
244,0.345,0.285
245,0.335,0.275
246,0.335,0.265
247,0.325,0.265
248,0.325,0.265
249,0.315,0.265
250,0.315,0.255
251,0.305,0.245
252,0.295,0.245
253,0.295,0.235
254,0.285,0.225
255,0.285,0.225
256,0.275,0.225
257,0.275,0.215
258,0.265,0.215
259,0.265,0.205
260,0.255,0.205
261,0.255,0.205
262,0.245,0.195
263,0.235,0.185
264,0.235,0.185
265,0.225,0.185
266,0.225,0.175
267,0.215,0.175
268,0.215,0.165
269,0.205,0.165
270,0.205,0.155
271,0.195,0.155
272,0.195,0.145
273,0.185,0.145
274,0.165,0.135
275,0.155,0.115
276,-0.435,-0.335
277,-0.645,-0.605
278,-0.615,-0.585
279,-0.605,-0.575
280,-0.605,-0.565
281,-0.595,-0.565
282,-0.595,-0.565
283,-0.585,-0.555
284,-0.575,-0.545
285,-0.565,-0.535
286,-0.555,-0.535
287,-0.545,-0.525
288,-0.535,-0.515
289,-0.535,-0.515
290,-0.525,-0.505
291,-0.505,-0.495
292,-0.505,-0.485
293,-0.495,-0.485
294,-0.485,-0.475
295,-0.475,-0.475
296,-0.475,-0.465
297,-0.465,-0.455
298,-0.465,-0.455
299,-0.455,-0.445
300,-0.445,-0.435
301,-0.435,-0.425
302,-0.425,-0.425
303,-0.425,-0.425
304,-0.415,-0.415
305,-0.405,-0.405
306,-0.405,-0.405
307,-0.395,-0.405
308,-0.385,-0.395
309,-0.385,-0.385
310,-0.375,-0.385
311,-0.375,-0.375
312,-0.365,-0.365
313,-0.355,-0.365
314,-0.355,-0.365
315,-0.345,-0.355
316,-0.335,-0.345
317,-0.335,-0.345
318,-0.335,-0.335
319,-0.325,-0.335
320,-0.315,-0.325
321,-0.315,-0.325
322,-0.305,-0.325
323,-0.295,-0.315
324,-0.295,-0.305
325,-0.285,-0.305
326,-0.285,-0.305
327,-0.275,-0.295
328,-0.265,-0.285
329,-0.265,-0.285
330,-0.265,-0.285
331,-0.255,-0.275
332,-0.255,-0.275
333,-0.245,-0.265
334,-0.235,-0.265
335,-0.225,-0.255
336,-0.225,-0.245
337,-0.215,-0.245
338,-0.195,-0.235
339,-0.215,-0.255
340,0.615,0.465
341,0.605,0.495
342,0.585,0.475
343,0.575,0.465
344,0.565,0.465
345,0.565,0.455
346,0.555,0.455
347,0.545,0.445
348,0.535,0.435
349,0.535,0.435
350,0.525,0.425
351,0.515,0.415
352,0.515,0.405
353,0.505,0.395
354,0.495,0.385
355,0.485,0.385
356,0.485,0.375
357,0.475,0.375
358,0.465,0.365
359,0.455,0.355
360,0.445,0.355
361,0.445,0.345
362,0.435,0.335
363,0.425,0.325
364,0.415,0.325
365,0.415,0.315
366,0.405,0.305
367,0.395,0.295
368,0.385,0.295
369,0.385,0.295
370,0.375,0.285
371,0.365,0.275
372,0.365,0.275
373,0.355,0.265
374,0.345,0.255
375,0.345,0.255
376,0.335,0.255
377,0.335,0.245
378,0.325,0.235
379,0.325,0.225
380,0.315,0.225
381,0.315,0.225
382,0.305,0.215
383,0.295,0.215
384,0.295,0.205
385,0.295,0.195
386,0.285,0.185
387,0.275,0.185
388,0.275,0.185
389,0.265,0.175
390,0.265,0.165
391,0.255,0.165
392,0.255,0.165
393,0.245,0.165
394,0.245,0.155
395,0.235,0.145
396,0.225,0.145
397,0.225,0.145
398,0.225,0.125
399,0.215,0.125
400,0.215,0.125
401,0.205,0.115
402,0.195,0.105
403,0.175,0.095
404,-0.475,-0.495
405,-0.585,-0.625
406,-0.565,-0.615
407,-0.555,-0.605
408,-0.555,-0.595
409,-0.545,-0.595
410,-0.545,-0.585
411,-0.535,-0.585
412,-0.525,-0.575
413,-0.515,-0.565
414,-0.515,-0.555
415,-0.505,-0.545
416,-0.505,-0.545
417,-0.495,-0.535
418,-0.485,-0.535
419,-0.485,-0.515
420,-0.475,-0.515
421,-0.465,-0.505
422,-0.455,-0.505
423,-0.445,-0.495
424,-0.445,-0.485
425,-0.435,-0.485
426,-0.435,-0.475
427,-0.415,-0.465
428,-0.415,-0.465
429,-0.405,-0.455
430,-0.395,-0.455
431,-0.395,-0.445
432,-0.385,-0.435
433,-0.385,-0.425
434,-0.375,-0.425
435,-0.365,-0.415
436,-0.365,-0.415
437,-0.355,-0.405
438,-0.355,-0.405
439,-0.345,-0.395
440,-0.335,-0.385
441,-0.335,-0.385
442,-0.335,-0.385
443,-0.325,-0.375
444,-0.325,-0.365
445,-0.325,-0.365
446,-0.315,-0.355
447,-0.305,-0.355
448,-0.305,-0.345
449,-0.295,-0.345
450,-0.295,-0.345
451,-0.295,-0.335
452,-0.285,-0.325
453,-0.275,-0.325
454,-0.275,-0.315
455,-0.275,-0.315
456,-0.275,-0.305
457,-0.265,-0.305
458,-0.255,-0.305
459,-0.245,-0.295
460,-0.245,-0.285
461,-0.245,-0.275
462,-0.235,-0.285
463,-0.225,-0.275
464,-0.215,-0.265
465,-0.215,-0.255
466,-0.205,-0.255
467,-0.195,-0.235
468,0.415,0.255
469,0.615,0.495
470,0.585,0.465
471,0.565,0.465
472,0.565,0.455
473,0.555,0.455
474,0.545,0.445
475,0.545,0.435
476,0.535,0.425
477,0.525,0.425
478,0.515,0.415
479,0.515,0.405
480,0.505,0.395
481,0.495,0.395
482,0.485,0.385
483,0.485,0.375
484,0.475,0.375
485,0.465,0.375
486,0.455,0.355
487,0.455,0.355
488,0.445,0.355
489,0.435,0.345
490,0.425,0.335
491,0.425,0.335
492,0.415,0.325
493,0.405,0.325
494,0.395,0.305
495,0.395,0.305
496,0.395,0.295
497,0.385,0.295
498,0.375,0.285
499,0.365,0.285
500,0.365,0.275
501,0.355,0.275
502,0.345,0.265
503,0.345,0.255
504,0.345,0.255
505,0.335,0.245
506,0.315,0.235
507,0.315,0.235
508,0.315,0.235
509,0.305,0.235
510,0.295,0.225
511,0.295,0.215
512,0.295,0.215
513,0.285,0.205
514,0.275,0.195
515,0.275,0.195
516,0.265,0.195
517,0.265,0.185
518,0.255,0.185
519,0.255,0.175
520,0.245,0.175
521,0.235,0.175
522,0.235,0.165
523,0.225,0.165
524,0.225,0.155
525,0.215,0.155
526,0.215,0.145
527,0.205,0.145
528,0.195,0.135
529,0.185,0.135
530,0.175,0.115
531,0.215,0.165
532,-0.645,-0.565
533,-0.625,-0.585
534,-0.605,-0.575
535,-0.595,-0.565
536,-0.585,-0.565
537,-0.585,-0.555
538,-0.575,-0.555
539,-0.565,-0.545
540,-0.565,-0.535
541,-0.545,-0.535
542,-0.545,-0.535
543,-0.535,-0.525
544,-0.525,-0.515
545,-0.515,-0.505
546,-0.515,-0.505
547,-0.505,-0.495
548,-0.495,-0.485
549,-0.495,-0.485
550,-0.475,-0.475
551,-0.475,-0.465
552,-0.465,-0.465
553,-0.455,-0.455
554,-0.455,-0.455
555,-0.445,-0.445
556,-0.435,-0.435
557,-0.425,-0.425
558,-0.415,-0.425
559,-0.415,-0.415
560,-0.405,-0.405
561,-0.405,-0.405
562,-0.405,-0.405
563,-0.385,-0.395
564,-0.385,-0.385
565,-0.385,-0.385
566,-0.375,-0.375
567,-0.365,-0.365
568,-0.355,-0.365
569,-0.355,-0.355
570,-0.345,-0.355
571,-0.345,-0.345
572,-0.335,-0.335
573,-0.335,-0.335
574,-0.325,-0.325
575,-0.315,-0.325
576,-0.305,-0.315
577,-0.305,-0.315
578,-0.295,-0.315
579,-0.285,-0.305
580,-0.275,-0.295
581,-0.275,-0.295
582,-0.265,-0.285
583,-0.265,-0.285
584,-0.255,-0.275
585,-0.255,-0.275
586,-0.245,-0.265
587,-0.245,-0.265
588,-0.235,-0.255
589,-0.235,-0.255
590,-0.225,-0.255
591,-0.225,-0.245
592,-0.215,-0.235
593,-0.215,-0.225
594,-0.205,-0.225
595,-0.185,-0.215
596,0.445,0.335
597,0.605,0.505
598,0.575,0.485
599,0.575,0.475
600,0.565,0.475
601,0.565,0.465
602,0.555,0.455
603,0.545,0.455
604,0.535,0.445
605,0.525,0.435
606,0.525,0.435
607,0.515,0.425
608,0.495,0.425
609,0.495,0.415
610,0.485,0.405
611,0.475,0.395
612,0.465,0.385
613,0.465,0.385
614,0.455,0.375
615,0.445,0.375
616,0.435,0.375
617,0.425,0.355
618,0.415,0.355
619,0.415,0.345
620,0.405,0.345
621,0.395,0.335
622,0.385,0.325
623,0.385,0.315
624,0.375,0.315
625,0.375,0.315
626,0.355,0.305
627,0.355,0.295
628,0.345,0.285
629,0.345,0.285
630,0.335,0.275
631,0.335,0.275
632,0.325,0.265
633,0.315,0.265
634,0.315,0.255
635,0.305,0.255
636,0.295,0.245
637,0.295,0.235
638,0.285,0.235
639,0.285,0.225
640,0.275,0.225
641,0.275,0.225
642,0.265,0.215
643,0.265,0.215
644,0.255,0.205
645,0.255,0.205
646,0.245,0.195
647,0.245,0.195
648,0.235,0.195
649,0.235,0.185
650,0.225,0.175
651,0.225,0.175
652,0.215,0.175
653,0.215,0.165
654,0.205,0.155
655,0.205,0.155
656,0.195,0.155
657,0.185,0.145
658,0.185,0.135
659,0.165,0.125
660,-0.315,-0.245
661,-0.645,-0.595
662,-0.625,-0.575
663,-0.605,-0.565
664,-0.595,-0.565
665,-0.595,-0.555
666,-0.595,-0.555
667,-0.585,-0.545
668,-0.575,-0.535
669,-0.575,-0.525
670,-0.565,-0.525
671,-0.555,-0.515
672,-0.545,-0.505
673,-0.545,-0.495
674,-0.535,-0.495
675,-0.525,-0.485
676,-0.515,-0.475
677,-0.515,-0.475
678,-0.505,-0.465
679,-0.495,-0.455
680,-0.485,-0.455
681,-0.485,-0.445
682,-0.475,-0.445
683,-0.465,-0.435
684,-0.465,-0.425
685,-0.455,-0.415
686,-0.445,-0.425
687,-0.435,-0.415
688,-0.425,-0.405
689,-0.425,-0.395
690,-0.425,-0.395
691,-0.415,-0.385
692,-0.405,-0.375
693,-0.405,-0.375
694,-0.395,-0.375
695,-0.385,-0.365
696,-0.375,-0.355
697,-0.375,-0.345
698,-0.365,-0.345
699,-0.365,-0.345
700,-0.355,-0.335
701,-0.345,-0.325
702,-0.345,-0.325
703,-0.335,-0.325
704,-0.325,-0.315
705,-0.325,-0.305
706,-0.325,-0.305
707,-0.315,-0.305
708,-0.305,-0.295
709,-0.305,-0.295
710,-0.305,-0.285
711,-0.295,-0.285
712,-0.295,-0.275
713,-0.285,-0.275
714,-0.285,-0.275
715,-0.285,-0.265
716,-0.275,-0.255
717,-0.265,-0.255
718,-0.265,-0.255
719,-0.255,-0.245
720,-0.255,-0.245
721,-0.245,-0.235
722,-0.235,-0.225
723,-0.225,-0.215
724,-0.045,-0.065
725,0.585,0.525
726,0.555,0.495
727,0.545,0.485
728,0.545,0.485
729,0.535,0.475
730,0.525,0.465
731,0.515,0.465
732,0.505,0.455
733,0.495,0.445
734,0.495,0.435
735,0.485,0.425
736,0.475,0.425
737,0.465,0.415
738,0.455,0.405
739,0.455,0.405
740,0.435,0.395
741,0.435,0.385
742,0.425,0.375
743,0.415,0.375
744,0.415,0.375
745,0.405,0.365
746,0.395,0.355
747,0.395,0.345
748,0.385,0.345
749,0.375,0.335
750,0.375,0.325
751,0.365,0.315
752,0.355,0.315
753,0.345,0.305
754,0.345,0.305
755,0.335,0.295
756,0.325,0.285
757,0.325,0.285
758,0.315,0.275
759,0.315,0.265
760,0.305,0.265
761,0.295,0.265
762,0.295,0.255
763,0.285,0.245
764,0.275,0.245
765,0.275,0.235
766,0.265,0.235
767,0.265,0.225
768,0.255,0.225
769,0.245,0.215
770,0.245,0.205
771,0.235,0.205
772,0.235,0.205
773,0.225,0.195
774,0.215,0.185
775,0.215,0.185
776,0.215,0.185
777,0.205,0.175
778,0.195,0.165
779,0.195,0.165
780,0.185,0.155
781,0.185,0.155
782,0.175,0.145
783,0.165,0.145
784,0.165,0.135
785,0.155,0.135
786,0.145,0.115
787,0.135,0.115
788,-0.615,-0.525
789,-0.665,-0.595
790,-0.635,-0.585
791,-0.635,-0.575
792,-0.625,-0.575
793,-0.625,-0.565
794,-0.615,-0.565
795,-0.605,-0.555
796,-0.605,-0.545
797,-0.595,-0.545
798,-0.585,-0.535
799,-0.575,-0.535
800,-0.565,-0.515
801,-0.565,-0.515
802,-0.555,-0.505
803,-0.545,-0.505
804,-0.535,-0.495
805,-0.525,-0.485
806,-0.515,-0.485
807,-0.515,-0.475
808,-0.505,-0.475
809,-0.495,-0.465
810,-0.495,-0.465
811,-0.495,-0.455
812,-0.475,-0.445
813,-0.475,-0.435
814,-0.465,-0.435
815,-0.465,-0.425
816,-0.455,-0.425
817,-0.445,-0.415
818,-0.445,-0.415
819,-0.435,-0.405
820,-0.435,-0.405
821,-0.425,-0.395
822,-0.425,-0.395
823,-0.415,-0.385
824,-0.405,-0.375
825,-0.405,-0.375
826,-0.395,-0.375
827,-0.385,-0.365
828,-0.385,-0.365
829,-0.375,-0.355
830,-0.375,-0.355
831,-0.365,-0.345
832,-0.365,-0.345
833,-0.355,-0.335
834,-0.345,-0.335
835,-0.345,-0.325
836,-0.335,-0.325
837,-0.335,-0.315
838,-0.325,-0.315
839,-0.325,-0.305
840,-0.315,-0.305
841,-0.305,-0.305
842,-0.305,-0.295
843,-0.295,-0.295
844,-0.295,-0.285
845,-0.285,-0.285
846,-0.285,-0.285
847,-0.275,-0.275
848,-0.275,-0.265
849,-0.265,-0.265
850,-0.255,-0.255
851,-0.235,-0.245
852,0.295,0.205
853,0.575,0.475
854,0.535,0.455
855,0.535,0.445
856,0.525,0.445
857,0.515,0.445
858,0.505,0.425
859,0.505,0.425
860,0.495,0.425
861,0.485,0.415
862,0.475,0.405
863,0.475,0.395
864,0.465,0.385
865,0.465,0.385
866,0.445,0.375
867,0.435,0.365
868,0.425,0.365
869,0.425,0.355
870,0.415,0.345
871,0.405,0.335
872,0.395,0.335
873,0.385,0.325
874,0.375,0.315
875,0.375,0.305
876,0.375,0.305
877,0.355,0.295
878,0.345,0.285
879,0.345,0.285
880,0.345,0.275
881,0.335,0.265
882,0.325,0.265
883,0.325,0.255
884,0.315,0.255
885,0.305,0.245
886,0.305,0.235
887,0.295,0.225
888,0.295,0.225
889,0.285,0.225
890,0.275,0.215
891,0.275,0.205
892,0.275,0.205
893,0.265,0.205
894,0.255,0.195
895,0.255,0.195
896,0.245,0.185
897,0.235,0.185
898,0.235,0.165
899,0.225,0.165
900,0.225,0.165
901,0.215,0.165
902,0.215,0.145
903,0.205,0.145
904,0.205,0.145
905,0.205,0.145
906,0.195,0.135
907,0.185,0.125
908,0.185,0.125
909,0.175,0.125
910,0.165,0.115
911,0.165,0.115
912,0.155,0.095
913,0.155,0.095
914,0.135,0.085
915,0.115,0.075
916,-0.535,-0.495
917,-0.675,-0.645
918,-0.645,-0.625
919,-0.635,-0.615
920,-0.635,-0.615
921,-0.625,-0.605
922,-0.615,-0.605
923,-0.605,-0.595
924,-0.605,-0.585
925,-0.595,-0.575
926,-0.585,-0.575
927,-0.575,-0.565
928,-0.575,-0.555
929,-0.565,-0.545
930,-0.555,-0.545
931,-0.545,-0.535
932,-0.535,-0.525
933,-0.535,-0.525
934,-0.525,-0.515
935,-0.515,-0.515
936,-0.515,-0.505
937,-0.505,-0.495
938,-0.495,-0.495
939,-0.485,-0.485
940,-0.485,-0.475
941,-0.475,-0.465
942,-0.475,-0.465
943,-0.465,-0.465
944,-0.455,-0.455
945,-0.445,-0.445
946,-0.445,-0.445
947,-0.435,-0.435
948,-0.425,-0.435
949,-0.425,-0.425
950,-0.415,-0.425
951,-0.405,-0.415
952,-0.395,-0.405
953,-0.405,-0.395
954,-0.385,-0.395
955,-0.385,-0.395
956,-0.375,-0.385
957,-0.375,-0.385
958,-0.365,-0.385
959,-0.355,-0.375
960,-0.355,-0.365
961,-0.355,-0.365
962,-0.345,-0.355
963,-0.345,-0.355
964,-0.335,-0.345
965,-0.325,-0.345
966,-0.325,-0.345
967,-0.315,-0.335
968,-0.315,-0.325
969,-0.315,-0.325
970,-0.305,-0.315
971,-0.295,-0.315
972,-0.295,-0.305
973,-0.295,-0.305
974,-0.295,-0.295
975,-0.275,-0.295
976,-0.275,-0.285
977,-0.275,-0.275
978,-0.265,-0.275
979,-0.245,-0.255
980,-0.105,-0.135
981,0.575,0.475
982,0.535,0.445
983,0.525,0.435
984,0.515,0.435
985,0.515,0.435
986,0.505,0.425
987,0.505,0.415
988,0.495,0.405
989,0.485,0.405
990,0.475,0.395
991,0.465,0.385
992,0.465,0.375
993,0.455,0.375
994,0.445,0.365
995,0.435,0.365
996,0.435,0.355
997,0.425,0.355
998,0.415,0.335
999,0.405,0.335
1000,0.405,0.325
1001,0.395,0.325
1002,0.385,0.315
1003,0.375,0.305
1004,0.375,0.305
1005,0.365,0.295
1006,0.355,0.285
1007,0.355,0.285
1008,0.345,0.275
1009,0.335,0.275
1010,0.335,0.265
1011,0.325,0.255
1012,0.315,0.255
1013,0.315,0.245
1014,0.305,0.245
1015,0.295,0.235
1016,0.285,0.235
1017,0.285,0.225
1018,0.275,0.225
1019,0.275,0.215
1020,0.265,0.215
1021,0.255,0.205
1022,0.255,0.195
1023,0.245,0.195
1024,0.245,0.195
1025,0.235,0.185
1026,0.225,0.175
1027,0.225,0.175
1028,0.215,0.175
1029,0.215,0.165
1030,0.215,0.165
1031,0.205,0.155
1032,0.195,0.155
1033,0.195,0.145
1034,0.185,0.145
1035,0.185,0.135
1036,0.175,0.135
1037,0.175,0.125
1038,0.165,0.125
1039,0.165,0.115
1040,0.155,0.115
1041,0.145,0.115
1042,0.135,0.095
1043,0.125,0.095
1044,-0.605,-0.575
1045,-0.645,-0.625
1046,-0.635,-0.615
1047,-0.625,-0.605
1048,-0.625,-0.605
1049,-0.615,-0.595
1050,-0.615,-0.595
1051,-0.605,-0.585
1052,-0.595,-0.575
1053,-0.585,-0.565
1054,-0.585,-0.565
1055,-0.575,-0.545
1056,-0.565,-0.545
1057,-0.555,-0.535
1058,-0.545,-0.535
1059,-0.535,-0.525
1060,-0.535,-0.515
1061,-0.525,-0.505
1062,-0.515,-0.505
1063,-0.515,-0.495
1064,-0.505,-0.485
1065,-0.505,-0.475
1066,-0.495,-0.475
1067,-0.485,-0.465
1068,-0.475,-0.465
1069,-0.465,-0.455
1070,-0.465,-0.445
1071,-0.465,-0.435
1072,-0.455,-0.435
1073,-0.445,-0.425
1074,-0.445,-0.425
1075,-0.435,-0.415
1076,-0.435,-0.405
1077,-0.425,-0.405
1078,-0.415,-0.405
1079,-0.405,-0.395
1080,-0.405,-0.385
1081,-0.395,-0.375
1082,-0.395,-0.375
1083,-0.385,-0.375
1084,-0.375,-0.365
1085,-0.365,-0.355
1086,-0.365,-0.355
1087,-0.355,-0.355
1088,-0.345,-0.345
1089,-0.345,-0.335
1090,-0.345,-0.335
1091,-0.325,-0.325
1092,-0.325,-0.325
1093,-0.325,-0.315
1094,-0.315,-0.315
1095,-0.305,-0.305
1096,-0.305,-0.305
1097,-0.295,-0.295
1098,-0.295,-0.295
1099,-0.285,-0.285
1100,-0.285,-0.275
1101,-0.275,-0.275
1102,-0.275,-0.275
1103,-0.265,-0.265
1104,-0.265,-0.255
1105,-0.255,-0.255
1106,-0.245,-0.245
1107,-0.215,-0.235
1108,0.485,0.385
1109,0.575,0.495
1110,0.545,0.475
1111,0.535,0.465
1112,0.525,0.465
1113,0.525,0.455
1114,0.515,0.445
1115,0.505,0.445
1116,0.505,0.435
1117,0.495,0.425
1118,0.485,0.415
1119,0.475,0.415
1120,0.475,0.405
1121,0.455,0.395
1122,0.455,0.385
1123,0.445,0.375
1124,0.435,0.375
1125,0.435,0.375
1126,0.425,0.355
1127,0.415,0.355
1128,0.405,0.355
1129,0.395,0.345
1130,0.395,0.335
1131,0.395,0.325
1132,0.375,0.325
1133,0.375,0.315
1134,0.355,0.305
1135,0.355,0.305
1136,0.345,0.295
1137,0.345,0.295
1138,0.335,0.285
1139,0.335,0.275
1140,0.325,0.275
1141,0.325,0.265
1142,0.315,0.255
1143,0.305,0.255
1144,0.305,0.255
1145,0.305,0.245
1146,0.295,0.245
1147,0.295,0.235
1148,0.285,0.235
1149,0.285,0.225
1150,0.275,0.215
1151,0.275,0.215
1152,0.265,0.215
1153,0.255,0.205
1154,0.255,0.195
1155,0.245,0.195
1156,0.245,0.195
1157,0.235,0.185
1158,0.235,0.185
1159,0.225,0.175
1160,0.225,0.175
1161,0.215,0.175
1162,0.215,0.165
1163,0.215,0.165
1164,0.215,0.155
1165,0.205,0.155
1166,0.195,0.145
1167,0.195,0.145
1168,0.185,0.135
1169,0.175,0.135
1170,0.165,0.125
1171,0.155,0.115
1172,0.005,-0.005
1173,-0.655,-0.615
1174,-0.625,-0.595
1175,-0.615,-0.585
1176,-0.605,-0.575
1177,-0.595,-0.575
1178,-0.595,-0.565
1179,-0.585,-0.555
1180,-0.575,-0.555
1181,-0.575,-0.545
1182,-0.565,-0.545
1183,-0.555,-0.535
1184,-0.545,-0.525
1185,-0.535,-0.515
1186,-0.535,-0.515
1187,-0.525,-0.505
1188,-0.515,-0.495
1189,-0.505,-0.485
1190,-0.495,-0.485
1191,-0.495,-0.475
1192,-0.485,-0.465
1193,-0.485,-0.465
1194,-0.475,-0.455
1195,-0.455,-0.455
1196,-0.445,-0.445
1197,-0.445,-0.435
1198,-0.445,-0.435
1199,-0.425,-0.425
1200,-0.425,-0.415
1201,-0.415,-0.415
1202,-0.415,-0.405
1203,-0.405,-0.395
1204,-0.395,-0.395
1205,-0.385,-0.385
1206,-0.375,-0.375
1207,-0.375,-0.375
1208,-0.365,-0.365
1209,-0.365,-0.365
1210,-0.365,-0.365
1211,-0.355,-0.355
1212,-0.345,-0.345
1213,-0.345,-0.345
1214,-0.335,-0.345
1215,-0.325,-0.335
1216,-0.315,-0.325
1217,-0.315,-0.325
1218,-0.315,-0.325
1219,-0.305,-0.315
1220,-0.295,-0.305
1221,-0.295,-0.305
1222,-0.285,-0.305
1223,-0.275,-0.295
1224,-0.275,-0.295
1225,-0.265,-0.285
1226,-0.265,-0.285
1227,-0.255,-0.275
1228,-0.255,-0.265
1229,-0.245,-0.265
1230,-0.235,-0.265
1231,-0.225,-0.255
1232,-0.225,-0.255
1233,-0.215,-0.245
1234,-0.205,-0.235
1235,-0.185,-0.225
1236,0.445,0.375
1237,0.585,0.495
1238,0.565,0.475
1239,0.565,0.475
1240,0.555,0.465
1241,0.545,0.455
