'sample interval','ECG1','ECG2'
96,-0.085,0.005
97,-0.085,0.025
98,-0.055,0.025
99,-0.045,0.025
100,-0.015,0.025
101,0.015,0.045
102,0.035,0.055
103,0.045,0.045
104,0.085,0.045
105,0.105,0.055
106,0.135,0.075
107,0.145,0.075
108,0.155,0.095
109,0.165,0.105
110,0.145,0.115
111,0.105,0.095
112,0.085,0.075
113,0.035,0.055
114,0.005,0.025
115,-0.035,-0.005
116,-0.065,-0.015
117,-0.065,-0.025
118,-0.085,-0.045
119,-0.095,-0.055
120,-0.095,-0.055
121,-0.095,-0.055
122,-0.105,-0.045
123,-0.105,-0.055
124,-0.085,-0.055
125,-0.085,-0.045
126,-0.095,-0.035
127,-0.095,-0.045
128,-0.085,-0.045
129,-0.085,-0.035
130,-0.085,-0.035
131,-0.095,-0.055
132,-0.085,-0.055
133,-0.085,-0.045
134,-0.095,-0.065
135,-0.105,-0.075
136,-0.125,-0.085
137,-0.115,-0.085
138,-0.125,-0.075
139,-0.135,-0.095
140,-0.125,-0.095
141,-0.115,-0.095
142,-0.135,-0.095
143,-0.145,-0.115
144,-0.125,-0.125
145,-0.065,-0.075
146,0.005,-0.005
147,0.005,-0.035
148,-0.035,-0.065
149,-0.055,-0.085
150,-0.085,-0.095
151,-0.135,-0.105
152,-0.145,-0.115
153,-0.165,-0.125
154,-0.165,-0.115
155,-0.165,-0.125
156,-0.175,-0.135
157,-0.155,-0.135
158,-0.165,-0.135
159,-0.175,-0.135
160,-0.155,-0.145
161,-0.165,-0.125
162,-0.155,-0.125
163,-0.145,-0.125
164,-0.155,-0.105
165,-0.395,-0.025
166,-0.255,0.075
167,0.355,0.255
168,1.455,-0.385
169,1.535,-0.575
170,0.085,-0.895
171,-0.575,-0.895
172,-0.455,-0.395
173,-0.225,-0.115
174,-0.125,-0.015
175,-0.155,-0.055
176,-0.185,-0.055
177,-0.175,-0.055
178,-0.175,-0.065
179,-0.175,-0.065
180,-0.155,-0.045
181,-0.165,-0.035
182,-0.155,-0.045
183,-0.155,-0.055
184,-0.145,-0.045
185,-0.125,-0.025
186,-0.125,-0.035
187,-0.115,-0.035
188,-0.095,-0.015
189,-0.085,-0.005
190,-0.065,-0.005
191,-0.055,-0.005
192,-0.055,0.005
193,-0.025,0.015
194,-0.005,0.025
195,0.015,0.015
196,0.045,0.025
197,0.065,0.045
198,0.075,0.045
199,0.105,0.045
200,0.135,0.055
201,0.175,0.065
202,0.195,0.075
203,0.215,0.065
204,0.235,0.095
205,0.225,0.115
206,0.195,0.115
207,0.165,0.085
208,0.115,0.065
209,0.095,0.055
210,0.045,0.015
211,0.015,-0.015
212,-0.015,-0.055
213,-0.035,-0.045
214,-0.045,-0.065
215,-0.055,-0.075
216,-0.065,-0.075
217,-0.055,-0.065
218,-0.055,-0.065
219,-0.045,-0.075
220,-0.035,-0.065
221,-0.045,-0.055
222,-0.045,-0.065
223,-0.045,-0.075
224,-0.065,-0.065
225,-0.055,-0.065
226,-0.045,-0.065
227,-0.045,-0.075
228,-0.045,-0.085
229,-0.045,-0.075
230,-0.045,-0.085
231,-0.055,-0.105
232,-0.075,-0.115
233,-0.065,-0.105
234,-0.085,-0.115
235,-0.095,-0.125
236,-0.095,-0.125
237,-0.095,-0.115
238,-0.095,-0.135
239,-0.095,-0.145
240,-0.115,-0.135
241,-0.105,-0.135
242,-0.105,-0.155
243,-0.085,-0.165
244,-0.005,-0.105
245,0.055,-0.045
246,0.035,-0.065
247,-0.025,-0.135
248,-0.075,-0.135
249,-0.085,-0.145
250,-0.105,-0.145
251,-0.135,-0.165
252,-0.145,-0.165
253,-0.125,-0.155
254,-0.125,-0.155
255,-0.145,-0.175
256,-0.145,-0.165
257,-0.155,-0.155
258,-0.155,-0.165
259,-0.145,-0.165
260,-0.145,-0.165
261,-0.125,-0.145
262,-0.125,-0.135
263,-0.115,-0.155
264,-0.245,-0.105
265,-0.425,-0.085
266,-0.035,0.275
267,0.775,-0.125
268,1.745,-0.415
269,0.975,-0.655
270,-0.335,-1.035
271,-0.535,-0.715
272,-0.355,-0.315
273,-0.155,-0.085
274,-0.125,-0.035
275,-0.145,-0.075
276,-0.165,-0.095
277,-0.145,-0.075
278,-0.155,-0.075
279,-0.155,-0.075
280,-0.135,-0.075
281,-0.145,-0.065
282,-0.135,-0.055
283,-0.135,-0.065
284,-0.125,-0.065
285,-0.105,-0.045
286,-0.095,-0.045
287,-0.095,-0.055
288,-0.085,-0.045
289,-0.045,-0.035
290,-0.035,-0.015
291,-0.025,-0.025
292,0.005,-0.015
293,0.015,-0.005
294,0.025,0.005
295,0.065,-0.005
296,0.075,0.015
297,0.105,0.025
298,0.135,0.025
299,0.165,0.035
300,0.195,0.045
301,0.205,0.065
302,0.215,0.075
303,0.225,0.075
304,0.195,0.085
305,0.185,0.085
306,0.135,0.055
307,0.085,0.035
308,0.065,0.025
309,0.035,-0.005
310,-0.015,-0.045
311,-0.015,-0.065
312,-0.055,-0.075
313,-0.045,-0.075
314,-0.065,-0.075
315,-0.055,-0.085
316,-0.045,-0.065
317,-0.055,-0.075
318,-0.055,-0.075
319,-0.045,-0.075
320,-0.055,-0.075
321,-0.055,-0.075
322,-0.045,-0.075
323,-0.065,-0.095
324,-0.055,-0.085
325,-0.045,-0.085
326,-0.055,-0.095
327,-0.055,-0.105
328,-0.075,-0.105
329,-0.065,-0.105
330,-0.075,-0.105
331,-0.085,-0.125
332,-0.085,-0.135
333,-0.085,-0.125
334,-0.105,-0.135
335,-0.095,-0.145
336,-0.105,-0.145
337,-0.105,-0.135
338,-0.115,-0.155
339,-0.105,-0.175
340,-0.065,-0.165
341,-0.005,-0.105
342,0.035,-0.055
343,0.015,-0.085
344,-0.055,-0.145
345,-0.055,-0.135
346,-0.095,-0.165
347,-0.125,-0.175
348,-0.125,-0.175
349,-0.125,-0.165
350,-0.145,-0.165
351,-0.145,-0.185
352,-0.155,-0.175
353,-0.145,-0.155
354,-0.145,-0.165
355,-0.145,-0.175
356,-0.125,-0.165
357,-0.135,-0.145
358,-0.115,-0.145
359,-0.115,-0.155
360,-0.345,-0.095
361,-0.375,-0.085
362,0.025,0.295
363,0.965,-0.005
364,1.805,-0.275
365,1.045,-0.525
366,-0.255,-0.985
367,-0.585,-0.825
368,-0.405,-0.395
369,-0.205,-0.165
370,-0.105,-0.055
371,-0.135,-0.095
372,-0.135,-0.105
373,-0.145,-0.095
374,-0.145,-0.095
375,-0.145,-0.105
376,-0.145,-0.095
377,-0.135,-0.085
378,-0.135,-0.075
379,-0.115,-0.085
380,-0.105,-0.085
381,-0.085,-0.065
382,-0.095,-0.075
383,-0.085,-0.075
384,-0.095,-0.065
385,-0.065,-0.055
386,-0.035,-0.045
387,-0.045,-0.065
388,-0.005,-0.055
389,0.025,-0.025
390,0.035,-0.035
391,0.035,-0.045
392,0.045,-0.035
393,0.095,-0.025
394,0.135,-0.015
395,0.135,-0.025
396,0.185,-0.015
397,0.205,0.015
398,0.235,0.025
399,0.235,0.025
400,0.245,0.035
401,0.245,0.055
402,0.235,0.075
403,0.185,0.055
404,0.165,0.045
405,0.125,0.035
406,0.075,0.005
407,0.035,-0.025
408,0.025,-0.035
409,-0.025,-0.065
410,-0.045,-0.055
411,-0.035,-0.065
412,-0.055,-0.085
413,-0.055,-0.075
414,-0.055,-0.065
415,-0.055,-0.075
416,-0.035,-0.085
417,-0.055,-0.065
418,-0.035,-0.055
419,-0.045,-0.065
420,-0.035,-0.075
421,-0.025,-0.065
422,-0.025,-0.055
423,-0.045,-0.065
424,-0.035,-0.075
425,-0.055,-0.085
426,-0.035,-0.075
427,-0.045,-0.085
428,-0.055,-0.115
429,-0.035,-0.115
430,-0.035,-0.095
431,0.035,-0.045
432,0.065,-0.035
433,0.015,-0.065
434,0.005,-0.095
435,-0.025,-0.095
436,-0.085,-0.145
437,-0.095,-0.145
438,-0.115,-0.135
439,-0.135,-0.145
440,-0.125,-0.155
441,-0.145,-0.145
442,-0.135,-0.135
443,-0.135,-0.145
444,-0.145,-0.155
445,-0.125,-0.145
446,-0.135,-0.115
447,-0.135,-0.135
448,-0.125,-0.125
449,-0.095,-0.125
450,-0.185,-0.095
451,-0.435,-0.065
452,-0.265,0.065
453,0.555,0.405
454,1.665,-0.085
455,1.495,-0.375
456,0.105,-0.815
457,-0.585,-0.855
458,-0.505,-0.535
459,-0.315,-0.255
460,-0.155,-0.095
461,-0.125,-0.045
462,-0.155,-0.065
463,-0.175,-0.075
464,-0.155,-0.075
465,-0.155,-0.075
466,-0.155,-0.045
467,-0.145,-0.055
468,-0.145,-0.055
469,-0.115,-0.035
470,-0.125,-0.025
471,-0.125,-0.045
472,-0.105,-0.035
473,-0.105,-0.035
474,-0.085,-0.015
475,-0.085,-0.015
476,-0.045,-0.015
477,-0.035,-0.005
478,-0.035,-0.005
479,-0.015,-0.015
480,-0.005,0.005
481,0.045,0.015
482,0.055,0.005
483,0.065,-0.005
484,0.115,0.015
485,0.135,0.035
486,0.145,0.025
487,0.165,0.025
488,0.175,0.035
489,0.205,0.065
490,0.195,0.075
491,0.155,0.075
492,0.135,0.075
493,0.085,0.075
494,0.055,0.045
495,0.015,0.015
496,-0.045,-0.005
497,-0.055,-0.015
498,-0.065,-0.015
499,-0.085,-0.035
500,-0.075,-0.035
501,-0.075,-0.025
502,-0.085,-0.035
503,-0.085,-0.035
504,-0.095,-0.035
505,-0.085,-0.025
506,-0.075,-0.025
507,-0.075,-0.035
508,-0.065,-0.025
509,-0.065,-0.025
510,-0.065,-0.025
511,-0.065,-0.045
512,-0.085,-0.045
513,-0.075,-0.035
514,-0.075,-0.045
515,-0.085,-0.045
516,-0.085,-0.065
517,-0.095,-0.065
518,-0.075,-0.085
519,-0.055,-0.085
520,-0.015,-0.015
521,0.015,0.005
522,-0.025,-0.055
523,-0.055,-0.075
524,-0.085,-0.075
525,-0.135,-0.095
526,-0.145,-0.105
527,-0.175,-0.115
528,-0.175,-0.105
529,-0.165,-0.105
530,-0.175,-0.105
531,-0.175,-0.115
532,-0.155,-0.105
533,-0.165,-0.095
534,-0.175,-0.105
535,-0.165,-0.115
536,-0.175,-0.105
537,-0.145,-0.085
538,-0.155,-0.075
539,-0.325,-0.015
540,-0.365,-0.005
541,-0.035,0.325
542,0.715,0.135
543,1.625,-0.325
544,1.215,-0.515
545,-0.085,-0.825
546,-0.575,-0.775
547,-0.465,-0.345
548,-0.235,-0.115
549,-0.145,0.015
550,-0.175,-0.015
551,-0.185,-0.025
552,-0.205,-0.025
553,-0.185,-0.015
554,-0.185,-0.015
555,-0.175,-0.025
556,-0.155,-0.005
557,-0.165,0.005
558,-0.155,-0.005
559,-0.145,-0.005
560,-0.165,0.005
561,-0.135,0.015
562,-0.125,0.005
563,-0.115,0.005
564,-0.095,0.025
565,-0.085,0.045
566,-0.065,0.035
567,-0.045,0.045
568,-0.045,0.045
569,-0.015,0.055
570,0.005,0.065
571,0.025,0.055
572,0.075,0.075
573,0.075,0.085
574,0.105,0.085
575,0.125,0.075
576,0.135,0.095
577,0.165,0.105
578,0.175,0.115
579,0.185,0.115
580,0.165,0.125
581,0.125,0.135
582,0.085,0.105
583,0.035,0.065
584,-0.015,0.055
585,-0.035,0.025
586,-0.065,0.005
587,-0.085,-0.025
588,-0.075,-0.025
589,-0.105,-0.025
590,-0.115,-0.035
591,-0.115,-0.045
592,-0.125,-0.035
593,-0.105,-0.025
594,-0.095,-0.025
595,-0.115,-0.045
596,-0.095,-0.025
597,-0.085,-0.015
598,-0.095,-0.025
599,-0.095,-0.035
600,-0.115,-0.035
601,-0.095,-0.025
602,-0.095,-0.035
603,-0.095,-0.045
604,-0.095,-0.045
605,-0.085,-0.035
606,-0.095,-0.055
607,-0.115,-0.065
608,-0.135,-0.065
609,-0.115,-0.055
610,-0.125,-0.065
611,-0.145,-0.095
612,-0.135,-0.105
613,-0.105,-0.095
614,-0.055,-0.035
615,0.005,-0.005
616,-0.025,-0.045
617,-0.065,-0.075
618,-0.095,-0.085
619,-0.145,-0.115
620,-0.135,-0.115
621,-0.165,-0.115
622,-0.165,-0.105
623,-0.185,-0.125
624,-0.175,-0.125
625,-0.175,-0.125
626,-0.185,-0.115
627,-0.185,-0.125
628,-0.165,-0.135
629,-0.155,-0.125
630,-0.165,-0.125
631,-0.155,-0.125
632,-0.155,-0.115
633,-0.335,-0.035
634,-0.395,-0.015
635,0.065,0.345
636,1.025,-0.235
637,1.755,-0.495
638,0.595,-0.695
639,-0.505,-0.975
640,-0.545,-0.525
641,-0.315,-0.175
642,-0.155,-0.005
643,-0.155,-0.025
644,-0.175,-0.045
645,-0.175,-0.045
646,-0.185,-0.045
647,-0.165,-0.055
648,-0.175,-0.045
649,-0.165,-0.035
650,-0.165,-0.025
651,-0.165,-0.035
652,-0.145,-0.025
653,-0.135,-0.015
654,-0.135,-0.015
655,-0.125,-0.025
656,-0.115,-0.015
657,-0.095,0.015
658,-0.085,0.005
659,-0.075,0.005
660,-0.045,0.025
661,-0.025,0.035
662,-0.015,0.035
663,0.005,0.035
664,0.005,0.045
665,0.055,0.065
666,0.085,0.065
667,0.095,0.045
668,0.145,0.055
669,0.165,0.075
670,0.185,0.085
671,0.185,0.075
672,0.185,0.105
673,0.215,0.115
674,0.185,0.125
675,0.145,0.095
676,0.125,0.085
677,0.085,0.075
678,0.035,0.045
679,0.005,0.005
680,-0.015,-0.015
681,-0.065,-0.025
682,-0.075,-0.035
683,-0.075,-0.055
684,-0.075,-0.065
685,-0.065,-0.055
686,-0.085,-0.045
687,-0.085,-0.055
688,-0.075,-0.055
689,-0.095,-0.055
690,-0.075,-0.045
691,-0.075,-0.055
692,-0.075,-0.055
693,-0.065,-0.045
694,-0.065,-0.045
695,-0.065,-0.045
696,-0.075,-0.055
697,-0.095,-0.065
698,-0.075,-0.045
699,-0.085,-0.055
700,-0.075,-0.075
701,-0.075,-0.075
702,-0.085,-0.065
703,-0.095,-0.085
704,-0.105,-0.095
705,-0.135,-0.105
706,-0.115,-0.095
707,-0.115,-0.105
708,-0.125,-0.115
709,-0.105,-0.105
710,-0.125,-0.105
711,-0.125,-0.115
712,-0.115,-0.115
713,-0.145,-0.125
714,-0.125,-0.095
715,-0.115,-0.105
716,-0.125,-0.115
717,-0.125,-0.125
718,-0.115,-0.115
719,-0.125,-0.115
720,-0.125,-0.125
721,-0.145,-0.125
722,-0.125,-0.115
723,-0.135,-0.135
724,-0.095,-0.145
725,-0.035,-0.095
726,0.015,-0.035
727,-0.015,-0.075
728,-0.055,-0.105
729,-0.105,-0.115
730,-0.115,-0.115
731,-0.135,-0.135
732,-0.135,-0.145
733,-0.135,-0.135
734,-0.145,-0.135
735,-0.155,-0.155
736,-0.165,-0.145
737,-0.155,-0.135
738,-0.145,-0.135
739,-0.155,-0.145
740,-0.115,-0.145
741,-0.095,-0.115
742,-0.185,-0.095
743,-0.405,-0.055
744,-0.195,0.135
745,0.435,0.205
746,1.555,-0.385
747,1.445,-0.575
748,0.075,-0.865
749,-0.525,-0.885
750,-0.435,-0.395
751,-0.185,-0.135
752,-0.125,-0.025
753,-0.135,-0.045
754,-0.155,-0.075
755,-0.155,-0.085
756,-0.145,-0.055
757,-0.145,-0.065
758,-0.135,-0.065
759,-0.135,-0.065
760,-0.145,-0.065
761,-0.135,-0.045
762,-0.125,-0.055
763,-0.115,-0.045
764,-0.095,-0.045
765,-0.105,-0.035
766,-0.085,-0.035
767,-0.085,-0.035
768,-0.075,-0.025
769,-0.045,-0.005
770,-0.035,-0.005
771,-0.005,-0.005
772,0.015,0.005
773,0.035,0.015
774,0.055,0.025
775,0.075,0.015
776,0.085,0.025
777,0.125,0.045
778,0.165,0.045
779,0.195,0.045
780,0.235,0.055
781,0.245,0.075
782,0.255,0.095
783,0.255,0.085
784,0.235,0.085
785,0.205,0.095
786,0.175,0.085
787,0.135,0.065
788,0.105,0.035
789,0.075,0.015
790,0.015,-0.005
791,-0.015,-0.025
792,-0.015,-0.045
793,-0.055,-0.055
794,-0.045,-0.055
795,-0.065,-0.075
796,-0.055,-0.075
797,-0.045,-0.065
798,-0.045,-0.075
799,-0.045,-0.075
800,-0.055,-0.075
801,-0.055,-0.055
802,-0.055,-0.055
803,-0.055,-0.065
804,-0.045,-0.065
805,-0.035,-0.055
806,-0.055,-0.075
807,-0.055,-0.075
808,-0.075,-0.085
809,-0.065,-0.075
810,-0.055,-0.085
811,-0.065,-0.105
812,-0.055,-0.105
813,-0.075,-0.095
814,-0.085,-0.115
815,-0.105,-0.125
816,-0.115,-0.125
817,-0.105,-0.125
818,-0.105,-0.135
819,-0.105,-0.145
820,-0.105,-0.135
821,-0.105,-0.125
822,-0.105,-0.135
823,-0.115,-0.135
824,-0.135,-0.145
825,-0.115,-0.135
826,-0.105,-0.135
827,-0.115,-0.155
828,-0.095,-0.135
829,-0.105,-0.125
830,-0.115,-0.135
831,-0.105,-0.145
832,-0.115,-0.135
833,-0.115,-0.135
834,-0.105,-0.145
835,-0.105,-0.145
836,-0.105,-0.135
837,-0.095,-0.135
838,-0.115,-0.135
839,-0.105,-0.145
840,-0.115,-0.145
841,-0.105,-0.155
842,-0.065,-0.145
843,0.005,-0.095
844,0.055,-0.035
845,0.015,-0.075
846,-0.025,-0.115
847,-0.045,-0.135
848,-0.085,-0.155
849,-0.095,-0.145
850,-0.115,-0.155
851,-0.125,-0.155
852,-0.115,-0.155
853,-0.115,-0.155
854,-0.115,-0.155
855,-0.125,-0.155
856,-0.135,-0.155
857,-0.125,-0.145
858,-0.125,-0.145
859,-0.115,-0.155
860,-0.085,-0.135
861,-0.105,-0.115
862,-0.295,-0.065
863,-0.305,-0.045
864,0.065,0.305
865,0.875,-0.165
866,1.605,-0.335
867,1.005,-0.595
868,-0.105,-0.985
869,-0.485,-0.805
870,-0.375,-0.365
871,-0.225,-0.165
872,-0.135,-0.055
873,-0.135,-0.075
874,-0.145,-0.075
875,-0.155,-0.095
876,-0.145,-0.095
877,-0.135,-0.075
878,-0.135,-0.065
879,-0.145,-0.085
880,-0.135,-0.085
881,-0.125,-0.075
882,-0.125,-0.055
883,-0.115,-0.075
884,-0.115,-0.065
885,-0.105,-0.065
886,-0.095,-0.045
887,-0.085,-0.055
888,-0.055,-0.045
889,-0.055,-0.035
890,-0.035,-0.025
891,-0.025,-0.025
892,-0.015,-0.025
893,0.015,-0.015
894,0.035,-0.005
895,0.055,-0.015
896,0.085,-0.005
897,0.095,0.005
898,0.145,0.015
899,0.165,0.015
900,0.185,0.025
901,0.215,0.045
902,0.225,0.055
903,0.215,0.055
904,0.215,0.065
905,0.165,0.075
906,0.135,0.065
907,0.095,0.045
908,0.045,0.005
909,0.025,-0.005
910,-0.025,-0.025
911,-0.055,-0.065
912,-0.055,-0.075
913,-0.085,-0.075
914,-0.095,-0.085
915,-0.115,-0.095
916,-0.115,-0.095
917,-0.095,-0.075
918,-0.105,-0.085
919,-0.115,-0.095
920,-0.105,-0.085
921,-0.095,-0.085
922,-0.095,-0.065
923,-0.105,-0.095
924,-0.095,-0.085
925,-0.085,-0.085
926,-0.095,-0.085
927,-0.095,-0.095
928,-0.095,-0.095
929,-0.105,-0.105
930,-0.105,-0.115
931,-0.115,-0.115
932,-0.115,-0.125
933,-0.115,-0.115
934,-0.125,-0.125
935,-0.135,-0.145
936,-0.155,-0.145
937,-0.145,-0.135
938,-0.145,-0.145
939,-0.155,-0.155
940,-0.145,-0.155
941,-0.145,-0.145
942,-0.155,-0.145
943,-0.165,-0.175
944,-0.175,-0.175
945,-0.145,-0.145
946,-0.065,-0.085
947,-0.025,-0.075
948,-0.035,-0.105
949,-0.085,-0.125
950,-0.095,-0.125
951,-0.145,-0.155
952,-0.175,-0.155
953,-0.165,-0.155
954,-0.175,-0.145
955,-0.195,-0.175
956,-0.185,-0.165
957,-0.185,-0.155
958,-0.175,-0.165
959,-0.195,-0.155
960,-0.175,-0.155
961,-0.175,-0.145
962,-0.175,-0.145
963,-0.165,-0.145
964,-0.135,-0.135
965,-0.195,-0.105
966,-0.445,-0.075
967,-0.335,0.025
968,0.205,0.355
969,1.285,0.015
970,1.785,-0.285
971,0.675,-0.585
972,-0.395,-0.895
973,-0.595,-0.685
974,-0.445,-0.355
975,-0.265,-0.165
976,-0.175,-0.075
977,-0.185,-0.065
978,-0.185,-0.085
979,-0.195,-0.095
980,-0.185,-0.085
981,-0.205,-0.055
982,-0.175,-0.075
983,-0.175,-0.085
984,-0.155,-0.075
985,-0.155,-0.065
986,-0.155,-0.075
987,-0.165,-0.075
988,-0.135,-0.085
989,-0.125,-0.055
990,-0.135,-0.065
991,-0.135,-0.065
992,-0.105,-0.055
993,-0.085,-0.045
994,-0.065,-0.055
995,-0.045,-0.065
996,-0.005,-0.035
997,0.015,-0.035
998,0.025,-0.045
999,0.045,-0.025
1000,0.095,-0.015
1001,0.105,-0.015
1002,0.125,-0.005
1003,0.145,-0.005
1004,0.165,0.025
1005,0.155,0.045
1006,0.165,0.075
1007,0.135,0.055
1008,0.085,0.045
1009,0.025,0.035
1010,0.015,0.015
1011,-0.025,-0.025
1012,-0.075,-0.035
1013,-0.105,-0.045
1014,-0.085,-0.065
1015,-0.155,-0.085
1016,-0.165,-0.085
1017,-0.155,-0.085
1018,-0.135,-0.095
1019,-0.165,-0.095
1020,-0.175,-0.105
1021,-0.115,-0.085
1022,-0.135,-0.075
1023,-0.155,-0.105
1024,-0.125,-0.105
1025,-0.145,-0.085
1026,-0.115,-0.085
1027,-0.115,-0.095
1028,-0.105,-0.115
1029,-0.115,-0.085
1030,-0.115,-0.095
1031,-0.125,-0.115
1032,-0.115,-0.115
1033,-0.145,-0.125
1034,-0.135,-0.125
1035,-0.135,-0.145
1036,-0.155,-0.145
1037,-0.135,-0.145
1038,-0.185,-0.165
1039,-0.115,-0.155
1040,-0.095,-0.125
1041,-0.035,-0.085
1042,-0.065,-0.065
1043,-0.085,-0.145
1044,-0.095,-0.145
1045,-0.155,-0.145
1046,-0.205,-0.165
1047,-0.205,-0.185
1048,-0.225,-0.195
1049,-0.225,-0.175
1050,-0.225,-0.175
1051,-0.205,-0.175
1052,-0.215,-0.185
1053,-0.205,-0.165
1054,-0.205,-0.175
1055,-0.215,-0.195
1056,-0.225,-0.165
1057,-0.205,-0.175
1058,-0.185,-0.165
1059,-0.195,-0.155
1060,-0.355,-0.085
1061,-0.225,0.045
1062,0.295,0.375
1063,1.115,0.065
1064,1.495,-0.265
1065,0.405,-0.665
1066,-0.365,-0.825
1067,-0.505,-0.585
1068,-0.345,-0.305
1069,-0.235,-0.165
1070,-0.195,-0.105
1071,-0.185,-0.125
1072,-0.195,-0.135
1073,-0.185,-0.125
1074,-0.175,-0.125
1075,-0.195,-0.135
1076,-0.155,-0.125
1077,-0.155,-0.125
1078,-0.165,-0.115
1079,-0.125,-0.125
1080,-0.105,-0.095
1081,-0.115,-0.095
1082,-0.125,-0.115
1083,-0.065,-0.095
1084,-0.055,-0.065
1085,-0.045,-0.085
1086,-0.055,-0.095
1087,-0.025,-0.085
1088,-0.015,-0.065
1089,0.005,-0.055
1090,0.025,-0.035
1091,0.055,-0.035
1092,0.065,-0.025
1093,0.085,-0.015
1094,0.115,-0.015
1095,0.125,-0.025
1096,0.155,-0.005
1097,0.165,-0.005
1098,0.195,0.025
1099,0.175,0.025
1100,0.165,0.045
1101,0.125,0.065
1102,0.105,0.035
1103,0.025,0.015
1104,-0.015,0.005
1105,-0.045,-0.005
1106,-0.085,-0.035
1107,-0.115,-0.055
1108,-0.125,-0.055
1109,-0.145,-0.065
1110,-0.185,-0.065
1111,-0.175,-0.075
1112,-0.195,-0.075
1113,-0.165,-0.065
1114,-0.185,-0.065
1115,-0.185,-0.075
1116,-0.155,-0.055
1117,-0.155,-0.035
1118,-0.165,-0.045
1119,-0.155,-0.055
1120,-0.145,-0.035
1121,-0.135,-0.025
1122,-0.145,-0.035
1123,-0.155,-0.045
1124,-0.135,-0.045
1125,-0.145,-0.045
1126,-0.155,-0.035
1127,-0.145,-0.065
1128,-0.155,-0.065
1129,-0.185,-0.075
1130,-0.155,-0.085
1131,-0.115,-0.065
1132,-0.075,-0.015
1133,-0.035,0.005
1134,-0.085,-0.035
1135,-0.105,-0.055
1136,-0.125,-0.075
1137,-0.195,-0.105
1138,-0.195,-0.095
1139,-0.215,-0.115
1140,-0.215,-0.115
1141,-0.205,-0.115
1142,-0.205,-0.105
1143,-0.225,-0.125
1144,-0.215,-0.115
1145,-0.215,-0.115
1146,-0.205,-0.105
1147,-0.215,-0.105
1148,-0.205,-0.115
1149,-0.195,-0.105
1150,-0.175,-0.085
1151,-0.295,-0.065
1152,-0.495,-0.025
1153,-0.275,0.195
1154,0.485,0.445
1155,1.555,-0.155
1156,1.675,-0.425
1157,0.065,-0.815
1158,-0.635,-0.795
1159,-0.565,-0.465
1160,-0.345,-0.185
1161,-0.225,-0.055
1162,-0.205,-0.025
1163,-0.215,-0.055
1164,-0.215,-0.045
1165,-0.205,-0.045
1166,-0.205,-0.035
1167,-0.225,-0.045
1168,-0.215,-0.035
1169,-0.205,-0.025
1170,-0.195,-0.025
1171,-0.195,-0.035
1172,-0.165,-0.025
1173,-0.155,-0.015
1174,-0.155,0.005
1175,-0.165,-0.015
1176,-0.145,-0.005
1177,-0.115,0.015
1178,-0.105,0.015
1179,-0.085,0.015
1180,-0.045,0.035
1181,-0.045,0.045
1182,-0.025,0.055
1183,0.005,0.045
1184,0.025,0.055
1185,0.065,0.065
